rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta
ib: 2016-12-12 14:13:16 1 ZM20170314 $209,ZM20170314,ZM,SM,2016-12-12 14:13:16,320.8,2016-12-12 14:20:00,322.9,-0.00650356147414,0.00650356147414,Open,1.0,209.0,2.5,-7.0
ib: 2016-12-12 16:51:46 1 MXP20161219 $-219,MXP20161219,MXP,MP,2016-12-12 16:51:46,0.04944,2016-12-12 17:00:00,0.049,0.00897959183673,0.00897959183673,Open,1.0,-219.0,2.5,-9.0
