rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-09-29 16:44:58 2.0 CHF20171218 $24,CHF20171218,CHF,SF,2017-09-29 16:44:58,1.0379,2017-09-29 17:00:00,1.0378,9.63576797071e-05,9.63576797071e-05,Open,-1.0,24.0,5.0,-16.0
ib: 2017-09-29 16:44:50 12.0 ZT20171229 $750,ZT20171229,ZT,TU,2017-09-29 16:44:50,107.8203125,2017-09-29 17:00:00,107.8515625,-0.000289750090547,0.000289750090547,Open,1.0,750.0,30.0,-16.0
ib: 2017-09-29 13:59:30 2.0 LE20171229 $39,LE20171229,LE,LC,2017-09-29 13:59:30,115.3,2017-09-29 14:05:00,115.25,0.000433839479393,0.000433839479393,Open,-1.0,39.0,5.0,-6.0
ib: 2017-09-29 13:59:34 2.0 GF20171116 $74,GF20171116,GF,FC,2017-09-29 13:59:34,154.075,2017-09-29 14:05:00,154.0,0.000487012987013,0.000487012987013,Open,-1.0,74.0,5.0,-6.0
ib: 2017-09-29 16:44:46 6.0 ZF20171229 $-468,ZF20171229,ZF,FV,2017-09-29 16:44:46,117.421875,2017-09-29 17:00:00,117.5,-0.000664893617021,0.000664893617021,Open,-1.0,-468.0,15.0,-16.0
ib: 2017-09-29 16:44:54 2.0 HG20171227 $-99,HG20171227,HG,HG,2017-09-29 16:44:54,295.3,2017-09-29 17:00:00,295.5,-0.000676818950931,0.000676818950931,Open,-1.0,-99.0,5.0,-16.0
ib: 2017-09-29 14:13:05 6.0 ZC20171214 $75,ZC20171214,ZC,C,2017-09-29 14:13:05,355.5,2017-09-29 14:20:00,355.25,0.000703729767769,0.000703729767769,Open,-1.0,75.0,15.0,-7.0
ib: 2017-09-29 16:45:00 4.0 ZN20171219 $-375,ZN20171219,ZN,TY,2017-09-29 16:45:00,125.21875,2017-09-29 17:00:00,125.3125,-0.00074812967581,0.00074812967581,Open,-1.0,-375.0,10.0,-15.0
ib: 2017-09-29 16:44:56 2.0 NZD20171218 $-119,NZD20171218,NZD,NE,2017-09-29 16:44:56,0.7206,2017-09-29 17:00:00,0.7212,-0.000831946755408,0.000831946755408,Open,-1.0,-119.0,5.0,-16.0
ib: 2017-09-29 16:44:38 2.0 NIY20171207 $-177,NIY20171207,NIY,NIY,2017-09-29 16:44:38,20370.0,2017-09-29 17:00:00,20350.0,0.000982800982801,0.000982800982801,Open,1.0,-177.0,5.0,-16.0
ib: 2017-09-29 16:45:02 2.0 AUD20171218 $-159,AUD20171218,AUD,AD,2017-09-29 16:45:02,0.7828,2017-09-29 17:00:00,0.7836,-0.00102092904543,0.00102092904543,Open,-1.0,-159.0,5.0,-15.0
ib: 2017-09-29 16:44:46 2.0 HO20171031 $176,HO20171031,HO,HO,2017-09-29 16:44:46,1.8079,2017-09-29 17:00:00,1.81,-0.00116022099448,0.00116022099448,Open,1.0,176.0,5.0,-16.0
ib: 2017-09-29 16:44:48 2.0 CAD20171219 $-209,CAD20171219,CAD,CD,2017-09-29 16:44:48,0.8015,2017-09-29 17:00:00,0.80255,-0.00130832969908,0.00130832969908,Open,-1.0,-209.0,5.0,-16.0
ib: 2017-09-29 14:13:03 4.0 ZL20171214 $-144,ZL20171214,ZL,BO,2017-09-29 14:13:03,32.88,2017-09-29 14:20:00,32.82,0.0018281535649,0.0018281535649,Open,1.0,-144.0,10.0,-7.0
ib: 2017-09-29 13:59:32 2.0 HE20171214 $-100,HE20171214,HE,LH,2017-09-29 13:59:32,60.075,2017-09-29 14:05:00,59.95,0.00208507089241,0.00208507089241,Open,1.0,-100.0,5.0,-6.0
ib: 2017-09-29 14:13:07 2.0 ZM20171214 $-139,ZM20171214,ZM,SM,2017-09-29 14:13:07,315.1,2017-09-29 14:20:00,315.8,-0.00221659278024,0.00221659278024,Open,-1.0,-139.0,5.0,-7.0
ib: 2017-09-29 14:13:01 4.0 ZW20171214 $200,ZW20171214,ZW,W,2017-09-29 14:13:01,449.25,2017-09-29 14:20:00,448.25,0.00223089793642,0.00223089793642,Open,-1.0,200.0,10.0,-7.0
ib: 2017-09-29 16:45:26 8.0 MXP20171218 $-640,MXP20171218,MXP,MP,2017-09-29 16:45:26,0.05409,2017-09-29 17:00:00,0.05425,-0.00294930875576,0.00294930875576,Open,-1.0,-640.0,20.0,-15.0
ib: 2017-09-29 16:44:40 2.0 NG20171027 $-199,NG20171027,NG,NG,2017-09-29 16:44:40,3.017,2017-09-29 17:00:00,3.007,0.00332557366146,0.00332557366146,Open,1.0,-199.0,5.0,-16.0
ib: 2017-09-29 16:44:42 2.0 RB20171031 $445,RB20171031,RB,RB,2017-09-29 16:44:42,1.5857,2017-09-29 17:00:00,1.591,-0.00333123821496,0.00333123821496,Open,1.0,445.0,5.0,-16.0
