rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-30 16:50:06 2.0 NIY20170907 $0,NIY20170907,NIY,NIY,2017-08-30 16:50:06,19565.0,2017-08-30 17:00:00,19565.0,0.0,0.0,Open,1.0,0.0,5.0,-10.0
ib: 2017-08-30 16:49:52 2.0 CL20170920 $-19,CL20170920,CL,CL,2017-08-30 16:49:52,45.95,2017-08-30 17:00:00,45.96,-0.000217580504787,0.000217580504787,Open,-1.0,-19.0,5.0,-11.0
ib: 2017-08-30 16:50:12 2.0 ES20170915 $-75,ES20170915,ES,ES,2017-08-30 16:50:12,2456.5,2017-08-30 17:00:00,2455.75,0.000305405680546,0.000305405680546,Open,1.0,-75.0,5.0,-10.0
ib: 2017-08-30 16:50:04 2.0 HG20171227 $50,HG20171227,HG,HG,2017-08-30 16:50:04,308.6,2017-08-30 17:00:00,308.7,-0.000323939099449,0.000323939099449,Open,1.0,50.0,5.0,-10.0
ib: 2017-08-30 16:50:00 2.0 JPY20170918 $87,JPY20170918,JPY,JY,2017-08-30 16:50:00,0.90725,2017-08-30 17:00:00,0.9069,0.000385930091521,0.000385930091521,Open,-1.0,87.0,5.0,-10.0
ib: 2017-08-30 16:50:08 2.0 NQ20170915 $-119,NQ20170915,NQ,NQ,2017-08-30 16:50:08,5938.0,2017-08-30 17:00:00,5935.0,0.00050547598989,0.00050547598989,Open,1.0,-119.0,5.0,-10.0
ib: 2017-08-30 16:50:13 2.0 YM20170915 $-120,YM20170915,YM,YM,2017-08-30 16:50:13,21883.0,2017-08-30 17:00:00,21871.0,0.000548671757121,0.000548671757121,Open,1.0,-120.0,5.0,-10.0
ib: 2017-08-30 14:13:25 2.0 ZW20171214 $-25,ZW20171214,ZW,W,2017-08-30 14:13:25,430.0,2017-08-30 14:20:00,429.75,0.000581733566027,0.000581733566027,Open,1.0,-25.0,5.0,-7.0
ib: 2017-08-30 16:49:56 2.0 GC20171227 $-159,GC20171227,GC,GC,2017-08-30 16:49:56,1313.3,2017-08-30 17:00:00,1314.1,-0.000608781675672,0.000608781675672,Open,-1.0,-159.0,5.0,-11.0
ib: 2017-08-30 14:13:27 6.0 ZC20171214 $74,ZC20171214,ZC,C,2017-08-30 14:13:27,345.75,2017-08-30 14:20:00,345.5,0.000723589001447,0.000723589001447,Open,-1.0,74.0,15.0,-7.0
ib: 2017-08-30 16:49:58 2.0 SI20171227 $-179,SI20171227,SI,SI,2017-08-30 16:49:58,1748.5,2017-08-30 17:00:00,1750.3,-0.00102839513226,0.00102839513226,Open,-1.0,-179.0,5.0,-11.0
ib: 2017-08-30 16:50:03 2.0 RB20170929 $-420,RB20170929,RB,RB,2017-08-30 16:50:03,1.6425,2017-08-30 17:00:00,1.6375,0.0030534351145,0.0030534351145,Open,1.0,-420.0,5.0,-10.0
ib: 2017-08-30 16:49:54 1.0 PA20171227 $-344,PA20171227,PA,PA,2017-08-30 16:49:54,927.6,2017-08-30 17:00:00,931.05,-0.00370549379733,0.00370549379733,Open,-1.0,-344.0,2.5,-11.0
