rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-02-21 16:51:21 2.0 NQ20170317 $10,NQ20170317,NQ,NQ,2017-02-21 16:51:21,5343.5,2017-02-21 17:00:00,5343.75,-4.6783625731e-05,4.6783625731e-05,Open,1.0,10.0,5.0,-9.0
ib: 2017-02-21 16:51:23 2.0 YM20170317 $-20,YM20170317,YM,YM,2017-02-21 16:51:23,20690.0,2017-02-21 17:00:00,20688.0,9.66744006187e-05,9.66744006187e-05,Open,1.0,-20.0,5.0,-9.0
ib: 2017-02-21 16:51:13 2.0 ES20170317 $25,ES20170317,ES,ES,2017-02-21 16:51:13,2359.75,2017-02-21 17:00:00,2360.0,-0.00010593220339,0.00010593220339,Open,1.0,25.0,5.0,-9.0
ib: 2017-02-21 16:51:31 2.0 CL20170321 $19,CL20170321,CL,CL,2017-02-21 16:51:31,54.32,2017-02-21 17:00:00,54.33,-0.000184060371802,0.000184060371802,Open,1.0,19.0,5.0,-9.0
ib: 2017-02-21 14:02:15 2.0 LE20170428 $-20,LE20170428,LE,LC,2017-02-21 14:02:15,115.325,2017-02-21 14:05:00,115.3,0.00021682567216,0.00021682567216,Open,1.0,-20.0,5.0,-3.0
ib: 2017-02-21 16:51:17 2.0 HO20170331 $-50,HO20170331,HO,HO,2017-02-21 16:51:17,1.6534,2017-02-21 17:00:00,1.6528,0.000363020329138,0.000363020329138,Open,1.0,-50.0,5.0,-9.0
ib: 2017-02-21 14:16:53 2.0 ZM20170512 $-40,ZM20170512,ZM,SM,2017-02-21 14:16:53,342.1,2017-02-21 14:20:00,341.9,0.000584966364434,0.000584966364434,Open,1.0,-40.0,5.0,-4.0
ib: 2017-02-21 14:16:51 2.0 ZS20170512 $-75,ZS20170512,ZS,S,2017-02-21 14:16:51,1038.0,2017-02-21 14:20:00,1037.25,0.000723065798988,0.000723065798988,Open,1.0,-75.0,5.0,-4.0
ib: 2017-02-21 16:51:27 2.0 PL20170426 $-89,PL20170426,PL,PL,2017-02-21 16:51:27,1005.1,2017-02-21 17:00:00,1006.0,-0.000894632206759,0.000894632206759,Open,-1.0,-89.0,5.0,-9.0
ib: 2017-02-21 16:51:09 2.0 AUD20170313 $140,AUD20170313,AUD,AD,2017-02-21 16:51:09,0.7673,2017-02-21 17:00:00,0.768,-0.000911458333333,0.000911458333333,Open,1.0,140.0,5.0,-9.0
ib: 2017-02-21 16:51:25 2.0 RB20170331 $-142,RB20170331,RB,RB,2017-02-21 16:51:25,1.7256,2017-02-21 17:00:00,1.7239,0.00098613608678,0.00098613608678,Open,1.0,-142.0,5.0,-9.0
ib: 2017-02-21 16:51:29 2.0 HG20170526 $149,HG20170526,HG,HG,2017-02-21 16:51:29,275.45,2017-02-21 17:00:00,275.75,-0.00108794197643,0.00108794197643,Open,1.0,149.0,5.0,-9.0
ib: 2017-02-21 16:51:20 6.0 MXP20170313 $209,MXP20170313,MXP,MP,2017-02-21 16:51:20,0.04982,2017-02-21 17:00:00,0.04989,-0.00140308679094,0.00140308679094,Open,1.0,209.0,15.0,-9.0
ib: 2017-02-21 16:51:19 2.0 GC20170426 $-420,GC20170426,GC,GC,2017-02-21 16:51:19,1236.8,2017-02-21 17:00:00,1238.9,-0.00169505206231,0.00169505206231,Open,-1.0,-420.0,5.0,-9.0
ib: 2017-02-21 16:51:55 2.0 PA20170329 $-630,PA20170329,PA,PA,2017-02-21 16:51:55,781.95,2017-02-21 17:00:00,778.8,0.00404468412943,0.00404468412943,Open,1.0,-630.0,5.0,-9.0
