rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-01-13 07:04:11 1 @TYH7 $218,@TYH7,2017-01-13 07:04:11,125.0,2017-01-13 17:00:00,124.78125,0.00175306786877,0.00175306786877,Open,-1.0,218.0,2.5,-1 days +14:04:11.000000000,-596.0
ctwo opened: 2017-01-13 07:04:08 1 @ESH7 $325,@ESH7,2017-01-13 07:04:08,2266.0,2017-01-13 17:00:00,2272.5,-0.0028602860286,0.0028602860286,Open,1.0,325.0,2.5,-1 days +14:04:08.000000000,-596.0
ctwo opened: 2017-01-13 07:04:07 1 @BOH7 $-155,@BOH7,2017-01-13 07:04:07,35.86,2017-01-13 14:20:00,35.6,0.00730337078652,0.00730337078652,Open,1.0,-155.0,2.5,-1 days +16:44:07.000000000,-436.0
ctwo opened: 2017-01-13 07:04:10 1 QNGH7 $309,QNGH7,2017-01-13 07:04:10,3.365,2017-01-13 17:00:00,3.396,-0.00912838633687,0.00912838633687,Open,1.0,309.0,2.5,-1 days +14:04:10.000000000,-596.0
ctwo opened: 2017-01-13 07:04:09 1 QHGH7 $1062,QHGH7,2017-01-13 07:04:09,264.75,2017-01-13 17:00:00,269.0,-0.0157992565056,0.0157992565056,Open,1.0,1062.0,2.5,-1 days +14:04:09.000000000,-596.0
