rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-01-13 07:03:44 1 @EUH7 $-18,@EUH7,2017-01-13 07:03:44,1.06695,2017-01-13 17:00:00,1.0668,0.000140607424072,0.000140607424072,Open,1.0,-18.0,2.5,-1 days +14:03:44.000000000,-597.0
ctwo opened: 2017-01-13 16:44:35 2 @TUH7 $62,@TUH7,2017-01-13 16:44:35,108.32813,2017-01-13 17:00:00,108.34375,-0.000144170752812,0.000144170752812,Open,1.0,62.0,5.0,-1 days +23:44:35.000000000,-16.0
ctwo opened: 2017-01-13 16:44:32 1 @ESH7 $62,@ESH7,2017-01-13 16:44:32,2271.25,2017-01-13 17:00:00,2272.5,-0.000550055005501,0.000550055005501,Open,1.0,62.0,2.5,-1 days +23:44:32.000000000,-16.0
ctwo opened: 2017-01-13 14:12:00 1 @SMH7 $-20,@SMH7,2017-01-13 14:12:00,334.1,2017-01-13 14:20:00,333.9,0.000598981731057,0.000598981731057,Open,1.0,-20.0,2.5,-1 days +23:52:00.000000000,-8.0
ctwo opened: 2017-01-13 07:03:49 1 @JYH7 $149,@JYH7,2017-01-13 07:03:49,0.00874,2017-01-13 17:00:00,0.008752,-0.00137111517367,0.00137111517367,Open,1.0,149.0,2.5,-1 days +14:03:49.000000000,-597.0
ctwo opened: 2017-01-13 07:03:53 1 @TYH7 $-218,@TYH7,2017-01-13 07:03:53,125.0,2017-01-13 17:00:00,124.78125,0.00175306786877,0.00175306786877,Open,1.0,-218.0,2.5,-1 days +14:03:53.000000000,-597.0
ctwo opened: 2017-01-13 16:44:31 1 QCLH7 $-140,QCLH7,2017-01-13 16:44:31,53.29,2017-01-13 17:00:00,53.15,0.00263405456256,0.00263405456256,Open,1.0,-140.0,2.5,-1 days +23:44:31.000000000,-16.0
ctwo opened: 2017-01-13 16:44:33 1 QHGH7 $-187,QHGH7,2017-01-13 16:44:33,269.75,2017-01-13 17:00:00,269.0,0.00278810408922,0.00278810408922,Open,1.0,-187.0,2.5,-1 days +23:44:33.000000000,-16.0
ctwo opened: 2017-01-13 14:12:01 1 @WH7 $-62,@WH7,2017-01-13 14:12:01,424.75,2017-01-13 14:20:00,426.0,-0.00293427230047,0.00293427230047,Open,-1.0,-62.0,2.5,-1 days +23:52:01.000000000,-8.0
ctwo opened: 2017-01-13 07:03:43 1 @CH7 $62,@CH7,2017-01-13 07:03:43,357.25,2017-01-13 14:20:00,358.5,-0.00348675034868,0.00348675034868,Open,1.0,62.0,2.5,-1 days +16:43:43.000000000,-437.0
ctwo opened: 2017-01-13 07:03:45 1 @EMDH7 $-700,@EMDH7,2017-01-13 07:03:45,1678.6,2017-01-13 17:00:00,1685.6,-0.00415282392027,0.00415282392027,Open,-1.0,-700.0,2.5,-1 days +14:03:45.000000000,-597.0
ctwo opened: 2017-01-13 07:03:50 1 QNGH7 $289,QNGH7,2017-01-13 07:03:50,3.367,2017-01-13 17:00:00,3.396,-0.0085394581861,0.0085394581861,Open,1.0,289.0,2.5,-1 days +14:03:50.000000000,-597.0
