rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta
ib: 2016-12-14 16:50:09 1 NQ20170317 $-10,NQ20170317,NQ,NQ,2016-12-14 16:50:09,4933.0,2016-12-14 17:00:00,4932.5,0.000101368474404,0.000101368474404,Open,1.0,-10.0,2.5,-10.0
ib: 2016-12-14 14:13:45 2 ZL20170314 $-11,ZL20170314,ZL,BO,2016-12-14 14:13:45,37.18,2016-12-14 14:20:00,37.17,0.000269034167339,0.000269034167339,Open,1.0,-11.0,5.0,-7.0
ib: 2016-12-14 16:50:01 1 ES20170317 $-37,ES20170317,ES,ES,2016-12-14 16:50:01,2252.75,2016-12-14 17:00:00,2252.0,0.000333037300178,0.000333037300178,Open,1.0,-37.0,2.5,-10.0
ib: 2016-12-14 16:49:59 1 YM20170317 $-40,YM20170317,YM,YM,2016-12-14 16:49:59,19773.0,2016-12-14 17:00:00,19765.0,0.000404755881609,0.000404755881609,Open,1.0,-40.0,2.5,-11.0
ib: 2016-12-14 16:50:11 1 CAD20161220 $115,CAD20161220,CAD,CD,2016-12-14 16:50:11,0.7534,2016-12-14 17:00:00,0.75455,-0.00152408720429,0.00152408720429,Open,1.0,115.0,2.5,-10.0
ib: 2016-12-14 16:50:03 1 EMD20170317 $-270,EMD20170317,EMD,EMD,2016-12-14 16:50:03,1666.2,2016-12-14 17:00:00,1663.5,0.00162308385933,0.00162308385933,Open,1.0,-270.0,2.5,-10.0
ib: 2016-12-14 16:50:07 1 CL20170120 $320,CL20170120,CL,CL,2016-12-14 16:50:07,51.77,2016-12-14 17:00:00,52.09,-0.00614321366865,0.00614321366865,Open,1.0,320.0,2.5,-10.0
ib: 2016-12-14 16:50:05 1 NG20170224 $-249,NG20170224,NG,NG,2016-12-14 16:50:05,3.561,2016-12-14 17:00:00,3.536,0.00707013574661,0.00707013574661,Open,1.0,-249.0,2.5,-10.0
