rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-30 20:00:27 ctwo:35.41 csi:35.41 @BOZ6,@BOZ6,2016-10-30 20:00:27,35.41,2016-10-28 20:00:00,35.41,0.0,0.0,Open,2 days 00:00:27.000000000,2.0003125
2016-10-30 20:00:09 ctwo:35.41 csi:35.41 @BOZ6,@BOZ6,2016-10-30 20:00:09,35.41,2016-10-28 20:00:00,35.41,0.0,0.0,Close,2 days 00:00:09.000000000,2.00010416667
2016-10-30 20:00:14 ctwo:98.305 csi:98.342 @DXZ6,@DXZ6,2016-10-30 20:00:14,98.305,2016-10-28 20:00:00,98.342,-0.000376238026479,0.000376238026479,Close,2 days 00:00:14.000000000,2.00016203704
2016-10-30 18:00:38 ctwo:129.609375 csi:129.546875 @TYZ6,@TYZ6,2016-10-30 18:00:38,129.609375,2016-10-28 20:00:00,129.546875,0.00048245085032,0.00048245085032,Close,1 days 22:00:38.000000000,1.91710648148
2016-10-30 20:00:12 ctwo:354.75 csi:355.0 @CZ6,@CZ6,2016-10-30 20:00:12,354.75,2016-10-28 20:00:00,355.0,-0.000704225352113,0.000704225352113,Open,2 days 00:00:12.000000000,2.00013888889
2016-10-30 19:30:18 ctwo:151.3 csi:151.68 BBZ6,BBZ6,2016-10-30 19:30:18,151.3,2016-10-28 20:00:00,151.68,-0.0025052742616,0.0025052742616,Open,1 days 23:30:18.000000000,1.979375
2016-10-30 19:30:14 ctwo:151.3 csi:151.68 BBZ6,BBZ6,2016-10-30 19:30:14,151.3,2016-10-28 20:00:00,151.68,-0.0025052742616,0.0025052742616,Close,1 days 23:30:14.000000000,1.9793287037
2016-10-30 18:00:05 ctwo:219.9 csi:219.35 QHGZ6,QHGZ6,2016-10-30 18:00:05,219.9,2016-10-28 20:00:00,219.35,0.00250740825165,0.00250740825165,Open,1 days 22:00:05.000000000,1.91672453704
2016-10-30 18:00:36 ctwo:48.36 csi:48.7 QCLZ6,QCLZ6,2016-10-30 18:00:36,48.36,2016-10-28 20:00:00,48.7,-0.00698151950719,0.00698151950719,Open,1 days 22:00:36.000000000,1.91708333333
2016-10-30 18:00:26 ctwo:48.36 csi:48.7 QCLZ6,QCLZ6,2016-10-30 18:00:26,48.36,2016-10-28 20:00:00,48.7,-0.00698151950719,0.00698151950719,Close,1 days 22:00:26.000000000,1.91696759259
2016-10-30 18:00:10 ctwo:3.308 csi:3.263 QNGF7,QNGF7,2016-10-30 18:00:10,3.308,2016-10-28 20:00:00,3.263,0.0137909898866,0.0137909898866,Close,1 days 22:00:10.000000000,1.91678240741
