rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-01-13 16:44:52 5 @TUH7 $-156,@TUH7,2017-01-13 16:44:52,108.32813,2017-01-13 17:00:00,108.34375,-0.000144170752812,0.000144170752812,Open,-1.0,-156.0,12.5,-1 days +23:44:52.000000000,-16.0
ctwo opened: 2017-01-13 14:12:14 1 @SMH7 $10,@SMH7,2017-01-13 14:12:14,334.0,2017-01-13 14:20:00,333.9,0.000299490865529,0.000299490865529,Open,-1.0,10.0,2.5,-1 days +23:52:14.000000000,-8.0
ctwo opened: 2017-01-13 16:44:45 1 @BPH7 $31,@BPH7,2017-01-13 16:44:45,1.2205,2017-01-13 17:00:00,1.22,0.000409836065574,0.000409836065574,Open,-1.0,31.0,2.5,-1 days +23:44:45.000000000,-16.0
ctwo opened: 2017-01-13 16:44:46 1 @ESH7 $-62,@ESH7,2017-01-13 16:44:46,2271.25,2017-01-13 17:00:00,2272.5,-0.000550055005501,0.000550055005501,Open,-1.0,-62.0,2.5,-1 days +23:44:46.000000000,-16.0
ctwo opened: 2017-01-13 14:03:37 1 @LEJ7 $-30,@LEJ7,2017-01-13 14:03:37,117.85,2017-01-13 14:05:00,117.925,-0.00063599745601,0.00063599745601,Open,-1.0,-30.0,2.5,-1 days +23:58:37.000000000,-2.0
ctwo opened: 2017-01-13 16:44:47 3 @FVH7 $257,@FVH7,2017-01-13 16:44:47,117.75781,2017-01-13 17:00:00,117.84375,-0.000729270750464,0.000729270750464,Open,1.0,257.0,7.5,-1 days +23:44:47.000000000,-16.0
ctwo opened: 2017-01-13 16:44:51 3 @PXH7 $59,@PXH7,2017-01-13 16:44:51,0.04612,2017-01-13 17:00:00,0.04608,0.000868055555556,0.000868055555556,Open,-1.0,59.0,7.5,-1 days +23:44:51.000000000,-16.0
ctwo opened: 2017-01-13 16:44:49 1 QGCG7 $-150,QGCG7,2017-01-13 16:44:49,1197.7,2017-01-13 17:00:00,1196.2,0.00125397090787,0.00125397090787,Open,1.0,-150.0,2.5,-1 days +23:44:49.000000000,-16.0
ctwo opened: 2017-01-13 14:12:13 1 @SH7 $75,@SH7,2017-01-13 14:12:13,1047.75,2017-01-13 14:20:00,1046.25,0.00143369175627,0.00143369175627,Open,-1.0,75.0,2.5,-1 days +23:52:13.000000000,-8.0
ctwo opened: 2017-01-13 14:03:37 1 @GFH7 $-100,@GFH7,2017-01-13 14:03:37,129.1,2017-01-13 14:05:00,129.3,-0.0015467904099,0.0015467904099,Open,-1.0,-100.0,2.5,-1 days +23:58:37.000000000,-2.0
ctwo opened: 2017-01-13 16:44:52 1 @NKDH7 $-152,@NKDH7,2017-01-13 16:44:52,19335.0,2017-01-13 17:00:00,19300.0,0.00181347150259,0.00181347150259,Open,1.0,-152.0,2.5,-1 days +23:44:52.000000000,-16.0
ctwo opened: 2017-01-13 16:44:53 1 @USH7 $312,@USH7,2017-01-13 16:44:53,151.96875,2017-01-13 17:00:00,152.28125,-0.00205212394829,0.00205212394829,Open,1.0,312.0,2.5,-1 days +23:44:53.000000000,-16.0
ctwo opened: 2017-01-13 16:44:50 1 QHOH7 $189,QHOH7,2017-01-13 16:44:50,1.6666,2017-01-13 17:00:00,1.6621,0.00270741832621,0.00270741832621,Open,-1.0,189.0,2.5,-1 days +23:44:50.000000000,-16.0
ctwo opened: 2017-01-13 16:44:49 1 QHGH7 $187,QHGH7,2017-01-13 16:44:49,269.75,2017-01-13 17:00:00,269.0,0.00278810408922,0.00278810408922,Open,-1.0,187.0,2.5,-1 days +23:44:49.000000000,-16.0
ctwo opened: 2017-01-13 16:44:46 1 QCLH7 $149,QCLH7,2017-01-13 16:44:46,53.3,2017-01-13 17:00:00,53.15,0.00282220131703,0.00282220131703,Open,-1.0,149.0,2.5,-1 days +23:44:46.000000000,-16.0
ctwo opened: 2017-01-13 14:03:38 1 @HEJ7 $-80,@HEJ7,2017-01-13 14:03:38,69.425,2017-01-13 14:05:00,69.625,-0.00287253141831,0.00287253141831,Open,-1.0,-80.0,2.5,-1 days +23:58:38.000000000,-2.0
ctwo opened: 2017-01-13 14:12:15 2 @WH7 $125,@WH7,2017-01-13 14:12:15,424.75,2017-01-13 14:20:00,426.0,-0.00293427230047,0.00293427230047,Open,1.0,125.0,5.0,-1 days +23:52:15.000000000,-8.0
