PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
-35,1457950718,2016-03-14 08:32:36,1457958756,1.43626,,forex,short,2016-03-14 06:18:38,1457950718,closed,2016-03-14 06:18:35,1.43510,10000,,3,3,,GBPUSD,,101204178,
5,1457974647,2016-03-14 13:01:38,1457974898,1.11022,,forex,long,2016-03-14 12:57:27,1457974647,closed,2016-03-14 12:57:24,1.11007,10000,,3,3,,EURUSD,,101213560,
-12,1457970033,2016-03-14 11:44:34,1457970274,1.43174,,forex,long,2016-03-14 11:40:33,1457970033,closed,2016-03-14 11:40:30,1.43213,10000,,3,3,,GBPUSD,,101211352,
-6,1457967281,2016-03-14 11:09:32,1457968172,113.76,,forex,short,2016-03-14 10:54:41,1457967281,closed,2016-03-14 10:54:38,113.73600,10000,,3,3,,USDJPY,,101209920,
-34,1457694733,2016-03-11 07:13:32,1457698412,1.42971,,forex,short,2016-03-11 06:12:13,1457694733,closed,2016-03-11 06:12:11,1.42974,10000,,5,5,,GBPUSD,,101174598,
-417,1457539356,2016-03-10 09:24:11,1457619851,112.91500,,forex,short,2016-03-09 11:02:36,1457539356,closed,2016-03-09 11:02:33,112.91900,10000,,5,5,,USDJPY,,101119730,
-38,1457919183,2016-03-13 21:33:05,1457919185,1.322714,,forex,long,2016-03-13 21:33:03,1457913850,closed,2016-03-13 19:59:34,1.32372,10000,,5,5,,USDCAD,,101198048,
1,1457716203,2016-03-11 12:10:31,1457716231,1.32152,,forex,long,2016-03-11 12:10:03,1457716203,closed,2016-03-11 12:06:24,1.32137,10000,,5,5,,USDCAD,,101182865,
-31,1457970507,2016-03-14 11:55:20,1457970920,1.11056,,forex,short,2016-03-14 11:48:27,1457970507,closed,2016-03-14 11:48:24,1.10954,10000,,3,3,,EURUSD,,101211624,
9,1457542969,2016-03-09 14:03:31,1457550211,0.99583,,forex,long,2016-03-09 12:02:49,1457542969,closed,2016-03-09 12:02:46,0.99583,10000,,5,5,,USDCHF,,101122601,
-88,1457702474,2016-03-11 08:21:16,1457702476,0.75073,,forex,short,2016-03-11 08:21:14,1457698447,closed,2016-03-11 07:14:04,0.74990,10000,,10,10,,AUDUSD,,101175277,
-3,1457970297,2016-03-14 11:48:39,1457970519,113.718,,forex,long,2016-03-14 11:44:57,1457970297,closed,2016-03-14 11:44:53,113.72800,10000,,3,3,,USDJPY,,101211445,
-33,1457960380,2016-03-14 09:17:47,1457961467,0.98679,,forex,short,2016-03-14 08:59:40,1457960380,closed,2016-03-14 08:59:36,0.98570,10000,,3,3,,USDCHF,,101205854,
65,1457934587,2016-03-14 05:40:32,1457948432,0.75461,,forex,short,2016-03-14 01:49:47,1457934587,closed,2016-03-14 01:49:44,0.75676,10000,,3,3,,AUDUSD,,101201241,
33,1457653402,2016-03-10 23:13:33,1457669613,1.11790,,forex,short,2016-03-10 18:43:22,1457653402,closed,2016-03-10 18:43:20,1.11790,10000,,5,5,,EURUSD,,101162298,
20,1457529685,2016-03-09 09:02:53,1457532173,1.34003,,forex,long,2016-03-09 08:21:25,1457529685,closed,2016-03-09 08:03:39,1.34061,10000,,5,5,,USDCAD,,101111279,
41,1457685746,2016-03-11 03:42:47,1457685767,1.32769,,forex,long,2016-03-11 03:42:26,1457685746,closed,2016-03-11 03:13:37,1.32639,10000,,5,5,,USDCAD,,101172357,
-4,1457974434,2016-03-14 12:57:52,1457974672,0.75122,,forex,long,2016-03-14 12:53:54,1457974434,closed,2016-03-14 12:53:50,0.75136,10000,,3,3,,AUDUSD,,101213507,
-28,1457975483,2016-03-14 13:21:09,1457976069,0.75042,,forex,long,2016-03-14 13:11:23,1457975483,closed,2016-03-14 13:11:20,0.75135,10000,,3,3,,AUDUSD,,101213915,
-333,1457619858,2016-03-10 15:13:24,1457640804,113.87500,,forex,long,2016-03-10 09:24:18,1457619858,closed,2016-03-10 09:24:16,113.86600,10000,,5,5,,USDJPY,,101144781,
11,1457969810,2016-03-14 11:44:48,1457970288,113.729,,forex,short,2016-03-14 11:36:50,1457969810,closed,2016-03-14 11:36:46,113.77200,10000,,3,3,,USDJPY,,101211264,
8,1457971419,2016-03-14 12:08:32,1457971712,0.98536,,forex,short,2016-03-14 12:03:39,1457971419,closed,2016-03-14 12:03:36,0.98562,10000,,3,3,,USDCHF,,101212076,
53,1457958754,2016-03-14 13:05:31,1457975131,126.153,,forex,short,2016-03-14 08:32:34,1457958754,closed,2016-03-14 08:32:30,126.35200,10000,,3,3,,EURJPY,,101205536,
-90,1457711472,2016-03-11 11:08:05,1457712485,1.11455,,forex,short,2016-03-11 10:51:12,1457711472,closed,2016-03-11 10:51:09,1.11449,10000,,5,5,,EURUSD,,101180406,
-16,1457965134,2016-03-14 10:54:43,1457967283,0.75048,,forex,long,2016-03-14 10:18:54,1457965134,closed,2016-03-14 10:18:50,0.75101,10000,,3,3,,AUDUSD,,101208651,
-19,1457971184,2016-03-14 13:10:42,1457975442,1.43239,,forex,short,2016-03-14 11:59:44,1457971184,closed,2016-03-14 11:59:40,1.43177,10000,,3,3,,GBPUSD,,101211894,
43,1457631805,2016-03-10 14:13:28,1457637208,1.42956,,forex,short,2016-03-10 12:43:25,1457631805,closed,2016-03-10 12:43:21,1.42955,10000,,5,5,,GBPUSD,,101155133,
135,1457680421,2016-03-11 03:13:06,1457683986,1.11654,,forex,short,2016-03-11 02:13:41,1457680421,closed,2016-03-11 02:13:39,1.11634,10000,,5,5,,EURUSD,,101171557,
112,1457554196,2016-03-09 21:01:17,1457575277,1.42224,,forex,short,2016-03-09 15:09:56,1457554196,closed,2016-03-09 15:09:53,1.42224,10000,,5,5,,GBPUSD,,101127672,
86,1457960636,2016-03-14 09:47:50,1457963270,0.75126,,forex,short,2016-03-14 09:03:56,1457960636,closed,2016-03-14 09:03:53,0.75413,10000,,3,3,,AUDUSD,,101205931,
21,1457963736,2016-03-14 11:32:19,1457969539,1.43187,,forex,short,2016-03-14 09:55:36,1457963736,closed,2016-03-14 09:55:32,1.43257,10000,,3,3,,GBPUSD,,101207806,
-17,1457963255,2016-03-14 09:51:28,1457963488,1.43291,,forex,short,2016-03-14 09:47:35,1457963255,closed,2016-03-14 09:47:31,1.43234,10000,,3,3,,GBPUSD,,101207417,
-10,1457971938,2016-03-14 12:31:07,1457973067,1.32851,,forex,short,2016-03-14 12:12:18,1457971938,closed,2016-03-14 12:08:54,1.32806,10000,,3,3,,USDCAD,,101212263,
46,1457572150,2016-03-09 23:08:26,1457582906,1.09837,,forex,short,2016-03-09 20:09:10,1457572150,closed,2016-03-09 20:09:08,1.09837,10000,,5,5,,EURUSD,,101131668,
-1,1457970941,2016-03-14 11:59:35,1457971175,1.43182,,forex,long,2016-03-14 11:55:41,1457970941,closed,2016-03-14 11:55:38,1.43185,10000,,3,3,,GBPUSD,,101211798,
70,1457529694,2016-03-09 13:02:51,1457546571,1.42120,,forex,long,2016-03-09 08:21:34,1457529694,closed,2016-03-09 08:21:31,1.42118,10000,,5,5,,GBPUSD,,101111860,
-11,1457969796,2016-03-14 11:40:25,1457970025,1.4322,,forex,short,2016-03-14 11:36:36,1457969796,closed,2016-03-14 11:36:33,1.43185,10000,,3,3,,GBPUSD,,101211251,
34,1457712802,2016-03-11 15:57:15,1457729835,0.9829,,forex,short,2016-03-11 11:13:22,1457712802,closed,2016-03-11 11:13:18,0.98356,10000,,5,5,,USDCHF,,101181158,
-53,1457496247,2016-03-09 03:03:40,1457510620,0.74237,,forex,short,2016-03-08 23:04:07,1457496247,closed,2016-03-08 23:04:05,0.74235,10000,,5,5,,AUDUSD,,101094516,
24,1457698409,2016-03-11 07:29:59,1457699399,126.39600,,forex,short,2016-03-11 07:13:29,1457698409,closed,2016-03-11 07:13:26,126.39400,10000,,5,5,,EURJPY,,101175258,
-8,1457964457,2016-03-14 10:14:32,1457964872,0.98765,,forex,short,2016-03-14 10:07:37,1457964457,closed,2016-03-14 10:07:33,0.98739,10000,,3,3,,USDCHF,,101208292,
138,1457706830,2016-03-11 10:51:04,1457711464,1.11183,,forex,long,2016-03-11 09:33:50,1457706830,closed,2016-03-11 09:33:46,1.11171,10000,,5,5,,EURUSD,,101177490,
-4,1457973263,2016-03-14 12:39:43,1457973583,1.3282,,forex,long,2016-03-14 12:34:23,1457973263,closed,2016-03-14 12:31:12,1.32839,10000,,3,3,,USDCAD,,101212904,
52,1457485347,2016-03-08 21:02:41,1457488961,1.34250,,forex,long,2016-03-08 20:02:27,1457485347,closed,2016-03-08 19:50:00,1.34201,10000,,5,5,,USDCAD,,101092817,
15,1457963512,2016-03-14 09:59:45,1457963985,0.75096,,forex,short,2016-03-14 09:51:52,1457963512,closed,2016-03-14 09:51:48,0.75145,10000,,3,3,,AUDUSD,,101207632,
-88,1457571727,2016-03-10 09:24:21,1457619861,0.74639,,forex,short,2016-03-09 20:02:07,1457571727,closed,2016-03-09 20:02:04,0.74638,10000,,5,5,,AUDUSD,,101131550,
46,1457962484,2016-03-14 09:43:27,1457963007,1.43289,,forex,short,2016-03-14 09:34:44,1457962484,closed,2016-03-14 09:34:41,1.43441,10000,,3,3,,GBPUSD,,101206812,
-16,1457973056,2016-03-14 12:42:48,1457973768,113.668,,forex,short,2016-03-14 12:30:56,1457973056,closed,2016-03-14 12:30:53,113.60700,10000,,3,3,,USDJPY,,101212895,
488,1457717986,2016-03-11 12:39:48,1457717988,1.43521,,forex,long,2016-03-11 12:39:46,1457698420,closed,2016-03-11 07:13:36,1.43033,10000,,10,10,,GBPUSD,,101175261,
68,1457662421,2016-03-11 01:13:57,1457676837,1.42640,,forex,long,2016-03-10 21:13:41,1457662421,closed,2016-03-10 21:13:39,1.42642,10000,,5,5,,GBPUSD,,101163638,
119,1457941033,2016-03-14 08:16:24,1457957784,126.427,,forex,short,2016-03-14 03:37:13,1457941033,closed,2016-03-14 03:37:10,126.87900,10000,,3,3,,EURJPY,,101202510,
2,1457969547,2016-03-14 11:36:28,1457969788,1.43188,,forex,long,2016-03-14 11:32:27,1457969547,closed,2016-03-14 11:32:23,1.43180,10000,,3,3,,GBPUSD,,101211114,
27,1457678608,2016-03-11 03:13:15,1457683995,1.42703,,forex,short,2016-03-11 01:43:28,1457678608,closed,2016-03-11 01:43:25,1.42711,10000,,5,5,,GBPUSD,,101171182,
-163,1457503955,2016-03-09 10:03:08,1457535788,112.57800,,forex,short,2016-03-09 01:12:35,1457503955,closed,2016-03-09 01:12:33,112.57400,10000,,5,5,,USDJPY,,101099665,
17,1457965369,2016-03-14 10:32:30,1457965950,113.682,,forex,short,2016-03-14 10:22:49,1457965369,closed,2016-03-14 10:22:45,113.74600,10000,,3,3,,USDJPY,,101208763,
10,1457972388,2016-03-14 12:30:49,1457973049,113.607,,forex,long,2016-03-14 12:19:48,1457972388,closed,2016-03-14 12:19:45,113.57100,10000,,3,3,,USDJPY,,101212603,
-43,1457956868,2016-03-14 08:20:43,1457958043,1.32345,,forex,long,2016-03-14 08:01:08,1457956868,closed,2016-03-14 07:57:48,1.32534,10000,,3,3,,USDCAD,,101205137,
-106,1457714339,2016-03-11 12:02:45,1457715765,1.31955,,forex,short,2016-03-11 11:38:59,1457714339,closed,2016-03-11 11:34:28,1.31957,10000,,5,5,,USDCAD,,101181960,
-6,1457969318,2016-03-14 11:32:29,1457969549,0.98652,,forex,short,2016-03-14 11:28:38,1457969318,closed,2016-03-14 11:28:34,0.98633,10000,,3,3,,USDCHF,,101210990,
