PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
74,1457684044,2016-03-11 07:14:55,1457698495,0.74950,,forex,long,2016-03-11 03:14:04,1457684044,closed,2016-03-11 02:43:21,0.74920,10000,,10,10,,AUDUSD,,101171925,
-30,1457553830,2016-03-09 15:03:52,1457553832,0.75111,,forex,short,2016-03-09 15:03:50,1457553830,closed,2016-03-09 14:04:48,0.75086,10000,,10,10,,AUDUSD,,101125599,
-112,1457496427,2016-03-09 03:04:21,1457510661,0.74228,,forex,short,2016-03-08 23:07:07,1457496427,closed,2016-03-08 23:04:41,0.74243,10000,,10,10,,AUDUSD,,101094525,
199,1457521587,2016-03-09 14:04:43,1457550283,0.74917,,forex,long,2016-03-09 06:06:27,1457521587,closed,2016-03-09 06:03:35,0.74888,10000,,10,10,,AUDUSD,,101108468,
-85,1457728444,2016-03-13 20:05:01,1457913901,0.75662,,forex,short,2016-03-11 15:34:04,1457728444,closed,2016-03-11 15:29:55,0.75577,10000,,10,10,,AUDUSD,,101187357,
-176,1457702504,2016-03-11 08:21:46,1457702506,0.75076,,forex,short,2016-03-11 08:21:44,1457699193,closed,2016-03-11 07:14:59,0.74990,10000,,20,20,,AUDUSD,,101175301,
7,,,,0.75045,,forex,long,,,open,2016-03-14 13:30:26,0.75029,10000,,0,10,,AUDUSD,,101214587,
-24,1457959940,2016-03-14 09:00:41,1457960441,0.75439,,forex,short,2016-03-14 08:52:20,1457959940,closed,2016-03-14 08:48:31,0.75415,10000,,10,10,,AUDUSD,,101205766,
-146,1457724282,2016-03-11 15:29:51,1457728191,0.75577,,forex,long,2016-03-11 14:24:42,1457724282,closed,2016-03-11 14:20:56,0.75723,10000,,10,10,,AUDUSD,,101185665,
376,1457660601,2016-03-11 02:14:20,1457680460,0.74676,,forex,long,2016-03-10 20:43:21,1457660601,closed,2016-03-10 20:14:29,0.74585,10000,,10,10,,AUDUSD,,101163090,
