PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
-28,1457968793,2016-03-14 11:23:00,1457968980,0.98605,,forex,long,2016-03-14 11:19:53,1457968793,closed,2016-03-14 11:16:20,0.98633,10000,,10,10,,USDCHF,,101210612,
-9,1457712821,2016-03-11 11:13:43,1457712823,0.98358,,forex,long,2016-03-11 11:13:41,1457712821,closed,2016-03-11 11:09:12,0.98367,10000,,10,10,,USDCHF,,101181009,
-102,1457973601,2016-03-14 12:43:15,1457973795,0.98646,,forex,short,2016-03-14 12:40:01,1457973601,closed,2016-03-14 12:35:21,0.98545,10000,,10,10,,USDCHF,,101213002,
-42,1457975201,2016-03-14 13:06:44,1457975204,0.98579,,forex,long,2016-03-14 13:06:41,1457975201,closed,2016-03-14 13:02:39,0.98620,10000,,10,10,,USDCHF,,101213674,
-27,1457565077,2016-03-10 00:01:45,1457586105,0.99751,,forex,long,2016-03-09 18:11:17,1457565077,closed,2016-03-09 18:01:34,0.99741,10000,,10,10,,USDCHF,,101130212,
-12,1457972654,2016-03-14 12:28:04,1457972884,0.98535,,forex,short,2016-03-14 12:24:14,1457972654,closed,2016-03-14 12:20:11,0.98523,10000,,10,10,,USDCHF,,101212612,
578,1457532575,2016-03-09 12:03:15,1457542995,1.00168,,forex,short,2016-03-09 09:09:35,1457532575,closed,2016-03-09 09:03:17,1.00166,10000,,10,10,,USDCHF,,101113247,
-51,1457521582,2016-03-09 09:03:12,1457532192,1.00209,,forex,long,2016-03-09 06:06:22,1457521582,closed,2016-03-09 06:03:23,1.00217,10000,,10,10,,USDCHF,,101108463,
22,1457712545,2016-03-11 11:09:07,1457712547,0.98359,,forex,short,2016-03-11 11:09:05,1457712545,closed,2016-03-11 11:04:33,0.98399,10000,,10,10,,USDCHF,,101180869,
40,1457971748,2016-03-14 12:09:10,1457971750,0.98524,,forex,short,2016-03-14 12:09:08,1457971748,closed,2016-03-14 12:04:06,0.98563,10000,,10,10,,USDCHF,,101212081,
23,1457965798,2016-03-14 10:30:00,1457965800,0.98618,,forex,short,2016-03-14 10:29:58,1457965798,closed,2016-03-14 10:27:05,0.98641,10000,,10,10,,USDCHF,,101208867,
53,1457543374,2016-03-09 14:04:30,1457550270,0.99514,,forex,long,2016-03-09 12:09:34,1457543374,closed,2016-03-09 12:03:20,0.99583,10000,,10,10,,USDCHF,,101122622,
