PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
-19,1457675137,2016-03-11 01:14:24,1457676864,126.65300,,forex,long,2016-03-11 00:45:37,1457675137,closed,2016-03-11 00:16:28,126.79200,10000,,10,10,,EURJPY,,101170141,
132,1457637228,2016-03-10 14:13:50,1457637230,126.51200,,forex,long,2016-03-10 14:13:48,1457637228,closed,2016-03-10 13:43:51,126.36400,10000,,10,10,,EURJPY,,101156855,
503,1457536016,2016-03-09 11:02:46,1457539366,123.80900,,forex,long,2016-03-09 10:06:56,1457536016,closed,2016-03-09 10:03:38,123.76300,10000,,10,10,,EURJPY,,101116761,
-79,1457958054,2016-03-14 08:33:16,1457958796,126.361,,forex,long,2016-03-14 08:20:54,1457958054,closed,2016-03-14 08:16:57,126.45100,10000,,10,10,,EURJPY,,101205336,
141,1457658846,2016-03-10 20:14:09,1457658849,126.70100,,forex,long,2016-03-10 20:14:06,1457658846,closed,2016-03-10 19:43:33,126.53500,10000,,10,10,,EURJPY,,101162826,
-115,1457699648,2016-03-11 07:53:30,1457700810,126.33900,,forex,long,2016-03-11 07:34:08,1457699648,closed,2016-03-11 07:30:39,126.34300,10000,,10,10,,EURJPY,,101175461,
313,1457521390,2016-03-09 08:03:47,1457528627,123.15300,,forex,long,2016-03-09 06:03:10,1457521390,closed,2016-03-09 05:49:25,123.11400,10000,,10,10,,EURJPY,,101108130,
-11,,,,126.117,,forex,short,,,open,2016-03-14 13:30:03,126.122,10000,,0,10,,EURJPY,,101214509,
82,1457699432,2016-03-11 07:30:34,1457699434,126.34550,,forex,short,2016-03-11 07:30:32,1457699163,closed,2016-03-11 07:14:20,126.39650,10000,,20,20,,EURJPY,,101175285,
-55,1457976091,2016-03-14 13:29:58,1457976598,126.131,,forex,long,2016-03-14 13:21:31,1457976091,closed,2016-03-14 13:16:41,126.19300,10000,,10,10,,EURJPY,,101214084,
-49,1457671389,2016-03-11 00:16:24,1457673384,126.79700,,forex,short,2016-03-10 23:43:09,1457671389,closed,2016-03-10 23:14:10,126.74200,10000,,10,10,,EURJPY,,101167279,
-73,1457635425,2016-03-10 13:43:47,1457635427,126.36400,,forex,short,2016-03-10 13:43:45,1457635425,closed,2016-03-10 13:13:15,126.29100,10000,,10,10,,EURJPY,,101155939,
-127,1457913886,2016-03-14 03:37:35,1457941055,126.881,,forex,long,2016-03-13 20:04:46,1457913886,closed,2016-03-13 19:59:54,127.02500,10000,,10,10,,EURJPY,,101198054,
-456,1457539748,2016-03-09 14:04:08,1457550248,124.37400,,forex,short,2016-03-09 11:09:08,1457539748,closed,2016-03-09 11:02:52,124.32300,10000,,10,10,,EURJPY,,101119757,
-51,1457554208,2016-03-09 21:01:36,1457575296,124.68500,,forex,short,2016-03-09 15:10:08,1457554208,closed,2016-03-09 15:03:33,124.74700,10000,,10,10,,EURJPY,,101127485,
-84,1457553806,2016-03-09 15:03:28,1457553808,124.72300,,forex,long,2016-03-09 15:03:26,1457553806,closed,2016-03-09 14:04:13,124.82900,10000,,10,10,,EURJPY,,101125584,
-187,1457701038,2016-03-11 09:42:33,1457707353,126.22700,,forex,short,2016-03-11 07:57:18,1457701038,closed,2016-03-11 07:53:35,126.20600,10000,,10,10,,EURJPY,,101175845,
377,1457941293,2016-03-14 08:16:53,1457957813,126.452,,forex,short,2016-03-14 03:41:33,1457941293,closed,2016-03-14 03:37:39,126.88100,10000,,10,10,,EURJPY,,101202513,
26,1457575582,2016-03-09 23:09:02,1457582942,124.73300,,forex,long,2016-03-09 21:06:22,1457575582,closed,2016-03-09 21:01:41,124.79200,10000,,10,10,,EURJPY,,101132314,
271,1457678625,2016-03-11 05:13:36,1457691216,126.83700,,forex,short,2016-03-11 01:43:45,1457678625,closed,2016-03-11 01:14:28,126.77100,10000,,10,10,,EURJPY,,101170791,
117,1457660592,2016-03-10 21:13:54,1457662434,126.62900,,forex,short,2016-03-10 20:43:12,1457660592,closed,2016-03-10 20:14:13,126.71100,10000,,10,10,,EURJPY,,101163086,
150,1457664224,2016-03-10 23:14:03,1457669643,126.52300,,forex,long,2016-03-10 21:43:44,1457664224,closed,2016-03-10 21:13:59,126.57100,10000,,10,10,,EURJPY,,101163647,
2,1457716952,2016-03-13 19:59:50,1457913590,127.035,,forex,short,2016-03-11 12:22:32,1457716952,closed,2016-03-11 12:18:52,127.03700,10000,,10,10,,EURJPY,,101183104,
-23,1457638996,2016-03-10 19:43:29,1457657009,126.62500,,forex,short,2016-03-10 14:43:16,1457638996,closed,2016-03-10 14:13:55,126.51300,10000,,10,10,,EURJPY,,101157637,
166,1457959073,2016-03-14 13:06:29,1457975189,126.176,,forex,short,2016-03-14 08:37:53,1457959073,closed,2016-03-14 08:33:20,126.36500,10000,,10,10,,EURJPY,,101205548,
