PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
-8,1457955707,2016-03-14 08:33:46,1457958826,113.657,,forex,long,2016-03-14 07:41:47,1457955707,closed,2016-03-14 07:38:03,113.66600,10000,,10,10,,USDJPY,,101204982,
-45,1457974044,2016-03-14 12:47:27,1457974047,113.594,,forex,long,2016-03-14 12:47:24,1457974044,closed,2016-03-14 12:43:30,113.64500,10000,,10,10,,USDJPY,,101213321,
69,1457950315,2016-03-14 07:07:56,1457953676,113.691,,forex,long,2016-03-14 06:11:55,1457950315,closed,2016-03-14 06:08:01,113.61200,10000,,10,10,,USDJPY,,101204070,
-492,1457646248,2016-03-11 07:14:45,1457698485,113.13200,,forex,short,2016-03-10 16:44:08,1457646248,closed,2016-03-10 16:14:15,113.17100,10000,,10,10,,USDJPY,,101160918,
-16,1457496424,2016-03-09 01:03:40,1457503420,112.61800,,forex,long,2016-03-08 23:07:04,1457496424,closed,2016-03-08 23:04:32,112.63100,10000,,10,10,,USDJPY,,101094522,
18,1457972657,2016-03-14 12:31:36,1457973096,113.605,,forex,long,2016-03-14 12:24:17,1457972657,closed,2016-03-14 12:20:22,113.58400,10000,,10,10,,USDJPY,,101212615,
6,1457536024,2016-03-09 11:03:04,1457539384,112.88000,,forex,long,2016-03-09 10:07:04,1457536024,closed,2016-03-09 10:03:55,112.93300,10000,,10,10,,USDJPY,,101116774,
-11,1457964009,2016-03-14 10:00:11,1457964011,113.634,,forex,short,2016-03-14 10:00:09,1457964009,closed,2016-03-14 09:56:23,113.62200,10000,,10,10,,USDJPY,,101207848,
-117,1457485370,2016-03-08 23:04:27,1457496267,112.44000,,forex,short,2016-03-08 20:02:50,1457485370,closed,2016-03-08 19:50:24,112.51400,10000,,10,10,,USDJPY,,101092825,
-30,1457975539,2016-03-14 13:12:21,1457975541,113.663,,forex,short,2016-03-14 13:12:19,1457975539,closed,2016-03-14 13:07:00,113.62900,10000,,10,10,,USDJPY,,101213794,
3,1457974965,2016-03-14 13:06:55,1457975215,113.63,,forex,long,2016-03-14 13:02:45,1457974966,closed,2016-03-14 12:58:30,113.62700,10000,,10,10,,USDJPY,,101213592,
-13,1457967308,2016-03-14 10:55:10,1457967310,113.734,,forex,long,2016-03-14 10:55:08,1457967308,closed,2016-03-14 10:52:09,113.74900,10000,,10,10,,USDJPY,,101209833,
38,1457942394,2016-03-14 04:03:54,1457942634,113.726,,forex,short,2016-03-14 03:59:54,1457942394,closed,2016-03-14 03:57:09,113.76900,10000,,10,10,,USDJPY,,101202634,
50,1457970074,2016-03-14 11:45:40,1457970340,113.735,,forex,short,2016-03-14 11:41:14,1457970074,closed,2016-03-14 11:37:30,113.79200,10000,,10,10,,USDJPY,,101211281,
-13,1457970554,2016-03-14 11:49:16,1457970556,113.717,,forex,long,2016-03-14 11:49:14,1457970554,closed,2016-03-14 11:45:44,113.73200,10000,,10,10,,USDJPY,,101211547,
39,1457965157,2016-03-14 10:23:17,1457965397,113.738,,forex,long,2016-03-14 10:19:17,1457965157,closed,2016-03-14 10:15:25,113.69400,10000,,10,10,,USDJPY,,101208534,
-42,1457973325,2016-03-14 12:43:25,1457973805,113.654,,forex,short,2016-03-14 12:35:25,1457973325,closed,2016-03-14 12:31:40,113.60600,10000,,10,10,,USDJPY,,101212921,
2,1457968796,2016-03-14 11:19:58,1457968798,113.738,,forex,long,2016-03-14 11:19:56,1457968796,closed,2016-03-14 11:16:30,113.73600,10000,,10,10,,USDJPY,,101210618,
22,1457969600,2016-03-14 11:37:26,1457969846,113.791,,forex,long,2016-03-14 11:33:20,1457969600,closed,2016-03-14 11:29:21,113.76600,10000,,10,10,,USDJPY,,101211008,
-21,1457967530,2016-03-14 11:10:03,1457968203,113.754,,forex,short,2016-03-14 10:58:50,1457967530,closed,2016-03-14 10:55:14,113.73000,10000,,10,10,,USDJPY,,101209935,
7,1457931087,2016-03-14 01:54:16,1457934856,113.794,,forex,short,2016-03-14 00:51:27,1457931087,closed,2016-03-14 00:46:49,113.80200,10000,,10,10,,USDJPY,,101200659,
124,1457702972,2016-03-11 10:52:17,1457711537,113.62200,,forex,short,2016-03-11 08:29:32,1457702972,closed,2016-03-11 08:25:49,113.68400,10000,,10,10,,USDJPY,,101176223,
-753,1457539758,2016-03-10 09:25:28,1457619928,112.89700,,forex,short,2016-03-09 11:09:18,1457539758,closed,2016-03-09 11:03:09,112.93700,10000,,10,10,,USDJPY,,101119772,
11,1457968583,2016-03-14 11:16:25,1457968585,113.738,,forex,short,2016-03-14 11:16:23,1457968583,closed,2016-03-14 11:13:07,113.75000,10000,,10,10,,USDJPY,,101210508,
-82,1457642630,2016-03-10 15:43:53,1457642633,113.18400,,forex,short,2016-03-10 15:43:50,1457642630,closed,2016-03-10 15:14:12,113.10500,10000,,10,10,,USDJPY,,101159268,
