PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
25,1457976141,2016-03-14 13:26:48,1457976408,1.32711,,forex,short,2016-03-14 13:22:21,1457976141,closed,2016-03-14 13:17:23,1.32744,10000,,10,10,,USDCAD,,101214111,
-129,1457913909,2016-03-13 21:33:33,1457919213,1.32193,,forex,long,2016-03-13 20:05:09,1457913909,closed,2016-03-13 20:00:30,1.32363,10000,,10,10,,USDCAD,,101198070,
-96,1457950757,2016-03-14 07:24:09,1457954649,1.32384,,forex,long,2016-03-14 06:19:17,1457950757,closed,2016-03-14 06:15:31,1.32511,10000,,10,10,,USDCAD,,101204141,
9,1457714098,2016-03-11 11:35:00,1457714100,1.31950,,forex,long,2016-03-11 11:34:58,1457714098,closed,2016-03-11 11:30:18,1.31941,10000,,10,10,,USDCAD,,101181814,
82,1457685795,2016-03-11 03:43:17,1457685797,1.32745,,forex,long,2016-03-11 03:43:15,1457685795,closed,2016-03-11 03:14:17,1.32638,10000,,10,10,,USDCAD,,101172373,
-115,1457954824,2016-03-14 07:58:12,1457956692,1.32538,,forex,short,2016-03-14 07:27:04,1457954824,closed,2016-03-14 07:24:14,1.32385,10000,,10,10,,USDCAD,,101204845,
20,1457716480,2016-03-11 12:19:12,1457716752,1.32169,,forex,short,2016-03-11 12:14:40,1457716480,closed,2016-03-11 12:11:12,1.32120,10000,,10,10,,USDCAD,,101182964,
33,1457651641,2016-03-10 18:14:03,1457651643,1.33402,,forex,short,2016-03-10 18:14:01,1457651641,closed,2016-03-10 17:44:22,1.33475,10000,,10,10,,USDCAD,,101161661,
-138,1457956909,2016-03-14 08:21:12,1457958072,1.3235,,forex,long,2016-03-14 08:01:49,1457956909,closed,2016-03-14 07:58:17,1.32532,10000,,10,10,,USDCAD,,101205147,
-64,1457711277,2016-03-11 11:09:24,1457712564,1.32177,,forex,long,2016-03-11 10:47:57,1457711277,closed,2016-03-11 10:44:08,1.32158,10000,,10,10,,USDCAD,,101180263,
-982,1457536030,2016-03-09 12:03:30,1457543010,1.33646,,forex,long,2016-03-09 10:07:10,1457536030,closed,2016-03-09 10:04:08,1.33650,10000,,10,10,,USDCAD,,101116788,
-436,1457621015,2016-03-10 14:43:30,1457639010,1.32977,,forex,short,2016-03-10 09:43:35,1457621015,closed,2016-03-10 09:25:51,1.32875,10000,,10,10,,USDCAD,,101144873,
-10,1457489326,2016-03-09 00:05:28,1457499928,1.34307,,forex,short,2016-03-08 21:08:46,1457489326,closed,2016-03-08 21:03:16,1.34324,10000,,10,10,,USDCAD,,101093443,
-56,1457518241,2016-03-09 08:04:16,1457528656,1.33990,,forex,short,2016-03-09 05:10:41,1457518241,closed,2016-03-09 05:04:29,1.34003,10000,,10,10,,USDCAD,,101107087,
27,1457554905,2016-03-09 16:06:10,1457557570,1.32565,,forex,short,2016-03-09 15:21:45,1457554905,closed,2016-03-09 15:04:08,1.32508,10000,,10,10,,USDCAD,,101127535,
-193,1457966953,2016-03-14 11:06:06,1457967966,1.32977,,forex,short,2016-03-14 10:49:13,1457966953,closed,2016-03-14 10:46:13,1.32720,10000,,10,10,,USDCAD,,101209624,
145,1457716969,2016-03-13 17:37:53,1457905073,1.32279,,forex,long,2016-03-11 12:22:49,1457716969,closed,2016-03-11 12:19:16,1.32087,10000,,10,10,,USDCAD,,101183117,
-174,1457653427,2016-03-10 21:43:57,1457664237,1.33443,,forex,long,2016-03-10 18:43:47,1457653427,closed,2016-03-10 18:14:07,1.33411,10000,,10,10,,USDCAD,,101161972,
98,1457712838,2016-03-11 11:30:14,1457713814,1.32021,,forex,short,2016-03-11 11:13:58,1457712838,closed,2016-03-11 11:09:29,1.32091,10000,,10,10,,USDCAD,,101181026,
-76,1457906452,2016-03-13 20:00:26,1457913626,1.32379,,forex,short,2016-03-13 18:00:52,1457906452,closed,2016-03-13 17:37:58,1.32279,10000,,10,10,,USDCAD,,101196662,
92,1457973817,2016-03-14 13:12:41,1457975561,1.3272,,forex,short,2016-03-14 12:43:37,1457973817,closed,2016-03-14 12:40:17,1.32842,10000,,10,10,,USDCAD,,101213255,
229,1457935090,2016-03-14 05:07:05,1457946425,1.32595,,forex,long,2016-03-14 01:58:10,1457935090,closed,2016-03-14 01:54:34,1.32292,10000,,10,10,,USDCAD,,101201348,
403,1457666001,2016-03-11 03:14:12,1457684052,1.33091,,forex,short,2016-03-10 22:13:21,1457666001,closed,2016-03-10 21:44:02,1.33177,10000,,10,10,,USDCAD,,101164007,
153,1457687596,2016-03-11 04:13:18,1457687598,1.32536,,forex,short,2016-03-11 04:13:16,1457687596,closed,2016-03-11 03:43:22,1.32743,10000,,10,10,,USDCAD,,101172746,
