PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
-114,1457714370,2016-03-11 11:39:32,1457714372,1.11829,,forex,short,2016-03-11 11:39:30,1457714370,closed,2016-03-11 11:34:38,1.11725,10000,,10,10,,EURUSD,,101181971,
31,1457974683,2016-03-14 12:58:05,1457974685,1.1102,,forex,short,2016-03-14 12:58:03,1457974683,closed,2016-03-14 12:54:04,1.11051,10000,,10,10,,EURUSD,,101213510,
229,1457521388,2016-03-09 20:02:11,1457571731,1.09599,,forex,long,2016-03-09 06:03:08,1457521388,closed,2016-03-09 05:49:20,1.09594,10000,,10,10,,EURUSD,,101108046,
-53,1457976368,,,1.10955,,forex,short,2016-03-14 13:26:08,1457976368,open,2016-03-14 13:21:27,1.10924,10000,,0,10,,EURUSD,,101214213,
22,1457703508,2016-03-11 08:54:28,1457704468,1.11194,,forex,long,2016-03-11 08:38:28,1457703508,closed,2016-03-11 08:33:54,1.11156,10000,,10,10,,EURUSD,,101176327,
-85,1457976081,2016-03-14 13:21:23,1457976083,1.10929,,forex,long,2016-03-14 13:21:21,1457976081,closed,2016-03-14 13:16:30,1.11014,10000,,10,10,,EURUSD,,101214078,
-27,1457970534,2016-03-14 11:48:56,1457970536,1.10963,,forex,long,2016-03-14 11:48:54,1457970534,closed,2016-03-14 11:45:17,1.10990,10000,,10,10,,EURUSD,,101211464,
71,1457678616,2016-03-11 01:43:39,1457678619,1.11682,,forex,short,2016-03-11 01:43:36,1457678616,closed,2016-03-11 01:14:20,1.11755,10000,,10,10,,EURUSD,,101170778,
33,1457975783,2016-03-14 13:16:26,1457975786,1.11015,,forex,short,2016-03-14 13:16:23,1457975783,closed,2016-03-14 13:11:41,1.11048,10000,,10,10,,EURUSD,,101213937,
-63,1457972395,2016-03-14 12:23:59,1457972639,1.11153,,forex,long,2016-03-14 12:19:55,1457972395,closed,2016-03-14 12:16:03,1.11216,10000,,10,10,,EURUSD,,101212498,
287,1457682183,2016-03-11 03:13:41,1457684021,1.11413,,forex,short,2016-03-11 02:43:03,1457682183,closed,2016-03-11 02:14:06,1.11626,10000,,10,10,,EURUSD,,101171581,
27,1457653414,2016-03-10 23:13:54,1457669634,1.11785,,forex,short,2016-03-10 18:43:34,1457653414,closed,2016-03-10 18:13:47,1.11753,10000,,10,10,,EURUSD,,101161964,
-16,1457931458,2016-03-14 02:09:44,1457935784,1.11593,,forex,long,2016-03-14 00:57:38,1457931458,closed,2016-03-14 00:54:51,1.11609,10000,,10,10,,EURUSD,,101200693,
30,1457671387,2016-03-11 01:14:15,1457676855,1.11662,,forex,long,2016-03-10 23:43:07,1457671387,closed,2016-03-10 23:13:58,1.11725,10000,,10,10,,EURUSD,,101167263,
-149,1457960158,2016-03-14 09:34:59,1457962499,1.11054,,forex,long,2016-03-14 08:55:58,1457960158,closed,2016-03-14 08:52:04,1.11203,10000,,10,10,,EURUSD,,101205792,
42,1457713777,2016-03-11 11:29:40,1457713780,1.11647,,forex,short,2016-03-11 11:29:37,1457713777,closed,2016-03-11 11:25:39,1.11686,10000,,10,10,,EURUSD,,101181602,
-7,1457704697,2016-03-11 09:02:58,1457704978,1.11210,,forex,short,2016-03-11 08:58:17,1457704697,closed,2016-03-11 08:54:33,1.11190,10000,,10,10,,EURUSD,,101176552,
149,1457511039,2016-03-09 05:49:15,1457520555,1.09730,,forex,short,2016-03-09 03:10:39,1457511039,closed,2016-03-09 03:03:58,1.09747,10000,,10,10,,EURUSD,,101101849,
392,1457936010,2016-03-14 08:51:59,1457959919,1.11201,,forex,short,2016-03-14 02:13:30,1457936010,closed,2016-03-14 02:09:48,1.11593,10000,,10,10,,EURUSD,,101201530,
241,1457705183,2016-03-11 10:51:51,1457711511,1.11207,,forex,long,2016-03-11 09:06:23,1457705183,closed,2016-03-11 09:03:03,1.11193,10000,,10,10,,EURUSD,,101176725,
-123,1457913883,2016-03-13 21:01:21,1457917281,1.11525,,forex,long,2016-03-13 20:04:43,1457913883,closed,2016-03-13 19:59:44,1.11648,10000,,10,10,,EURUSD,,101198051,
