symbol,trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,commission
AUDUSD,1,-2.0,,,,0.0,,AUDUSD,long,20160318 07:13:34 EST,20160318 07:13:34 EST,open,20160318 07:13:34 EST,0.76339,10000.0,,0.0,3.0,,strat103AUDUSDv2,2.0
