symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#France40,#France40,,2.0,2.0,4358.15,4358.15,0.0,8.7163,0.0,-40814.75024,-39436.0,Paper,USD,
