symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
EURJPY,open,long,2.0,0.0,123.465,0.0,-2.0,0.0,2.0,11.0,,,,,EURJPY,,20160412 05:04:59 EST,20160412 05:04:59 EST,2.0,JPY,205.68,207.68,99940.4,1978271.216,99982.4
CADJPY,open,short,2.0,0.0,83.368,0.0,-2.0,0.0,2.0,12.0,,,,,CADJPY,,20160412 05:05:01 EST,20160412 05:05:01 EST,-2.0,JPY,39.712,41.712,99938.4,1963598.448,99982.4
