permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,7.0604,USD,GLOBEX,1.0,,,1.0,3530.2,2.0,0.0,-227.0604,SLD,#Belgium20,USD,20160530 10:29:59 EST,,-220.0,99772.9396,2353020.0,99772.9396,3532.4,99780.0,99780.0,-227.0604
2,Paper,Paper,7.0746,USD,GLOBEX,2.0,,,1.0,3537.3,2.0,0.0,-407.0746,BOT,#Belgium20,USD,20160530 14:00:01 EST,,-400.0,99365.865,2706750.0,99365.865,3533.3,99380.0,99380.0,-407.0746
3,Paper,Paper,7.0746,USD,GLOBEX,3.0,,,1.0,3537.3,2.0,0.0,-407.0746,BOT,#Belgium20,USD,20160530 18:31:42 EST,,-400.0,98958.7904,3060480.0,98958.7904,3533.3,98980.0,98980.0,-407.0746
4,Paper,Paper,7.0666,USD,GLOBEX,4.0,,,1.0,3533.3,2.0,0.0,-407.0666,SLD,#Belgium20,USD,20160530 23:03:04 EST,,-400.0,98551.7238,3413810.0,98551.7238,3537.3,98580.0,98580.0,-407.0666
5,Paper,Paper,7.0666,USD,GLOBEX,5.0,,,1.0,3533.3,2.0,0.0,-407.0666,SLD,#Belgium20,USD,20160530 23:43:46 EST,,-400.0,98144.6572,3767140.0,98144.6572,3537.3,98180.0,98180.0,-407.0666
6,Paper,Paper,7.0666,USD,GLOBEX,6.0,,,1.0,3533.3,2.0,0.0,-407.0666,SLD,#Belgium20,USD,20160531 02:30:35 EST,,-400.0,97737.5906,4120470.0,97737.5906,3537.3,97780.0,97780.0,-407.0666
7,Paper,Paper,7.006,USD,GLOBEX,7.0,,,1.0,3503.0,2.0,0.0,1712.994,BOT,#Belgium20,USD,20160601 05:43:49 EST,,1720.0,99450.5846,4470770.0,99450.5846,3520.2,99500.0,99500.0,1712.994
8,Paper,Paper,6.9896,USD,GLOBEX,8.0,,,1.0,3494.8,2.0,0.0,33.0104,SLD,#Belgium20,USD,20160601 07:47:21 EST,,40.0,99483.595,4820250.0,99483.595,3494.4,99540.0,99540.0,33.0104
9,Paper,Paper,7.0038,USD,GLOBEX,9.0,,,1.0,3501.9,2.0,0.0,-987.0038,BOT,#Belgium20,USD,20160601 11:36:42 EST,,-980.0,98496.5912,5170440.0,98496.5912,3492.1,98560.0,98560.0,-987.0038
10,Paper,Paper,7.0038,USD,GLOBEX,10.0,,,1.0,3501.9,2.0,0.0,-407.0038,BOT,#Belgium20,USD,20160601 13:40:57 EST,,-400.0,98089.5874,5520630.0,98089.5874,3497.9,98160.0,98160.0,-407.0038
11,Paper,Paper,7.0038,USD,GLOBEX,11.0,,,1.0,3501.9,2.0,0.0,-407.0038,BOT,#Belgium20,USD,20160601 18:55:48 EST,,-400.0,97682.5836,5870820.0,97682.5836,3497.9,97760.0,97760.0,-407.0038
