symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
CADJPY,open,long,2.0,0.0,83.381,0.0,-2.0,0.0,2.0,3.0,,,,,CADJPY,,20160410 21:14:11 EST,20160410 21:14:11 EST,2.0,JPY,35.488,37.488,99953.456,1965398.928,99961.456
CHFJPY,open,short,2.0,0.0,113.527,0.0,-2.0,0.0,2.0,4.0,,,,,CHFJPY,,20160410 21:14:13 EST,20160410 21:14:13 EST,-2.0,JPY,150.592,152.592,99965.648,1965398.928,99977.648
