permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,14.643552,USD,IDEALPRO,1.0,,,1.0,83.202,1000000.0,-1000000.0,-14.643552,SLD,AUD,JPY,20160405 19:07:10 EST,,0.0,19985.356448,-332177.6,83.202,20000.0,-14.643552
2,Paper,Paper,27.48328,USD,IDEALPRO,2.0,,,1.0,156.155,1000000.0,1000000.0,-27.48328,BOT,GBP,JPY,20160405 19:07:11 EST,,0.0,19957.873168,-1706341.6,156.155,20000.0,-27.48328
3,Paper,Paper,14.64584,USD,IDEALPRO,3.0,,,1.0,83.215,1000000.0,0.0,-129.04584,BOT,AUD,JPY,20160405 19:30:31 EST,,-114.4,19828.827328,-974049.6,83.202,19885.6,-129.04584
4,Paper,Paper,27.491552,USD,IDEALPRO,4.0,,,1.0,156.202,1000000.0,0.0,386.108448,SLD,GBP,JPY,20160405 19:31:02 EST,,413.6,20214.935776,400528.0,156.155,20299.2,386.108448
5,Paper,Paper,14.640208,USD,IDEALPRO,5.0,,,1.0,83.183,1000000.0,-1000000.0,-14.640208,SLD,AUD,JPY,20160405 19:39:40 EST,,0.0,20200.295568,-331482.4,83.183,20299.2,-14.640208
6,Paper,Paper,27.471488,USD,IDEALPRO,6.0,,,1.0,156.088,1000000.0,1000000.0,-27.471488,BOT,GBP,JPY,20160405 19:40:10 EST,,0.0,20172.82408,-1705056.8,156.088,20299.2,-27.471488
7,Paper,Paper,14.626656,USD,IDEALPRO,7.0,,,1.0,83.106,1000000.0,0.0,662.973344,BOT,AUD,JPY,20160405 21:16:19 EST,,677.6,20835.797424,-973724.0,83.183,20976.8,662.973344
8,Paper,Paper,27.456352,USD,IDEALPRO,8.0,,,1.0,156.002,1000000.0,0.0,-784.256352,SLD,GBP,JPY,20160405 21:16:26 EST,,-756.8,20051.541072,399093.6,156.088,20220.0,-784.256352
9,Paper,Paper,14.63352,USD,IDEALPRO,9.0,,,1.0,83.145,1000000.0,-1000000.0,-14.63352,SLD,AUD,JPY,20160405 21:19:00 EST,,0.0,20036.907552,-332582.4,83.145,20220.0,-14.63352
10,Paper,Paper,27.463568,USD,IDEALPRO,10.0,,,1.0,156.043,1000000.0,1000000.0,-27.463568,BOT,GBP,JPY,20160405 21:19:03 EST,,0.0,20009.443984,-1705760.8,156.043,20220.0,-27.463568
11,Paper,Paper,14.630528,USD,IDEALPRO,11.0,,,1.0,83.128,1000000.0,0.0,134.969472,BOT,AUD,JPY,20160405 21:20:34 EST,,149.6,20144.413456,-974234.4,83.145,20369.6,134.969472
12,Paper,Paper,27.459872,USD,IDEALPRO,12.0,,,1.0,156.022,1000000.0,0.0,-212.259872,SLD,GBP,JPY,20160405 21:20:35 EST,,-184.8,19932.153584,398759.2,156.043,20184.8,-212.259872
13,Paper,Paper,14.708496,USD,IDEALPRO,13.0,,,1.0,83.571,1000000.0,-1000000.0,-14.708496,SLD,AUD,JPY,20160405 22:21:53 EST,,0.0,19917.445088,-336665.6,83.571,20184.8,-14.708496
14,Paper,Paper,27.556496,USD,IDEALPRO,14.0,,,1.0,156.571,1000000.0,1000000.0,-27.556496,BOT,GBP,JPY,20160405 22:22:00 EST,,0.0,19889.888592,-1714490.4,156.571,20184.8,-27.556496
