trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,0.599999999999,20160410 19:36:56 EST,20160410 19:36:56 EST,20160410 19:36:56 EST,1.14076,,EURUSD,short,,20160410 17:15:05 EST,closed,20160410 17:15:05 EST,1.14099,,,2.0,2.0,,EURUSD,,4.6,2.0,USD,100000.6,4.0,1999995.4,100000.6,100004.6,100004.6,-22.6,-24.6
2.0,-5.0,20160410 21:06:18 EST,20160410 21:06:18 EST,20160410 21:06:18 EST,1.14071,,EURUSD,long,,20160410 19:36:56 EST,closed,20160410 19:36:56 EST,1.14076,,,2.0,2.0,,EURUSD,,-1.0,-2.0,USD,99995.6,4.0,1999994.4,99995.6,100003.6,100003.6,-18.6,-20.6
3.0,-5.0,20160410 21:36:34 EST,20160410 21:36:34 EST,20160410 21:36:34 EST,1.14076,,EURUSD,short,,20160410 21:06:18 EST,closed,20160410 21:06:18 EST,1.14071,,,2.0,2.0,,EURUSD,,-0.999999999998,2.0,USD,99990.6,4.0,1999995.4,99990.6,100002.6,100002.6,-17.0,-19.0
4.0,-5.0,20160410 23:35:04 EST,20160410 23:35:04 EST,20160410 23:35:04 EST,1.14071,,EURUSD,long,,20160410 21:36:34 EST,closed,20160410 21:36:34 EST,1.14076,,,2.0,2.0,,EURUSD,,-1.0,-2.0,USD,99985.6,4.0,1999994.4,99985.6,100001.6,100001.6,-18.6,-20.6
5.0,-5.0,20160411 00:05:19 EST,20160411 00:05:19 EST,20160411 00:05:19 EST,1.14076,,EURUSD,short,,20160410 23:35:04 EST,closed,20160410 23:35:04 EST,1.14071,,,2.0,2.0,,EURUSD,,-0.999999999998,2.0,USD,99980.6,4.0,1999995.4,99980.6,100000.6,100000.6,-17.0,-19.0
6.0,-5.0,20160412 07:36:04 EST,20160412 07:36:04 EST,20160412 07:36:04 EST,1.14071,,EURUSD,long,,20160411 00:05:19 EST,closed,20160411 00:05:19 EST,1.14076,,,2.0,2.0,,EURUSD,,-1.0,-2.0,USD,99975.6,4.0,1999994.4,99975.6,99999.6,99999.6,-18.6,-20.6
7.0,-5.0,20160412 08:35:28 EST,20160412 08:35:28 EST,20160412 08:35:28 EST,1.14076,,EURUSD,short,,20160412 07:36:04 EST,closed,20160412 07:36:04 EST,1.14071,,,2.0,2.0,,EURUSD,,-0.999999999998,2.0,USD,99970.6,4.0,1999995.4,99970.6,99998.6,99998.6,-17.0,-19.0
8.0,-5.0,20160412 09:06:15 EST,20160412 09:06:15 EST,20160412 09:06:15 EST,1.14071,,EURUSD,long,,20160412 08:35:28 EST,closed,20160412 08:35:28 EST,1.14076,,,2.0,2.0,,EURUSD,,-1.0,-2.0,USD,99965.6,4.0,1999994.4,99965.6,99997.6,99997.6,-18.6,-20.6
9.0,-5.0,20160412 11:35:49 EST,20160412 11:35:49 EST,20160412 11:35:49 EST,1.14076,,EURUSD,short,,20160412 09:06:15 EST,closed,20160412 09:06:15 EST,1.14071,,,2.0,2.0,,EURUSD,,-0.999999999998,2.0,USD,99960.6,4.0,1999995.4,99960.6,99996.6,99996.6,-17.0,-19.0
10.0,-5.0,20160412 13:35:43 EST,20160412 13:35:43 EST,20160412 13:35:43 EST,1.14071,,EURUSD,long,,20160412 11:35:49 EST,closed,20160412 11:35:49 EST,1.14076,,,2.0,2.0,,EURUSD,,-1.0,-2.0,USD,99955.6,4.0,1999994.4,99955.6,99995.6,99995.6,-18.6,-20.6
