symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
GBPUSD,open,long,10.0,0.0,1.44685,0.0,-2.8937,0.0,2.8937,30.0,,,,,GBPUSD,,20160425 09:13:56 EST,20160425 09:13:56 EST,10.0,USD,255.10114,258.0,98686.1697303,1128338.4142,98810.951
USDCHF,open,long,10.0,0.0,0.97525,0.0,-2.00101795,0.0,2.00101795,33.0,,,,,USDCHF,,20160425 09:29:37 EST,20160425 09:29:37 EST,10.0,CHF,-77.9166,-75.9166,98753.1072969,1051257.4142,98887.8935
NZDJPY,open,long,10.0,0.0,76.299,0.0,-2.0,0.0,2.0,34.0,,,,,NZDJPY,,20160425 09:29:46 EST,20160425 09:29:46 EST,10.0,JPY,-26.3,-24.3,98661.1072969,1059757.3142,98799.8935
CADJPY,open,short,10.0,0.0,87.721,0.0,-2.0,0.0,2.0,35.0,,,,,CADJPY,,20160425 09:29:47 EST,20160425 09:29:47 EST,-10.0,JPY,-45.2,-43.2,98659.1072969,980808.4142,98799.8935
EURGBP,open,long,10.0,0.0,0.77695,0.0,-2.24616245,0.0,2.24616245,36.0,,,,,EURGBP,,20160425 09:45:33 EST,20160425 09:45:33 EST,10.0,GBP,-13.80993117,-11.564,98416.5150317,1125755.4327,98564.6925
EURCHF,open,long,10.0,0.0,1.09749,0.0,-2.251829982,0.0,2.251829982,37.0,,,,,EURCHF,,20160425 09:45:51 EST,20160425 09:45:51 EST,10.0,CHF,-11.48474532,-9.23309999999,98383.2861717,1125755.4327,98535.9673
