trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,currency,pure_unr_pnl,unr_pnl
89.0,-27.3009,20160323 20:57:34 EST,20160323 20:57:34 EST,20160323 20:57:34 EST,1.32305,,USDCAD,short,,20160323 20:53:30 EST,closed,20160323 20:48:44 EST,1.32248,,,5.0,5.0,,USDCAD,,-21.3009,5.0,19294.32962,6.0,400227.88226,19754.32962,,,,,
90.0,19.5431,20160323 21:03:08 EST,20160323 21:03:08 EST,20160323 21:03:08 EST,1.32368,,USDCAD,long,,20160323 20:57:34 EST,closed,20160323 20:57:34 EST,1.32305,,,5.0,5.0,,USDCAD,,23.5431,-5.0,19313.87272,4.0,400251.42536,19777.87272,,,,,
91.0,-11.1003,20160323 21:06:43 EST,20160323 21:06:43 EST,20160323 21:06:43 EST,1.32387,,USDCAD,short,,20160323 21:03:08 EST,closed,20160323 21:03:08 EST,1.32368,,,5.0,5.0,,USDCAD,,-7.10030000001,5.0,19302.77242,4.0,400258.52566,19770.77242,,,,,
92.0,-29.0379,20160323 21:19:56 EST,20160323 21:19:56 EST,20160323 21:19:56 EST,1.32425,,USDCAD,short,,20160323 21:14:49 EST,closed,20160323 21:14:49 EST,1.32358,,,5.0,5.0,,USDCAD,,-25.0379,5.0,19273.73452,4.0,400283.56356,19745.73452,,,,,
93.0,-3.40208,20160323 21:25:06 EST,20160323 21:25:06 EST,20160323 21:25:06 EST,1.32415,,USDCAD,long,,20160323 21:24:01 EST,closed,20160323 21:24:01 EST,1.32407,,,1.0,1.0,,USDCAD,,0.597919999999,-1.0,19270.33244,4.0,400284.16148,19746.33244,,,,,
94.0,0.427639999994,20160323 21:27:21 EST,20160323 21:27:21 EST,20160323 21:27:21 EST,1.32397,,USDCAD,short,,20160323 21:26:20 EST,closed,20160323 21:25:06 EST,1.324142,,,5.0,5.0,,USDCAD,,6.42763999999,5.0,19270.76008,6.0,400277.73384,19752.76008,,,,,
95.0,-6.39168,20160323 21:28:26 EST,20160323 21:28:26 EST,20160323 21:28:26 EST,1.32365,,USDCAD,long,,20160323 21:27:21 EST,closed,20160323 21:27:21 EST,1.32397,,,1.0,1.0,,USDCAD,,-2.39168,-1.0,19264.3684,4.0,400275.34216,19750.3684,,,,,
96.0,-4.59792,20160323 21:29:58 EST,20160323 21:29:58 EST,20160323 21:29:58 EST,1.32373,,USDCAD,short,,20160323 21:28:26 EST,closed,20160323 21:28:26 EST,1.32365,,,1.0,1.0,,USDCAD,,-0.597920000001,1.0,19259.77048,4.0,400275.94008,19749.77048,,,,,
97.0,-5.04636,20160323 21:32:08 EST,20160323 21:32:08 EST,20160323 21:32:08 EST,1.32362,,USDCAD,long,,20160323 21:31:38 EST,closed,20160323 21:31:38 EST,1.32376,,,1.0,1.0,,USDCAD,,-1.04636,-1.0,19254.72412,4.0,400274.89372,19748.72412,,,,,
98.0,-7.77578,20160323 21:36:20 EST,20160323 21:36:20 EST,20160323 21:36:20 EST,1.323438,,USDCAD,short,,20160323 21:34:14 EST,closed,20160323 21:32:08 EST,1.323444,,,5.0,5.0,,USDCAD,,0.224220000003,1.0,19246.94834,8.0,400274.6695,19748.94834,,,,,
99.0,-13.77296,20160323 21:41:29 EST,20160323 21:41:29 EST,20160323 21:41:29 EST,1.323222,,USDCAD,long,,20160323 21:36:20 EST,closed,20160323 21:36:20 EST,1.32343,,,5.0,5.0,,USDCAD,,-7.77295999999,-1.0,19233.17538,6.0,400266.89654,19741.17538,,,,,
100.0,-3.70104,20160323 21:46:13 EST,20160323 21:46:13 EST,20160323 21:46:13 EST,1.32291,,USDCAD,short,,20160323 21:41:29 EST,closed,20160323 21:41:29 EST,1.32295,,,1.0,1.0,,USDCAD,,0.29896,1.0,19229.47434,4.0,400266.59758,19741.47434,,,,,
101.0,-4.7474,20160323 22:03:36 EST,20160323 22:03:36 EST,20160323 22:03:36 EST,1.32304,,USDCAD,short,,20160323 21:58:31 EST,closed,20160323 21:58:31 EST,1.32302,,,5.0,5.0,,USDCAD,,-0.747399999997,5.0,19224.72694,4.0,400267.34498,19740.72694,,,,,
102.0,-46.1382,20160323 22:27:52 EST,20160323 22:27:52 EST,20160323 22:27:52 EST,1.322004,,USDCAD,long,,20160323 22:19:01 EST,closed,20160323 22:03:36 EST,1.3224368,,,5.0,5.0,,USDCAD,,-32.1382,-1.0,19178.58874,14.0,400235.20678,19708.58874,,,,,
103.0,-6.46642,20160323 22:36:40 EST,20160323 22:36:40 EST,20160323 22:36:40 EST,1.32219,,USDCAD,short,,20160323 22:27:52 EST,closed,20160323 22:27:52 EST,1.32186,,,1.0,1.0,,USDCAD,,-2.46642,1.0,19172.12232,4.0,400237.6732,19706.12232,,,,,
104.0,-1.3841,20160323 22:43:04 EST,20160323 22:43:04 EST,20160323 22:43:04 EST,1.32226,,USDCAD,long,,20160323 22:36:40 EST,closed,20160323 22:36:40 EST,1.32219,,,5.0,5.0,,USDCAD,,2.6159,-5.0,19170.73822,4.0,400240.2891,19708.73822,,,,,
105.0,-15.94042,20160323 22:51:47 EST,20160323 22:51:47 EST,20160323 22:51:47 EST,1.322526,,USDCAD,short,,20160323 22:43:04 EST,closed,20160323 22:43:04 EST,1.32226,,,5.0,5.0,,USDCAD,,-9.94042,1.0,19154.7978,6.0,400250.22952,19698.7978,,,,,
106.0,0.55914,20160323 23:01:33 EST,20160323 23:01:33 EST,20160323 23:01:33 EST,1.32328,,USDCAD,long,,20160323 22:51:47 EST,closed,20160323 22:51:47 EST,1.32267,,,1.0,1.0,,USDCAD,,4.55914,-1.0,19155.35694,4.0,400254.78866,19703.35694,,,,,
107.0,-22.685,20160323 23:11:24 EST,20160323 23:11:24 EST,20160323 23:11:24 EST,1.32316,,USDCAD,long,,20160323 23:09:48 EST,closed,20160323 23:09:48 EST,1.32366,,,5.0,5.0,,USDCAD,,-18.685,-5.0,19132.67194,4.0,400236.10366,19684.67194,,,,,
108.0,-4.37369999999,20160323 23:15:31 EST,20160323 23:15:31 EST,20160323 23:15:31 EST,1.32318,,USDCAD,long,,20160323 23:12:55 EST,closed,20160323 23:12:55 EST,1.32319,,,5.0,5.0,,USDCAD,,-0.373699999994,-5.0,19128.29824,4.0,400235.72996,19684.29824,,,,,
109.0,-12.5951,20160323 23:19:08 EST,20160323 23:19:08 EST,20160323 23:19:08 EST,1.32297,,USDCAD,long,,20160323 23:17:04 EST,closed,20160323 23:17:04 EST,1.3232,,,5.0,5.0,,USDCAD,,-8.5951,-5.0,19115.70314,4.0,400227.13486,19675.70314,,,,,
110.0,-14.81932,20160323 23:26:17 EST,20160323 23:26:17 EST,20160323 23:26:17 EST,1.32278,,USDCAD,long,,20160323 23:24:46 EST,closed,20160323 23:21:40 EST,1.323016,,,5.0,5.0,,USDCAD,,-8.81932,-5.0,19100.88382,6.0,400218.31554,19666.88382,,,,,
111.0,-5.8685,20160323 23:27:18 EST,20160323 23:27:18 EST,20160323 23:27:18 EST,1.32283,,USDCAD,short,,20160323 23:26:17 EST,closed,20160323 23:26:17 EST,1.32278,,,5.0,5.0,,USDCAD,,-1.8685,5.0,19095.01532,4.0,400220.18404,19665.01532,,,,,
112.0,-12.20342,20160323 23:32:57 EST,20160323 23:32:57 EST,20160323 23:32:57 EST,1.3226,,USDCAD,long,,20160323 23:31:24 EST,closed,20160323 23:27:18 EST,1.322766,,,5.0,5.0,,USDCAD,,-6.20342,-5.0,19082.8119,6.0,400213.98062,19658.8119,,,,,
113.0,-3.02838,20160323 23:34:38 EST,20160323 23:34:38 EST,20160323 23:34:38 EST,1.32247,,USDCAD,short,,20160323 23:32:57 EST,closed,20160323 23:32:57 EST,1.3226,,,1.0,1.0,,USDCAD,,0.97162,1.0,19079.78352,4.0,400213.009,19659.78352,,,,,
114.0,-10.2422,20160323 23:37:57 EST,20160323 23:37:57 EST,20160323 23:37:57 EST,1.32241,,USDCAD,long,,20160323 23:35:46 EST,closed,20160323 23:34:38 EST,1.32247,,,5.0,5.0,,USDCAD,,-2.2422,-1.0,19069.54132,8.0,400210.7668,19657.54132,,,,,
115.0,-4.14948,20160324 00:01:27 EST,20160324 00:01:27 EST,20160324 00:01:27 EST,1.32265,,USDCAD,short,,20160323 23:43:36 EST,closed,20160323 23:43:36 EST,1.32263,,,1.0,1.0,,USDCAD,,-0.149480000001,1.0,19065.39184,4.0,400210.91628,19657.39184,,,,,
116.0,-5.19584,20160324 00:08:34 EST,20160324 00:08:34 EST,20160324 00:08:34 EST,1.32249,,USDCAD,long,,20160324 00:01:27 EST,closed,20160324 00:01:27 EST,1.32265,,,1.0,1.0,,USDCAD,,-1.19584,-1.0,19060.196,4.0,400209.72044,19656.196,,,,,
117.0,-3.32734,20160324 00:21:16 EST,20160324 00:21:16 EST,20160324 00:21:16 EST,1.3224,,USDCAD,short,,20160324 00:08:34 EST,closed,20160324 00:08:34 EST,1.32249,,,1.0,1.0,,USDCAD,,0.672659999999,1.0,19056.86866,4.0,400209.04778,19656.86866,,,,,
118.0,-2.28098,20160324 00:27:57 EST,20160324 00:27:57 EST,20160324 00:27:57 EST,1.32263,,USDCAD,long,,20160324 00:21:16 EST,closed,20160324 00:21:16 EST,1.3224,,,1.0,1.0,,USDCAD,,1.71902,-1.0,19054.58768,4.0,400210.7668,19658.58768,,,,,
119.0,-4.52318,20160324 00:33:13 EST,20160324 00:33:13 EST,20160324 00:33:13 EST,1.3227,,USDCAD,short,,20160324 00:27:57 EST,closed,20160324 00:27:57 EST,1.32263,,,1.0,1.0,,USDCAD,,-0.52318,1.0,19050.0645,4.0,400211.28998,19658.0645,,,,,
120.0,-4.3737,20160324 00:48:54 EST,20160324 00:48:54 EST,20160324 00:48:54 EST,1.32265,,USDCAD,long,,20160324 00:33:13 EST,closed,20160324 00:33:13 EST,1.3227,,,1.0,1.0,,USDCAD,,-0.373699999999,-1.0,19045.6908,4.0,400210.91628,19657.6908,,,,,
121.0,-4.14948,20160324 00:50:55 EST,20160324 00:50:55 EST,20160324 00:50:55 EST,1.32267,,USDCAD,short,,20160324 00:48:54 EST,closed,20160324 00:48:54 EST,1.32265,,,1.0,1.0,,USDCAD,,-0.149479999999,1.0,19041.54132,4.0,400211.06576,19657.54132,,,,,
122.0,-1.98202,20160324 00:55:59 EST,20160324 00:55:59 EST,20160324 00:55:59 EST,1.32294,,USDCAD,long,,20160324 00:50:55 EST,closed,20160324 00:50:55 EST,1.32267,,,1.0,1.0,,USDCAD,,2.01798,-1.0,19039.5593,4.0,400213.08374,19659.5593,,,,,
123.0,-2.95364,20160324 01:04:44 EST,20160324 01:04:44 EST,20160324 01:04:44 EST,1.3228,,USDCAD,short,,20160324 00:55:59 EST,closed,20160324 00:55:59 EST,1.32294,,,1.0,1.0,,USDCAD,,1.04636,1.0,19036.60566,4.0,400212.03738,19660.60566,,,,,
124.0,-5.4948,20160324 01:10:40 EST,20160324 01:10:40 EST,20160324 01:10:40 EST,1.3226,,USDCAD,long,,20160324 01:04:44 EST,closed,20160324 01:04:44 EST,1.3228,,,1.0,1.0,,USDCAD,,-1.4948,-1.0,19031.11086,4.0,400210.54258,19659.11086,,,,,
125.0,-4.52318,20160324 01:15:44 EST,20160324 01:15:44 EST,20160324 01:15:44 EST,1.32267,,USDCAD,short,,20160324 01:10:40 EST,closed,20160324 01:10:40 EST,1.3226,,,1.0,1.0,,USDCAD,,-0.52318,1.0,19026.58768,4.0,400211.06576,19658.58768,,,,,
126.0,-4.29896,20160324 01:26:59 EST,20160324 01:26:59 EST,20160324 01:26:59 EST,1.32263,,USDCAD,long,,20160324 01:15:44 EST,closed,20160324 01:15:44 EST,1.32267,,,1.0,1.0,,USDCAD,,-0.29896,-1.0,19022.28872,4.0,400210.7668,19658.28872,,,,,
127.0,-4.89688,20160324 01:28:32 EST,20160324 01:28:32 EST,20160324 01:28:32 EST,1.32275,,USDCAD,short,,20160324 01:26:59 EST,closed,20160324 01:26:59 EST,1.32263,,,1.0,1.0,,USDCAD,,-0.896880000001,1.0,19017.39184,4.0,400211.66368,19657.39184,,,,,
128.0,-2.1315,20160324 01:55:23 EST,20160324 01:55:23 EST,20160324 01:55:23 EST,1.323,,USDCAD,long,,20160324 01:28:32 EST,closed,20160324 01:28:32 EST,1.32275,,,1.0,1.0,,USDCAD,,1.8685,-1.0,19015.26034,4.0,400213.53218,19659.26034,,,,,
129.0,-4.3737,20160324 01:56:55 EST,20160324 01:56:55 EST,20160324 01:56:55 EST,1.32305,,USDCAD,short,,20160324 01:55:23 EST,closed,20160324 01:55:23 EST,1.323,,,1.0,1.0,,USDCAD,,-0.373699999999,1.0,19010.88664,4.0,400213.90588,19658.88664,,,,,
130.0,-4.0,20160324 01:57:58 EST,20160324 01:57:58 EST,20160324 01:57:58 EST,1.32305,,USDCAD,long,,20160324 01:56:55 EST,closed,20160324 01:56:55 EST,1.32305,,,1.0,1.0,,USDCAD,,0.0,-1.0,19006.88664,4.0,400213.90588,19658.88664,,,,,
131.0,-8.18544,20160324 02:00:33 EST,20160324 02:00:33 EST,20160324 02:00:33 EST,1.32361,,USDCAD,short,,20160324 01:57:58 EST,closed,20160324 01:57:58 EST,1.32305,,,1.0,1.0,,USDCAD,,-4.18544,1.0,18998.7012,4.0,400218.09132,19654.7012,,,,,
132.0,-3.70104,20160324 02:10:10 EST,20160324 02:10:10 EST,20160324 02:10:10 EST,1.32365,,USDCAD,long,,20160324 02:00:33 EST,closed,20160324 02:00:33 EST,1.32361,,,1.0,1.0,,USDCAD,,0.29896,-1.0,18995.00016,4.0,400218.39028,19655.00016,,,,,
133.0,-4.52318,20160324 02:11:46 EST,20160324 02:11:46 EST,20160324 02:11:46 EST,1.32372,,USDCAD,short,,20160324 02:10:10 EST,closed,20160324 02:10:10 EST,1.32365,,,1.0,1.0,,USDCAD,,-0.52318,1.0,18990.47698,4.0,400218.91346,19654.47698,,,,,
134.0,-6.01798,20160324 02:14:18 EST,20160324 02:14:18 EST,20160324 02:14:18 EST,1.32345,,USDCAD,long,,20160324 02:11:46 EST,closed,20160324 02:11:46 EST,1.32372,,,1.0,1.0,,USDCAD,,-2.01798,-1.0,18984.459,4.0,400216.89548,19652.459,,,,,
135.0,-3.2526,20160324 02:15:57 EST,20160324 02:15:57 EST,20160324 02:15:57 EST,1.32335,,USDCAD,short,,20160324 02:14:18 EST,closed,20160324 02:14:18 EST,1.32345,,,1.0,1.0,,USDCAD,,0.7474,1.0,18981.2064,4.0,400216.14808,19653.2064,,,,,
136.0,-2.8789,20160324 02:18:00 EST,20160324 02:18:00 EST,20160324 02:18:00 EST,1.3235,,USDCAD,long,,20160324 02:15:57 EST,closed,20160324 02:15:57 EST,1.32335,,,1.0,1.0,,USDCAD,,1.1211,-1.0,18978.3275,4.0,400217.26918,19654.3275,,,,,
137.0,-8.93284,20160324 02:27:18 EST,20160324 02:27:18 EST,20160324 02:27:18 EST,1.32416,,USDCAD,short,,20160324 02:18:00 EST,closed,20160324 02:18:00 EST,1.3235,,,1.0,1.0,,USDCAD,,-4.93284,1.0,18969.39466,4.0,400222.20202,19649.39466,,,,,
138.0,-5.56954,20160324 02:30:10 EST,20160324 02:30:10 EST,20160324 02:30:10 EST,1.32395,,USDCAD,long,,20160324 02:27:18 EST,closed,20160324 02:27:18 EST,1.32416,,,1.0,1.0,,USDCAD,,-1.56954,-1.0,18963.82512,4.0,400220.63248,19647.82512,,,,,
139.0,-2.80416,20160324 02:32:36 EST,20160324 02:32:36 EST,20160324 02:32:36 EST,1.32379,,USDCAD,short,,20160324 02:30:10 EST,closed,20160324 02:30:10 EST,1.32395,,,1.0,1.0,,USDCAD,,1.19584,1.0,18961.02096,4.0,400219.43664,19649.02096,,,,,
140.0,-1.98202,20160324 02:58:16 EST,20160324 02:58:16 EST,20160324 02:58:16 EST,1.32406,,USDCAD,long,,20160324 02:32:36 EST,closed,20160324 02:32:36 EST,1.32379,,,1.0,1.0,,USDCAD,,2.01798,-1.0,18959.03894,4.0,400221.45462,19651.03894,,,,,
141.0,-10.50238,20160324 03:01:53 EST,20160324 03:01:53 EST,20160324 03:01:53 EST,1.32493,,USDCAD,short,,20160324 02:58:16 EST,closed,20160324 02:58:16 EST,1.32406,,,1.0,1.0,,USDCAD,,-6.50238,1.0,18948.53656,4.0,400227.957,19644.53656,,,,,
142.0,-0.262999999999,20160324 03:06:30 EST,20160324 03:06:30 EST,20160324 03:06:30 EST,1.32543,,USDCAD,long,,20160324 03:01:53 EST,closed,20160324 03:01:53 EST,1.32493,,,1.0,1.0,,USDCAD,,3.737,-1.0,18948.27356,4.0,400231.694,19648.27356,,,,,
143.0,-4.29896,20160324 03:30:27 EST,20160324 03:30:27 EST,20160324 03:30:27 EST,1.32547,,USDCAD,short,,20160324 03:06:30 EST,closed,20160324 03:06:30 EST,1.32543,,,1.0,1.0,,USDCAD,,-0.29896,1.0,18943.9746,4.0,400231.99296,19647.9746,,,,,
144.0,-4.52318,20160324 03:31:59 EST,20160324 03:31:59 EST,20160324 03:31:59 EST,1.3254,,USDCAD,long,,20160324 03:30:27 EST,closed,20160324 03:30:27 EST,1.32547,,,1.0,1.0,,USDCAD,,-0.523180000002,-1.0,18939.45142,4.0,400231.46978,19647.45142,,,,,
145.0,-3.40208,20160324 03:51:31 EST,20160324 03:51:31 EST,20160324 03:51:31 EST,1.32532,,USDCAD,short,,20160324 03:31:59 EST,closed,20160324 03:31:59 EST,1.3254,,,1.0,1.0,,USDCAD,,0.597919999999,1.0,18936.04934,4.0,400230.87186,19648.04934,,,,,
146.0,7.43522,20160324 03:57:38 EST,20160324 03:57:38 EST,20160324 03:57:38 EST,1.32685,,USDCAD,long,,20160324 03:51:31 EST,closed,20160324 03:51:31 EST,1.32532,,,1.0,1.0,,USDCAD,,11.43522,-1.0,18943.48456,4.0,400242.30708,19659.48456,,,,,
147.0,-0.262999999999,20160324 04:03:53 EST,20160324 04:03:53 EST,20160324 04:03:53 EST,1.32635,,USDCAD,short,,20160324 03:57:38 EST,closed,20160324 03:57:38 EST,1.32685,,,1.0,1.0,,USDCAD,,3.737,1.0,18943.22156,4.0,400238.57008,19663.22156,,,,,
148.0,2.27816,20160324 04:10:12 EST,20160324 04:10:12 EST,20160324 04:10:12 EST,1.32719,,USDCAD,long,,20160324 04:03:53 EST,closed,20160324 04:03:53 EST,1.32635,,,1.0,1.0,,USDCAD,,6.27816,-1.0,18945.49972,4.0,400244.84824,19669.49972,,,,,
149.0,10.948,20160324 04:22:06 EST,20160324 04:22:06 EST,20160324 04:22:06 EST,1.32519,,USDCAD,short,,20160324 04:10:12 EST,closed,20160324 04:10:12 EST,1.32719,,,1.0,1.0,,USDCAD,,14.948,1.0,18956.44772,4.0,400229.90024,19684.44772,,,,,
150.0,-7.81174,20160324 04:30:43 EST,20160324 04:30:43 EST,20160324 04:30:43 EST,1.32468,,USDCAD,long,,20160324 04:22:06 EST,closed,20160324 04:22:06 EST,1.32519,,,1.0,1.0,,USDCAD,,-3.81174,-1.0,18948.63598,4.0,400226.0885,19680.63598,,,,,
151.0,-4.52318,20160324 04:32:15 EST,20160324 04:32:15 EST,20160324 04:32:15 EST,1.32475,,USDCAD,short,,20160324 04:30:43 EST,closed,20160324 04:30:43 EST,1.32468,,,1.0,1.0,,USDCAD,,-0.523180000002,1.0,18944.1128,4.0,400226.61168,19680.1128,,,,,
152.0,-5.19584,20160324 04:33:47 EST,20160324 04:33:47 EST,20160324 04:33:47 EST,1.32459,,USDCAD,long,,20160324 04:32:15 EST,closed,20160324 04:32:15 EST,1.32475,,,1.0,1.0,,USDCAD,,-1.19584,-1.0,18938.91696,4.0,400225.41584,19678.91696,,,,,
153.0,-7.96122,20160324 04:39:00 EST,20160324 04:39:00 EST,20160324 04:39:00 EST,1.32512,,USDCAD,short,,20160324 04:33:47 EST,closed,20160324 04:33:47 EST,1.32459,,,1.0,1.0,,USDCAD,,-3.96122,1.0,18930.95574,4.0,400229.37706,19674.95574,,,,,
154.0,-5.8685,20160324 04:48:45 EST,20160324 04:48:45 EST,20160324 04:48:45 EST,1.32487,,USDCAD,long,,20160324 04:39:00 EST,closed,20160324 04:39:00 EST,1.32512,,,1.0,1.0,,USDCAD,,-1.8685,-1.0,18925.08724,4.0,400227.50856,19673.08724,,,,,
155.0,-5.79376,20160324 04:56:52 EST,20160324 04:56:52 EST,20160324 04:56:52 EST,1.32511,,USDCAD,short,,20160324 04:48:45 EST,closed,20160324 04:48:45 EST,1.32487,,,1.0,1.0,,USDCAD,,-1.79376,1.0,18919.29348,4.0,400229.30232,19671.29348,,,,,
156.0,0.55914,20160324 04:58:24 EST,20160324 04:58:24 EST,20160324 04:58:24 EST,1.32572,,USDCAD,long,,20160324 04:56:52 EST,closed,20160324 04:56:52 EST,1.32511,,,1.0,1.0,,USDCAD,,4.55914,-1.0,18919.85262,4.0,400233.86146,19675.85262,,,,,
157.0,-2.35572,20160324 05:00:25 EST,20160324 05:00:25 EST,20160324 05:00:25 EST,1.3255,,USDCAD,short,,20160324 04:58:24 EST,closed,20160324 04:58:24 EST,1.32572,,,1.0,1.0,,USDCAD,,1.64428,1.0,18917.4969,4.0,400232.21718,19677.4969,,,,,
158.0,-4.67266,20160324 05:04:31 EST,20160324 05:04:31 EST,20160324 05:04:31 EST,1.32541,,USDCAD,long,,20160324 05:00:25 EST,closed,20160324 05:00:25 EST,1.3255,,,1.0,1.0,,USDCAD,,-0.672659999999,-1.0,18912.82424,4.0,400231.54452,19676.82424,,,,,
159.0,-9.68024,20160324 05:06:32 EST,20160324 05:06:32 EST,20160324 05:06:32 EST,1.32617,,USDCAD,short,,20160324 05:04:31 EST,closed,20160324 05:04:31 EST,1.32541,,,1.0,1.0,,USDCAD,,-5.68024,1.0,18903.144,4.0,400237.22476,19671.144,,,,,
160.0,-1.83254,20160324 05:12:44 EST,20160324 05:12:44 EST,20160324 05:12:44 EST,1.32646,,USDCAD,long,,20160324 05:06:32 EST,closed,20160324 05:06:32 EST,1.32617,,,1.0,1.0,,USDCAD,,2.16746,-1.0,18901.31146,4.0,400239.39222,19673.31146,,,,,
161.0,-8.40966,20160324 05:17:59 EST,20160324 05:17:59 EST,20160324 05:17:59 EST,1.32705,,USDCAD,short,,20160324 05:12:44 EST,closed,20160324 05:12:44 EST,1.32646,,,1.0,1.0,,USDCAD,,-4.40966,1.0,18892.9018,4.0,400243.80188,19668.9018,,,,,
162.0,-13.19302,20160324 05:28:23 EST,20160324 05:28:23 EST,20160324 05:28:23 EST,1.32582,,USDCAD,long,,20160324 05:17:59 EST,closed,20160324 05:17:59 EST,1.32705,,,1.0,1.0,,USDCAD,,-9.19302,-1.0,18879.70878,4.0,400234.60886,19659.70878,,,,,
163.0,0.409660000001,20160324 05:38:38 EST,20160324 05:38:38 EST,20160324 05:38:38 EST,1.32523,,USDCAD,short,,20160324 05:28:23 EST,closed,20160324 05:28:23 EST,1.32582,,,1.0,1.0,,USDCAD,,4.40966,1.0,18880.11844,4.0,400230.1992,19664.11844,,,,,
164.0,-6.46642,20160324 05:42:10 EST,20160324 05:42:10 EST,20160324 05:42:10 EST,1.3249,,USDCAD,long,,20160324 05:38:38 EST,closed,20160324 05:38:38 EST,1.32523,,,1.0,1.0,,USDCAD,,-2.46642,-1.0,18873.65202,4.0,400227.73278,19661.65202,,,,,
165.0,-9.6055,20160324 05:46:14 EST,20160324 05:46:14 EST,20160324 05:46:14 EST,1.32565,,USDCAD,short,,20160324 05:42:10 EST,closed,20160324 05:42:10 EST,1.3249,,,1.0,1.0,,USDCAD,,-5.6055,1.0,18864.04652,4.0,400233.33828,19656.04652,,,,,
166.0,-4.52318,20160324 05:51:23 EST,20160324 05:51:23 EST,20160324 05:51:23 EST,1.32558,,USDCAD,long,,20160324 05:46:14 EST,closed,20160324 05:46:14 EST,1.32565,,,1.0,1.0,,USDCAD,,-0.52318,-1.0,18859.52334,4.0,400232.8151,19655.52334,,,,,
167.0,-6.31694,20160324 05:52:58 EST,20160324 05:52:58 EST,20160324 05:52:58 EST,1.32589,,USDCAD,short,,20160324 05:51:23 EST,closed,20160324 05:51:23 EST,1.32558,,,1.0,1.0,,USDCAD,,-2.31694,1.0,18853.2064,4.0,400235.13204,19653.2064,,,,,
168.0,-4.52318,20160324 05:55:34 EST,20160324 05:55:34 EST,20160324 05:55:34 EST,1.32582,,USDCAD,long,,20160324 05:52:58 EST,closed,20160324 05:52:58 EST,1.32589,,,1.0,1.0,,USDCAD,,-0.52318,-1.0,18848.68322,4.0,400234.60886,19652.68322,,,,,
169.0,0.26018,20160324 06:04:29 EST,20160324 06:04:29 EST,20160324 06:04:29 EST,1.32525,,USDCAD,short,,20160324 05:55:34 EST,closed,20160324 05:55:34 EST,1.32582,,,1.0,1.0,,USDCAD,,4.26018,1.0,18848.9434,4.0,400230.34868,19656.9434,,,,,
170.0,-5.8685,20160324 06:09:45 EST,20160324 06:09:45 EST,20160324 06:09:45 EST,1.325,,USDCAD,long,,20160324 06:04:29 EST,closed,20160324 06:04:29 EST,1.32525,,,1.0,1.0,,USDCAD,,-1.8685,-1.0,18843.0749,4.0,400228.48018,19655.0749,,,,,
171.0,-7.43804,20160324 06:13:36 EST,20160324 06:13:36 EST,20160324 06:13:36 EST,1.32546,,USDCAD,short,,20160324 06:09:45 EST,closed,20160324 06:09:45 EST,1.325,,,1.0,1.0,,USDCAD,,-3.43804,1.0,18835.63686,4.0,400231.91822,19651.63686,,,,,
172.0,-5.71902,20160324 06:15:21 EST,20160324 06:15:21 EST,20160324 06:15:21 EST,1.32523,,USDCAD,long,,20160324 06:13:36 EST,closed,20160324 06:13:36 EST,1.32546,,,1.0,1.0,,USDCAD,,-1.71902,-1.0,18829.91784,4.0,400230.1992,19649.91784,,,,,
173.0,0.708619999999,20160324 06:18:36 EST,20160324 06:18:36 EST,20160324 06:18:36 EST,1.3246,,USDCAD,short,,20160324 06:15:21 EST,closed,20160324 06:15:21 EST,1.32523,,,1.0,1.0,,USDCAD,,4.70862,1.0,18830.62646,4.0,400225.49058,19654.62646,,,,,
174.0,-5.56954,20160324 06:20:39 EST,20160324 06:20:39 EST,20160324 06:20:39 EST,1.32439,,USDCAD,long,,20160324 06:18:36 EST,closed,20160324 06:18:36 EST,1.3246,,,1.0,1.0,,USDCAD,,-1.56954,-1.0,18825.05692,4.0,400223.92104,19653.05692,,,,,
175.0,-5.79376,20160324 06:23:44 EST,20160324 06:23:44 EST,20160324 06:23:44 EST,1.32463,,USDCAD,short,,20160324 06:20:39 EST,closed,20160324 06:20:39 EST,1.32439,,,1.0,1.0,,USDCAD,,-1.79376,1.0,18819.26316,4.0,400225.7148,19651.26316,,,,,
176.0,-7.13908,20160324 06:33:52 EST,20160324 06:33:52 EST,20160324 06:33:52 EST,1.32421,,USDCAD,long,,20160324 06:23:44 EST,closed,20160324 06:23:44 EST,1.32463,,,1.0,1.0,,USDCAD,,-3.13908,-1.0,18812.12408,4.0,400222.57572,19648.12408,,,,,
177.0,0.932840000001,20160324 06:41:09 EST,20160324 06:41:09 EST,20160324 06:41:09 EST,1.32355,,USDCAD,short,,20160324 06:33:52 EST,closed,20160324 06:33:52 EST,1.32421,,,1.0,1.0,,USDCAD,,4.93284,1.0,18813.05692,4.0,400217.64288,19653.05692,,,,,
