Date,accountid,balance,buy_power,unr_pnl,real_pnl,currency
20160318 10:41:11 EST,paperUSD,9866.4,910039.4,0,-133.6,USD
20160318 10:45:15 EST,paperUSD,9834.1,921343.0,0,-165.9,USD
20160318 10:46:18 EST,paperUSD,9861.5,932645.7,0,-138.5,USD
20160318 10:49:15 EST,paperUSD,9832.4,943946.1,0,-167.6,USD
20160318 10:55:19 EST,paperUSD,9854.2,955243.2,0,-145.8,USD
20160318 10:57:18 EST,paperUSD,9825.7,966543.0,0,-174.3,USD
20160318 10:58:18 EST,paperUSD,9848.2,977840.8,0,-151.8,USD
20160318 11:04:33 EST,paperUSD,9827.3,989133.0,0,-172.7,USD
20160318 11:06:43 EST,paperUSD,9845.4,1000426.4,0,-154.6,USD
20160318 11:09:49 EST,paperUSD,9824.7,1011718.4,0,-175.3,USD
20160318 11:11:50 EST,paperUSD,9842.8,1023011.8,0,-157.2,USD
20160318 11:18:06 EST,paperUSD,9821.6,1034304.3,0,-178.4,USD
20160318 11:26:36 EST,paperUSD,9836.5,1045594.5,0,-163.5,USD
20160318 11:29:00 EST,paperUSD,9817.3,1056885.0,0,-182.7,USD
20160318 11:34:41 EST,paperUSD,9831.5,1068174.5,0,-168.5,USD
20160318 11:43:30 EST,paperUSD,9817.0,1079460.3,0,-183.0,USD
20160318 11:45:42 EST,paperUSD,9824.4,1090743.0,0,-175.6,USD
20160318 11:51:42 EST,paperUSD,9808.3,1102030.4,0,-191.7,USD
20160318 11:53:43 EST,paperUSD,9822.4,1113319.8,0,-177.6,USD
20160318 11:56:19 EST,paperUSD,9804.0,1124609.5,0,-196.0,USD
20160318 11:59:16 EST,paperUSD,9819.5,1135900.3,0,-180.5,USD
20160318 12:00:22 EST,paperUSD,9799.1,1147192.0,0,-200.9,USD
20160318 12:01:39 EST,paperUSD,9815.1,1158483.3,0,-184.9,USD
20160318 12:03:20 EST,paperUSD,9793.9,1169775.8,0,-206.1,USD
20160318 12:04:27 EST,paperUSD,9808.7,1181065.9,0,-191.3,USD
20160318 12:05:23 EST,paperUSD,9789.7,1192356.2,0,-210.3,USD
20160318 12:09:17 EST,paperUSD,9803.6,1203645.4,0,-196.4,USD
20160318 12:14:18 EST,paperUSD,9785.8,1214934.5,0,-214.2,USD
20160318 12:18:17 EST,paperUSD,9796.5,1226220.5,0,-203.5,USD
20160318 12:20:13 EST,paperUSD,9780.9,1237507.4,0,-219.1,USD
20160318 12:24:14 EST,paperUSD,9792.0,1248793.8,0,-208.0,USD
20160318 12:28:12 EST,paperUSD,9779.2,1260077.9,0,-220.8,USD
20160318 12:29:21 EST,paperUSD,9787.5,1271361.5,0,-212.5,USD
20160318 12:30:30 EST,paperUSD,9780.8,1282639.5,0,-219.2,USD
20160318 12:34:26 EST,paperUSD,9786.5,1293920.5,0,-213.5,USD
20160318 12:38:58 EST,paperUSD,9781.0,1305197.3,0,-219.0,USD
20160318 12:44:48 EST,paperUSD,9780.1,1316471.7,0,-219.9,USD
20160318 12:48:26 EST,paperUSD,9778.5,1327744.6,0,-221.5,USD
20160318 12:50:38 EST,paperUSD,9774.1,1339015.5,0,-225.9,USD
20160318 12:53:31 EST,paperUSD,9775.4,1350285.5,0,-224.6,USD
20160318 12:56:37 EST,paperUSD,9771.7,1361557.1,0,-228.3,USD
20160318 13:01:38 EST,paperUSD,9770.3,1372829.8,0,-229.7,USD
20160318 13:03:30 EST,paperUSD,9767.7,1384102.5,0,-232.3,USD
20160318 13:05:40 EST,paperUSD,9770.3,1395371.2,0,-229.7,USD
20160318 13:08:59 EST,paperUSD,9764.7,1406640.9,0,-235.3,USD
20160318 13:12:11 EST,paperUSD,9766.1,1417910.8,0,-233.9,USD
20160318 13:14:46 EST,paperUSD,9759.4,1429179.4,0,-240.6,USD
20160318 13:18:35 EST,paperUSD,9758.0,1440452.1,0,-242.0,USD
20160318 13:20:35 EST,paperUSD,9754.2,1451723.6,0,-245.8,USD
20160318 13:22:15 EST,paperUSD,9751.0,1462998.1,0,-249.0,USD
20160318 13:29:48 EST,paperUSD,9750.5,1474272.9,0,-249.5,USD
20160318 13:32:20 EST,paperUSD,9748.0,1485546.7,0,-252.0,USD
20160318 13:36:11 EST,paperUSD,9745.0,1496819.0,0,-255.0,USD
20160318 13:37:17 EST,paperUSD,9743.9,1508091.4,0,-256.1,USD
20160318 13:38:23 EST,paperUSD,9742.3,1519365.1,0,-257.7,USD
20160318 13:39:09 EST,paperUSD,9739.1,1530639.6,0,-260.9,USD
20160318 13:40:18 EST,paperUSD,9736.1,1541911.9,0,-263.9,USD
20160318 13:43:17 EST,paperUSD,9733.6,1553185.7,0,-266.4,USD
20160318 13:45:19 EST,paperUSD,9734.3,1564461.7,0,-265.7,USD
20160318 13:47:11 EST,paperUSD,9729.1,1575738.2,0,-270.9,USD
20160318 13:50:12 EST,paperUSD,9728.5,1587012.9,0,-271.5,USD
20160318 13:54:19 EST,paperUSD,9726.2,1598286.5,0,-273.8,USD
20160318 13:55:15 EST,paperUSD,9724.0,1609559.6,0,-276.0,USD
20160318 13:57:18 EST,paperUSD,9722.0,1620832.9,0,-278.0,USD
20160318 13:59:22 EST,paperUSD,9721.2,1632107.4,0,-278.8,USD
20160318 14:00:31 EST,paperUSD,9717.4,1643382.5,0,-282.6,USD
20160318 14:02:46 EST,paperUSD,9717.4,1654657.8,0,-282.6,USD
20160318 14:04:46 EST,paperUSD,9711.3,1665935.2,0,-288.7,USD
20160318 14:05:19 EST,paperUSD,9713.0,1677212.2,0,-287.0,USD
20160318 14:06:37 EST,paperUSD,9707.8,1688488.7,0,-292.2,USD
20160318 14:08:48 EST,paperUSD,9710.7,1699766.9,0,-289.3,USD
20160318 14:11:32 EST,paperUSD,9703.8,1711045.1,0,-296.2,USD
20160318 14:13:46 EST,paperUSD,9706.7,1722323.3,0,-293.3,USD
20160318 14:15:56 EST,paperUSD,9701.2,1733600.1,0,-298.8,USD
20160318 14:19:47 EST,paperUSD,9702.0,1744876.2,0,-298.0,USD
20160318 14:22:29 EST,paperUSD,9698.5,1756151.0,0,-301.5,USD
20160318 14:26:53 EST,paperUSD,9693.5,1767421.3,0,-306.5,USD
20160318 14:39:52 EST,paperUSD,9691.1,1778695.0,0,-308.9,USD
20160318 14:49:39 EST,paperUSD,9683.5,1789962.7,0,-316.5,USD
20160318 14:50:46 EST,paperUSD,9687.1,1801230.4,0,-312.9,USD
20160318 14:55:26 EST,paperUSD,9678.4,1812497.0,0,-321.6,USD
20160318 14:58:34 EST,paperUSD,9682.8,1823763.9,0,-317.2,USD
20160318 15:02:22 EST,paperUSD,9674.9,1835031.3,0,-325.1,USD
20160318 15:03:17 EST,paperUSD,9681.8,1846295.7,0,-318.2,USD
20160318 15:05:20 EST,paperUSD,9672.0,1857561.2,0,-328.0,USD
20160318 15:12:12 EST,paperUSD,9679.8,1868824.7,0,-320.2,USD
20160318 15:14:16 EST,paperUSD,9668.4,1880088.6,0,-331.6,USD
20160318 15:15:13 EST,paperUSD,9674.3,1891354.0,0,-325.7,USD
20160318 15:16:11 EST,paperUSD,9664.3,1902619.3,0,-335.7,USD
20160318 15:20:10 EST,paperUSD,9669.1,1913885.8,0,-330.9,USD
20160318 15:22:15 EST,paperUSD,9661.2,1925153.2,0,-338.8,USD
20160318 15:25:13 EST,paperUSD,9665.8,1936419.9,0,-334.2,USD
20160318 15:26:12 EST,paperUSD,9657.2,1947686.6,0,-342.8,USD
20160318 15:27:20 EST,paperUSD,9660.9,1958954.2,0,-339.1,USD
20160318 15:30:23 EST,paperUSD,9653.0,1970221.6,0,-347.0,USD
20160318 15:32:37 EST,paperUSD,9657.4,1981488.5,0,-342.6,USD
20160318 15:36:38 EST,paperUSD,9649.3,1992755.7,0,-350.7,USD
20160318 15:38:37 EST,paperUSD,9653.7,2004022.6,0,-346.3,USD
20160318 15:40:28 EST,paperUSD,9645.3,2015289.5,0,-354.7,USD
20160318 15:44:38 EST,paperUSD,9647.4,2026558.7,0,-352.6,USD
20160318 15:48:27 EST,paperUSD,9640.7,2037827.3,0,-359.3,USD
20160318 15:54:32 EST,paperUSD,9641.0,2049098.3,0,-359.0,USD
20160318 15:56:58 EST,paperUSD,9640.2,2060372.8,0,-359.8,USD
20160318 15:59:39 EST,paperUSD,9636.3,2071648.0,0,-363.7,USD
20160318 16:02:15 EST,paperUSD,9633.7,2082920.7,0,-366.3,USD
20160318 16:05:44 EST,paperUSD,9628.5,2094197.2,0,-371.5,USD
20160318 16:09:47 EST,paperUSD,9629.8,2105473.8,0,-370.2,USD
20160318 16:12:21 EST,paperUSD,9625.0,2116749.9,0,-375.0,USD
20160318 16:15:20 EST,paperUSD,9623.8,2128024.0,0,-376.2,USD
20160318 16:17:31 EST,paperUSD,9620.6,2139298.5,0,-379.4,USD
20160318 16:21:33 EST,paperUSD,9618.5,2150571.7,0,-381.5,USD
20160318 16:27:31 EST,paperUSD,9617.4,2161844.1,0,-382.6,USD
20160318 16:29:32 EST,paperUSD,9614.4,2173116.4,0,-385.6,USD
20160318 16:33:21 EST,paperUSD,9606.8,2184395.3,0,-393.2,USD
20160318 16:34:26 EST,paperUSD,9611.3,2195675.1,0,-388.7,USD
20160318 16:36:05 EST,paperUSD,9603.5,2206954.2,0,-396.5,USD
20160318 16:38:17 EST,paperUSD,9606.2,2218232.2,0,-393.8,USD
20160318 16:43:14 EST,paperUSD,9600.5,2229509.2,0,-399.5,USD
20160318 16:47:20 EST,paperUSD,9605.1,2240789.1,0,-394.9,USD
20160318 16:48:17 EST,paperUSD,9596.0,2252069.5,0,-404.0,USD
20160318 16:49:17 EST,paperUSD,9600.1,2263348.9,0,-399.9,USD
20160318 16:51:13 EST,paperUSD,9590.8,2274629.5,0,-409.2,USD
20160318 16:54:13 EST,paperUSD,9593.0,2285907.0,0,-407.0,USD
20160318 16:55:20 EST,paperUSD,9588.2,2297183.1,0,-411.8,USD
20160318 16:57:14 EST,paperUSD,9585.4,2308455.6,0,-414.6,USD
20160318 16:58:12 EST,paperUSD,9583.2,2319729.1,0,-416.8,USD
20160320 17:15:09 EST,paperUSD,9574.9,2330996.1,0,-425.1,USD
