permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,76.372,20000.0,20000.0,-2.0,BOT,NZD,JPY,20160425 07:16:20 EST,,0.0,99998.0,1986253.04,99996.18,76.372,100000.18,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,76.364,20000.0,0.0,-3.44,SLD,NZD,JPY,20160425 07:59:27 EST,,-1.44,99994.56,1999998.56,99994.56,76.372,99998.56,99998.56,-3.44
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,76.287,20000.0,20000.0,-2.0,BOT,NZD,JPY,20160425 09:28:37 EST,,0.0,99992.56,1986266.9,99988.04,76.287,99996.04,99998.56,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,76.162,20000.0,0.0,-24.5,SLD,NZD,JPY,20160425 11:35:15 EST,,-22.5,99968.06,1999976.06,99968.06,76.287,99976.06,99976.06,-24.5
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,74.72,20000.0,20000.0,-2.0,BOT,NZD,JPY,20160502 10:01:06 EST,,0.0,99966.06,1986526.46,99954.88,74.72,99966.88,99976.06,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,74.646,20000.0,0.0,-15.32,SLD,NZD,JPY,20160502 10:15:38 EST,,-13.32,99950.74,1999962.74,99950.74,74.72,99962.74,99962.74,-15.32
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,74.571,20000.0,20000.0,-2.0,BOT,NZD,JPY,20160502 10:30:15 EST,,0.0,99948.74,1986539.96,99947.1,74.571,99963.1,99962.74,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,74.581,20000.0,0.0,-0.199999999999,SLD,NZD,JPY,20160502 11:53:07 EST,,1.8,99948.54,1999964.54,99948.54,74.571,99964.54,99964.54,-0.199999999999
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,74.702,20000.0,20000.0,-2.0,BOT,NZD,JPY,20160502 12:37:48 EST,,0.0,99946.54,1986518.18,99944.72,74.702,99964.72,99964.54,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,74.692,40000.0,-20000.0,-3.8,SLD,NZD,JPY,20160502 13:05:34 EST,,-1.8,99942.74,1986518.18,99939.66,74.692,99961.66,99962.74,-3.8
