permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
62,Paper,Paper,19.425296,USD,IDEALPRO,62.0,,,1.0,110.371,1000000.0,-1000000.0,-19.425296,SLD,USD,JPY,20160406 02:41:56 EST,,0.0,33136.835888,-586682.4,110.371,34432.0,-19.425296,,
63,Paper,Paper,19.429344,USD,IDEALPRO,63.0,,,1.0,110.394,1000000.0,0.0,-221.829344,BOT,USD,JPY,20160406 03:01:47 EST,,-202.4,32915.006544,384784.8,110.371,34229.6,-221.829344,,
64,Paper,Paper,19.441136,USD,IDEALPRO,64.0,,,1.0,110.461,1000000.0,-1000000.0,-19.441136,SLD,USD,JPY,20160406 03:41:14 EST,,0.0,32895.565408,-587272.0,110.461,34229.6,-19.441136,,
65,Paper,Paper,19.414384,USD,IDEALPRO,65.0,,,1.0,110.309,2000000.0,1000000.0,1318.185616,BOT,USD,JPY,20160406 04:19:50 EST,,1337.6,34213.751024,-587272.0,110.309,35567.2,1318.185616,,
66,Paper,Paper,19.427232,USD,IDEALPRO,66.0,,,1.0,110.382,3000000.0,-2000000.0,622.972768,SLD,USD,JPY,20160406 05:00:22 EST,,642.4,34836.723792,-1558633.6,110.382,36209.6,622.972768,,
67,Paper,Paper,19.440256,USD,IDEALPRO,67.0,,,1.0,110.456,1000000.0,-1000000.0,-670.640256,BOT,USD,JPY,20160406 05:21:12 EST,,-651.2,34166.083536,-586620.8,110.382,35558.4,-670.640256,,
68,Paper,Paper,19.421776,USD,IDEALPRO,68.0,,,1.0,110.351,1000000.0,0.0,253.378224,BOT,USD,JPY,20160406 06:03:19 EST,,272.8,34419.46176,384468.0,110.382,35831.2,253.378224,,
69,Paper,Paper,19.430752,USD,IDEALPRO,69.0,,,1.0,110.402,1000000.0,-1000000.0,-19.430752,SLD,USD,JPY,20160406 06:23:39 EST,,0.0,34400.031008,-587069.6,110.402,35831.2,-19.430752,,
70,Paper,Paper,19.419136,USD,IDEALPRO,70.0,,,1.0,110.336,3000000.0,2000000.0,561.380864,BOT,USD,JPY,20160406 06:46:26 EST,,580.8,34961.411872,-1558026.4,110.336,36412.0,561.380864,,
71,Paper,Paper,38.839328,USD,IDEALPRO,71.0,,,1.0,110.339,2000000.0,0.0,13.960672,SLD,USD,JPY,20160406 07:09:52 EST,,52.8,34975.372544,383940.0,110.336,36464.8,13.960672,,
72,Paper,Paper,19.427936,USD,IDEALPRO,72.0,,,1.0,110.386,1000000.0,-1000000.0,-19.427936,SLD,USD,JPY,20160406 07:31:42 EST,,0.0,34955.944608,-587456.8,110.386,36464.8,-19.427936,,
73,Paper,Paper,19.434272,USD,IDEALPRO,73.0,,,1.0,110.422,2000000.0,1000000.0,-336.234272,BOT,USD,JPY,20160406 07:52:31 EST,,-316.8,34619.710336,-587456.8,110.422,36148.0,-336.234272,,
74,Paper,Paper,19.418256,USD,IDEALPRO,74.0,,,1.0,110.331,3000000.0,-2000000.0,-820.218256,SLD,USD,JPY,20160406 09:05:37 EST,,-800.8,33799.49208,-1558369.6,110.331,35347.2,-820.218256,,
75,Paper,Paper,38.755904,USD,IDEALPRO,75.0,,,1.0,110.102,4000000.0,2000000.0,3991.644096,BOT,USD,JPY,20160406 09:24:53 EST,,4030.4,37791.136176,-1558369.6,110.102,39377.6,3991.644096,,
76,Paper,Paper,38.730208,USD,IDEALPRO,76.0,,,1.0,110.029,3000000.0,-1000000.0,-1323.530208,SLD,USD,JPY,20160406 09:45:14 EST,,-1284.8,36467.605968,-590114.4,110.029,38092.8,-1323.530208,,
77,Paper,Paper,19.364752,USD,IDEALPRO,77.0,,,1.0,110.027,1000000.0,0.0,-1.76475200004,BOT,USD,JPY,20160406 10:04:59 EST,,17.6,36465.841216,378123.2,110.029,38110.4,-1.76475200004,,
78,Paper,Paper,38.764352,USD,IDEALPRO,78.0,,,1.0,110.126,2000000.0,-2000000.0,-38.764352,SLD,USD,JPY,20160406 10:24:16 EST,,0.0,36427.076864,-1560094.4,110.126,38110.4,-38.764352,,
79,Paper,Paper,19.389568,USD,IDEALPRO,79.0,,,1.0,110.168,1000000.0,-1000000.0,-388.989568,BOT,USD,JPY,20160406 10:44:07 EST,,-369.6,36038.087296,-590616.0,110.126,37740.8,-388.989568,,
80,Paper,Paper,19.308784,USD,IDEALPRO,80.0,,,1.0,109.709,1000000.0,0.0,3650.291216,BOT,USD,JPY,20160406 13:17:13 EST,,3669.6,39688.378512,374823.2,110.126,41410.4,3650.291216,,
81,Paper,Paper,19.303504,USD,IDEALPRO,81.0,,,1.0,109.679,1000000.0,-1000000.0,-19.303504,SLD,USD,JPY,20160406 13:35:27 EST,,0.0,39669.075008,-590352.0,109.679,41410.4,-19.303504,,
82,Paper,Paper,19.294704,USD,IDEALPRO,82.0,,,1.0,109.629,1000000.0,0.0,420.705296,BOT,USD,JPY,20160406 13:56:12 EST,,440.0,40089.780304,374383.2,109.679,41850.4,420.705296,,
83,Paper,Paper,19.313536,USD,IDEALPRO,83.0,,,1.0,109.736,1000000.0,-1000000.0,-19.313536,SLD,USD,JPY,20160406 15:14:39 EST,,0.0,40070.466768,-591293.6,109.736,41850.4,-19.313536,,
84,Paper,Paper,19.308608,USD,IDEALPRO,84.0,,,1.0,109.708,1000000.0,0.0,227.091392,BOT,USD,JPY,20160406 15:52:33 EST,,246.4,40297.55816,374136.8,109.736,42096.8,227.091392,,
85,Paper,Paper,19.319696,USD,IDEALPRO,85.0,,,1.0,109.771,1000000.0,-1000000.0,-19.319696,SLD,USD,JPY,20160406 16:12:48 EST,,0.0,40278.238464,-591848.0,109.771,42096.8,-19.319696,,
86,Paper,Paper,19.320224,USD,IDEALPRO,86.0,,,1.0,109.774,2000000.0,1000000.0,-45.720224,BOT,USD,JPY,20160406 16:52:43 EST,,-26.4,40232.51824,-591848.0,109.774,42070.4,-45.720224,,
87,Paper,Paper,19.315472,USD,IDEALPRO,87.0,,,1.0,109.747,2000000.0,-1000000.0,-256.915472,SLD,USD,JPY,20160406 17:55:21 EST,,-237.6,39975.602768,-591848.0,109.747,41832.8,-256.915472,,
88,Paper,Paper,19.31776,USD,IDEALPRO,88.0,,,1.0,109.76,1000000.0,-2000000.0,-19.31776,SLD,USD,JPY,20160406 18:34:23 EST,,0.0,39956.285008,-1557736.0,109.7535,41832.8,-19.31776,,
89,Paper,Paper,19.31952,USD,IDEALPRO,89.0,,,1.0,109.77,1000000.0,-1000000.0,-164.51952,BOT,USD,JPY,20160406 18:54:42 EST,,-145.2,39791.765488,-591760.0,109.7535,41687.6,-164.51952,,
90,Paper,Paper,19.312832,USD,IDEALPRO,90.0,,,1.0,109.732,1000000.0,-2000000.0,-19.312832,SLD,USD,JPY,20160406 19:14:27 EST,,0.0,39772.452656,-1557401.6,109.74275,41687.6,-19.312832,,
91,Paper,Paper,38.624256,USD,IDEALPRO,91.0,,,1.0,109.728,2000000.0,0.0,220.975744,BOT,USD,JPY,20160406 19:26:47 EST,,259.6,39993.4284,373811.2,109.74275,41947.2,220.975744,,
92,Paper,Paper,38.61088,USD,IDEALPRO,92.0,,,1.0,109.69,2000000.0,-2000000.0,-38.61088,SLD,USD,JPY,20160406 20:04:21 EST,,0.0,39954.81752,-1556732.8,109.69,41947.2,-38.61088,,
93,Paper,Paper,38.59152,USD,IDEALPRO,93.0,,,1.0,109.635,2000000.0,0.0,929.40848,BOT,USD,JPY,20160406 20:13:31 EST,,968.0,40884.226,372843.2,109.69,42915.2,929.40848,,
94,Paper,Paper,19.316528,USD,IDEALPRO,94.0,,,1.0,109.753,1000000.0,-1000000.0,-19.316528,SLD,USD,JPY,20160406 20:37:53 EST,,0.0,40864.909472,-592983.2,109.753,42915.2,-19.316528,,
95,Paper,Paper,19.273936,USD,IDEALPRO,95.0,,,1.0,109.511,1000000.0,-2000000.0,-19.273936,SLD,USD,JPY,20160406 20:58:18 EST,,0.0,40845.635536,-1556680.0,109.632,42915.2,-19.273936,,
96,Paper,Paper,38.505984,USD,IDEALPRO,96.0,,,1.0,109.392,2000000.0,0.0,4185.494016,BOT,USD,JPY,20160406 21:18:12 EST,,4224.0,45031.129552,368619.2,109.632,47139.2,4185.494016,,
97,Paper,Paper,38.558784,USD,IDEALPRO,97.0,,,1.0,109.542,2000000.0,-2000000.0,-38.558784,SLD,USD,JPY,20160406 21:38:09 EST,,0.0,44992.570768,-1559320.0,109.542,47139.2,-38.558784,,
98,Paper,Paper,38.501408,USD,IDEALPRO,98.0,,,1.0,109.379,2000000.0,0.0,2830.298592,BOT,USD,JPY,20160406 22:17:38 EST,,2868.8,47822.86936,365750.4,109.542,50008.0,2830.298592,47822.86936,50008.0
99,Paper,Paper,19.22096,USD,IDEALPRO,99.0,,,1.0,109.21,1000000.0,-1000000.0,-19.22096,SLD,USD,JPY,20160406 22:38:54 EST,,0.0,47803.6484,-595297.6,109.21,50008.0,-19.22096,-12992662.9116,-12797992.0
100,Paper,Paper,19.23416,USD,IDEALPRO,100.0,,,1.0,109.285,1000000.0,0.0,-679.23416,BOT,USD,JPY,20160406 22:59:38 EST,,-660.0,47124.41424,366410.4,109.21,49348.0,-679.23416,47124.41424,49348.0
101,Paper,Paper,19.229584,USD,IDEALPRO,101.0,,,1.0,109.259,1000000.0,-1000000.0,-19.229584,SLD,USD,JPY,20160406 23:19:59 EST,,0.0,47105.184656,-595068.8,109.259,49348.0,-19.229584,-8681361.37534,-8486652.0
102,Paper,Paper,19.117648,USD,IDEALPRO,102.0,,,1.0,108.623,1000000.0,0.0,5577.682352,BOT,USD,JPY,20160407 04:10:55 EST,,5596.8,52682.867008,360813.6,109.259,54944.8,5577.682352,52682.867008,54944.8
103,Paper,Paper,19.116064,USD,IDEALPRO,103.0,,,1.0,108.614,1000000.0,-1000000.0,-19.116064,SLD,USD,JPY,20160407 04:29:42 EST,,0.0,52663.750944,-594989.6,108.614,54944.8,-19.116064,-65435802.8091,-65241055.2
