Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160331 11:29:34 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160331 11:29:34 EST,paperUSD,19977.505088,20000.0,-724745.6,0,-22.494912,0.0,USD
20160331 11:29:35 EST,paperUSD,19957.739408,20000.0,-1713029.6,0,-42.260592,0.0,USD
20160403 17:15:18 EST,paperUSD,25012.946048,25077.6,-593361.6,0,5012.946048,5077.6,USD
20160403 17:15:20 EST,paperUSD,18877.302688,18961.6,388806.4,0,-1122.697312,-1038.4,USD
20160403 17:15:21 EST,paperUSD,18862.223008,18961.6,-365177.6,0,-1137.776992,-1038.4,USD
20160404 13:14:27 EST,paperUSD,22833.623056,22948.0,384820.0,0,2833.623056,2948.0,USD
20160404 13:16:30 EST,paperUSD,22818.620816,22948.0,-365292.0,0,2818.620816,2948.0,USD
20160404 13:18:00 EST,paperUSD,23032.423152,23176.8,384591.2,0,3032.423152,3176.8,USD
20160404 13:26:35 EST,paperUSD,23017.420736,23176.8,-365529.6,0,3017.420736,3176.8,USD
20160404 13:28:06 EST,paperUSD,22984.817968,23159.2,384608.8,0,2984.817968,3159.2,USD
20160404 13:30:38 EST,paperUSD,22969.812912,23159.2,-365644.0,0,2969.812912,3159.2,USD
20160404 13:32:09 EST,paperUSD,22946.00768,23150.4,384617.6,0,2946.00768,3150.4,USD
20160404 13:36:31 EST,paperUSD,22931.010192,23150.4,-365256.8,0,2931.010192,3150.4,USD
20160404 13:37:35 EST,paperUSD,22910.60616,23150.4,-1385458.4,0,2910.60616,3150.4,USD
20160404 13:37:36 EST,paperUSD,23115.613072,23370.4,-635804.0,0,3115.613072,3370.4,USD
20160404 14:00:51 EST,paperUSD,23087.6648,23370.4,-2033217.6,0,3087.6648,3370.4,USD
20160404 14:01:23 EST,paperUSD,23057.67616,23370.4,-3532649.6,0,3057.67616,3370.4,USD
20160404 14:01:55 EST,paperUSD,22800.932464,23141.6,-2135464.8,0,2800.932464,3141.6,USD
20160404 14:01:55 EST,paperUSD,22534.123504,22895.2,-1115016.8,0,2534.123504,2895.2,USD
20160404 14:02:56 EST,paperUSD,22506.177872,22895.2,-2512298.4,0,2506.177872,2895.2,USD
20160404 14:03:26 EST,paperUSD,22485.772784,22895.2,-3532552.8,0,2485.772784,2895.2,USD
20160404 14:03:27 EST,paperUSD,22629.181632,23053.6,-2782995.2,0,2629.181632,3053.6,USD
20160404 14:04:57 EST,paperUSD,22608.776544,23053.6,-1762740.8,0,2608.776544,3053.6,USD
20160404 14:06:58 EST,paperUSD,22598.43056,23071.2,-365441.6,0,2598.43056,3071.2,USD
