symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
BTCUSD_krakenUSD,BTCUSD_krakenUSD,,-20.0,-20.0,445.369,445.369,0.0,22.26845,-22.26845,-635.11855,711.42,Paper,USD,0.0
