symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
BTCUSD_localbtcRUB,BTCUSD_localbtcRUB,,-20.0,-20.0,30949.37,30949.37,0.0,1547.4685,-1547.4685,96010.759,120361.8,Paper,USD,0.0
