trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl,currency
32.0,-13.70000001,20160324 15:13:29 EST,20160324 15:13:29 EST,20160324 15:13:29 EST,0.670063333333,,NZDUSD,short,,20160324 13:51:35 EST,closed,20160324 12:24:27 EST,0.669998333333,,,3.0,3.0,,NZDUSD,,-1.70000001,1.0,19832.8,12.0,399983.0,19982.8,,,,,
33.0,-7.3,20160324 15:30:44 EST,20160324 15:30:44 EST,20160324 15:30:44 EST,0.6698,,NZDUSD,long,,20160324 15:13:29 EST,closed,20160324 15:13:29 EST,0.67013,,,1.0,1.0,,NZDUSD,,-3.3,-1.0,19825.5,4.0,399979.7,19979.5,,,,,
34.0,-7.8,20160324 15:47:27 EST,20160324 15:47:27 EST,20160324 15:47:27 EST,0.67018,,NZDUSD,short,,20160324 15:30:44 EST,closed,20160324 15:30:44 EST,0.6698,,,1.0,1.0,,NZDUSD,,-3.8,1.0,19817.7,4.0,399983.5,19975.7,,,,,
35.0,-5.3,20160324 16:07:02 EST,20160324 16:07:02 EST,20160324 16:07:02 EST,0.67005,,NZDUSD,long,,20160324 15:47:27 EST,closed,20160324 15:47:27 EST,0.67018,,,1.0,1.0,,NZDUSD,,-1.3,-1.0,19812.4,4.0,399982.2,19974.4,,,,,
36.0,-5.7,20160324 16:22:46 EST,20160324 16:22:46 EST,20160324 16:22:46 EST,0.67022,,NZDUSD,short,,20160324 16:07:02 EST,closed,20160324 16:07:02 EST,0.67005,,,1.0,1.0,,NZDUSD,,-1.7,1.0,19806.7,4.0,399983.9,19972.7,,,,,
37.0,-4.4,20160324 16:58:57 EST,20160324 16:58:57 EST,20160324 16:58:57 EST,0.67016,,NZDUSD,short,,20160324 16:38:56 EST,closed,20160324 16:38:56 EST,0.67012,,,1.0,1.0,,NZDUSD,,-0.4,1.0,19802.3,4.0,399984.3,19972.3,,,,,
38.0,-3.4,20160324 18:52:30 EST,20160324 18:52:30 EST,20160324 18:52:30 EST,0.66993,,NZDUSD,short,,20160324 18:03:04 EST,closed,20160324 18:03:04 EST,0.66999,,,1.0,1.0,,NZDUSD,,0.599999999999,1.0,19798.9,4.0,399983.7,19972.9,,,,,
39.0,-4.6,20160324 19:08:07 EST,20160324 19:08:07 EST,20160324 19:08:07 EST,0.66987,,NZDUSD,long,,20160324 18:52:30 EST,closed,20160324 18:52:30 EST,0.66993,,,1.0,1.0,,NZDUSD,,-0.600000000001,-1.0,19794.3,4.0,399983.1,19972.3,,,,,
40.0,-10.0,20160324 20:13:13 EST,20160324 20:13:13 EST,20160324 20:13:13 EST,0.67008,,NZDUSD,short,,20160324 20:04:37 EST,closed,20160324 19:08:07 EST,0.66988,,,2.0,2.0,,NZDUSD,,-4.0,2.0,19784.3,6.0,399987.1,19968.3,,,,,
41.0,-5.99999999,20160324 22:31:00 EST,20160324 22:31:00 EST,20160324 22:31:00 EST,0.6686,,NZDUSD,short,,20160324 22:13:51 EST,closed,20160324 20:56:12 EST,0.668666666667,,,3.0,3.0,,NZDUSD,,2.00000001,3.0,19778.3,8.0,399985.1,19970.3,,,,,
42.0,-10.6,20160324 23:53:43 EST,20160324 23:53:43 EST,20160324 23:53:43 EST,0.66903,,NZDUSD,short,,20160324 22:51:09 EST,closed,20160324 22:51:09 EST,0.6688,,,2.0,2.0,,NZDUSD,,-4.6,1.0,19767.7,6.0,399989.7,19965.7,,,,,
43.0,3.2,20160325 00:12:21 EST,20160325 00:12:21 EST,20160325 00:12:21 EST,0.66905,,NZDUSD,long,,20160324 23:53:43 EST,closed,20160324 23:53:43 EST,0.66881,,,3.0,3.0,,NZDUSD,,7.2,-3.0,19770.9,4.0,399996.9,19972.9,,,,,
44.0,-4.8,20160325 00:57:44 EST,20160325 00:57:44 EST,20160325 00:57:44 EST,0.66905,,NZDUSD,short,,20160325 00:47:39 EST,closed,20160325 00:47:39 EST,0.66901,,,2.0,2.0,,NZDUSD,,-0.800000000001,2.0,19766.1,4.0,399997.7,19972.1,,,,,
45.0,-3.7,20160325 01:31:00 EST,20160325 01:31:00 EST,20160325 01:31:00 EST,0.66908,,NZDUSD,long,,20160325 00:57:44 EST,closed,20160325 00:57:44 EST,0.66905,,,1.0,1.0,,NZDUSD,,0.3,-1.0,19762.4,4.0,399998.0,19972.4,,,,,
46.0,-29.0,20160325 02:23:25 EST,20160325 02:23:25 EST,20160325 02:23:25 EST,0.66955,,NZDUSD,short,,20160325 01:50:09 EST,closed,20160325 01:50:09 EST,0.66905,,,5.0,5.0,,NZDUSD,,-25.0,5.0,19733.4,4.0,400023.0,19947.4,,,,,
47.0,-10.8,20160325 02:40:06 EST,20160325 02:40:06 EST,20160325 02:40:06 EST,0.66887,,NZDUSD,long,,20160325 02:23:25 EST,closed,20160325 02:23:25 EST,0.66955,,,1.0,1.0,,NZDUSD,,-6.8,-1.0,19722.6,4.0,400016.2,19940.6,,,,,
48.0,0.8,20160325 03:30:29 EST,20160325 03:30:29 EST,20160325 03:30:29 EST,0.6704,,NZDUSD,short,,20160325 03:00:15 EST,closed,20160325 03:00:15 EST,0.67088,,,1.0,1.0,,NZDUSD,,4.8,1.0,19723.4,4.0,400011.4,19945.4,,,,,
49.0,-12.3,20160325 04:18:20 EST,20160325 04:18:20 EST,20160325 04:18:20 EST,0.66957,,NZDUSD,long,,20160325 03:30:29 EST,closed,20160325 03:30:29 EST,0.6704,,,1.0,1.0,,NZDUSD,,-8.3,-1.0,19711.1,4.0,400003.1,19937.1,,,,,
50.0,-10.8,20160325 04:33:06 EST,20160325 04:33:06 EST,20160325 04:33:06 EST,0.67025,,NZDUSD,short,,20160325 04:18:20 EST,closed,20160325 04:18:20 EST,0.66957,,,1.0,1.0,,NZDUSD,,-6.8,1.0,19700.3,4.0,400009.9,19930.3,,,,,
51.0,-15.6,20160325 08:44:11 EST,20160325 08:44:11 EST,20160325 08:44:11 EST,0.670286666667,,NZDUSD,long,,20160325 07:22:41 EST,closed,20160325 06:10:46 EST,0.67054,,,3.0,3.0,,NZDUSD,,-7.6,-1.0,19684.7,8.0,400002.3,19922.7,,,,,
52.0,-22.0,20160325 10:03:25 EST,20160325 10:03:25 EST,20160325 10:03:25 EST,0.669946666667,,NZDUSD,short,,20160325 09:10:51 EST,closed,20160325 08:44:11 EST,0.66948,,,3.0,3.0,,NZDUSD,,-14.0,1.0,19662.7,8.0,400016.3,19908.7,,,,,
53.0,-4.9,20160325 10:17:00 EST,20160325 10:17:00 EST,20160325 10:17:00 EST,0.66995,,NZDUSD,long,,20160325 10:03:25 EST,closed,20160325 10:03:25 EST,0.67004,,,1.0,1.0,,NZDUSD,,-0.899999999999,-1.0,19657.8,4.0,400015.4,19907.8,,,,,
54.0,-1.7,20160325 10:42:08 EST,20160325 10:42:08 EST,20160325 10:42:08 EST,0.66972,,NZDUSD,short,,20160325 10:17:00 EST,closed,20160325 10:17:00 EST,0.66995,,,1.0,1.0,,NZDUSD,,2.3,1.0,19656.1,4.0,400013.1,19910.1,,,,,
55.0,-17.2,20160325 11:09:51 EST,20160325 11:09:51 EST,20160325 11:09:51 EST,0.6684,,NZDUSD,long,,20160325 10:55:43 EST,closed,20160325 10:55:43 EST,0.66972,,,1.0,1.0,,NZDUSD,,-13.2,-1.0,19638.9,4.0,399999.9,19896.9,,,,,
56.0,-3.4,20160325 12:30:54 EST,20160325 12:30:54 EST,20160325 12:30:54 EST,0.66814,,NZDUSD,short,,20160325 11:51:36 EST,closed,20160325 11:09:51 EST,0.668232,,,5.0,5.0,,NZDUSD,,4.6,3.0,19635.5,8.0,399995.3,19901.5,,,,,
57.0,-11.8,20160325 13:12:10 EST,20160325 13:12:10 EST,20160325 13:12:10 EST,0.66885,,NZDUSD,short,,20160325 12:43:29 EST,closed,20160325 12:43:29 EST,0.66807,,,1.0,1.0,,NZDUSD,,-7.8,1.0,19623.7,4.0,400003.1,19893.7,,,,,
58.0,-14.3,20160325 13:56:00 EST,20160325 13:56:00 EST,20160325 13:56:00 EST,0.66949,,NZDUSD,short,,20160325 13:26:17 EST,closed,20160325 13:26:17 EST,0.66846,,,1.0,1.0,,NZDUSD,,-10.3,1.0,19609.4,4.0,400013.4,19883.4,,,,,
59.0,-8.5,20160325 14:10:07 EST,20160325 14:10:07 EST,20160325 14:10:07 EST,0.66904,,NZDUSD,long,,20160325 13:56:00 EST,closed,20160325 13:56:00 EST,0.66949,,,1.0,1.0,,NZDUSD,,-4.5,-1.0,19600.9,4.0,400008.9,19878.9,,,,,
60.0,-6.5,20160325 14:23:42 EST,20160325 14:23:42 EST,20160325 14:23:42 EST,0.66929,,NZDUSD,short,,20160325 14:10:07 EST,closed,20160325 14:10:07 EST,0.66904,,,1.0,1.0,,NZDUSD,,-2.5,1.0,19594.4,4.0,400011.4,19876.4,,,,,
61.0,-48.7,20160325 15:49:46 EST,20160325 15:49:46 EST,20160325 15:49:46 EST,0.6687,,NZDUSD,long,,20160325 15:37:11 EST,closed,20160325 14:23:42 EST,0.669211,,,2.0,2.0,,NZDUSD,,-36.7,-2.0,19545.7,12.0,399974.7,19839.7,,,,,
62.0,-13.9,20160325 16:17:26 EST,20160325 16:17:26 EST,20160325 16:17:26 EST,0.66881,,NZDUSD,short,,20160325 16:04:51 EST,closed,20160325 16:04:51 EST,0.66848,,,3.0,3.0,,NZDUSD,,-9.9,3.0,19531.8,4.0,399984.6,19829.8,,,,,
63.0,-12.2,20160325 16:57:16 EST,20160325 16:57:16 EST,20160325 16:57:16 EST,0.66799,,NZDUSD,long,,20160325 16:17:26 EST,closed,20160325 16:17:26 EST,0.66881,,,1.0,1.0,,NZDUSD,,-8.2,-1.0,19519.6,4.0,399976.4,19821.6,,,,,
64.0,-9.6,20160327 19:00:13 EST,20160327 19:00:13 EST,20160327 19:00:13 EST,0.66855,,NZDUSD,short,,20160325 16:57:16 EST,closed,20160325 16:57:16 EST,0.66799,,,1.0,1.0,,NZDUSD,,-5.6,1.0,19510.0,4.0,399982.0,19816.0,,,,,
65.0,-62.2,20160328 15:43:21 EST,20160328 15:43:21 EST,20160328 15:43:21 EST,0.67311,,NZDUSD,short,,20160327 23:00:27 EST,closed,20160327 23:00:27 EST,0.66729,,,1.0,1.0,,NZDUSD,,-58.2,1.0,19447.8,4.0,400040.2,19757.8,,,,,
66.0,-3.3,20160328 21:24:27 EST,20160328 21:24:27 EST,20160328 21:24:27 EST,0.67318,,NZDUSD,long,,20160328 15:43:21 EST,closed,20160328 15:43:21 EST,0.67311,,,1.0,1.0,,NZDUSD,,0.7,-1.0,19444.5,4.0,400040.9,19758.5,,,,,
67.0,-22.0,20160328 23:36:09 EST,20160328 23:36:09 EST,20160328 23:36:09 EST,0.67498,,NZDUSD,short,,20160328 21:24:27 EST,closed,20160328 21:24:27 EST,0.67318,,,1.0,1.0,,NZDUSD,,-18.0,1.0,19422.5,4.0,400058.9,19740.5,,,,,
68.0,-0.1,20160328 23:42:46 EST,20160328 23:42:46 EST,20160328 23:42:46 EST,0.67537,,NZDUSD,long,,20160328 23:36:09 EST,closed,20160328 23:36:09 EST,0.67498,,,1.0,1.0,,NZDUSD,,3.9,-1.0,19422.4,4.0,400062.8,19744.4,,,,,
69.0,-12.6,20160329 00:55:39 EST,20160329 00:55:39 EST,20160329 00:55:39 EST,0.6749,,NZDUSD,long,,20160328 23:50:43 EST,closed,20160328 23:50:43 EST,0.67576,,,1.0,1.0,,NZDUSD,,-8.6,-1.0,19409.8,4.0,400054.2,19735.8,,,,,
70.0,158.6,20160330 11:58:33 EST,20160330 11:58:33 EST,20160330 11:58:33 EST,0.69114,,NZDUSD,long,,20160329 01:15:49 EST,closed,20160329 01:15:49 EST,0.67488,,,1.0,1.0,,NZDUSD,,162.6,-1.0,19568.4,4.0,400216.8,19898.4,,,,,
71.0,-21.5,20160330 14:30:12 EST,20160330 14:30:12 EST,20160330 14:30:12 EST,0.69289,,NZDUSD,short,,20160330 11:58:33 EST,closed,20160330 11:58:33 EST,0.69114,,,1.0,1.0,,NZDUSD,,-17.5,1.0,19546.9,4.0,400234.3,19880.9,,,,,
72.0,-14.3,20160331 06:07:29 EST,20160331 06:07:29 EST,20160331 06:07:29 EST,0.69186,,NZDUSD,long,,20160330 14:30:12 EST,closed,20160330 14:30:12 EST,0.69289,,,1.0,1.0,,NZDUSD,,-10.3,-1.0,19532.6,4.0,400224.0,19870.6,,,,,
73.0,-23.4,20160331 08:05:51 EST,20160331 08:05:51 EST,20160331 08:05:51 EST,0.6938,,NZDUSD,short,,20160331 06:07:29 EST,closed,20160331 06:07:29 EST,0.69186,,,1.0,1.0,,NZDUSD,,-19.4,1.0,19509.2,4.0,400243.4,19851.2,,,,,
74.0,-4.3,20160331 13:38:17 EST,20160331 13:38:17 EST,20160331 13:38:17 EST,0.69377,,NZDUSD,long,,20160331 08:05:51 EST,closed,20160331 08:05:51 EST,0.6938,,,1.0,1.0,,NZDUSD,,-0.3,-1.0,19504.9,4.0,400243.1,19850.9,,,,,
75.0,-4.3,20160331 16:34:47 EST,20160331 16:34:47 EST,20160331 16:34:47 EST,0.69377,,NZDUSD,long,,20160331 13:38:48 EST,closed,20160331 13:38:48 EST,0.6938,,,1.0,1.0,,NZDUSD,,-0.3,-1.0,19500.6,4.0,400242.8,19850.6,,,,,
76.0,-4.3,20160331 19:35:00 EST,20160331 19:35:00 EST,20160331 19:35:00 EST,0.6938,,NZDUSD,short,,20160331 16:34:47 EST,closed,20160331 16:34:47 EST,0.69377,,,1.0,1.0,,NZDUSD,,-0.3,1.0,19496.3,4.0,400243.1,19850.3,,,,,
77.0,-4.3,20160401 02:02:04 EST,20160401 02:02:04 EST,20160401 02:02:04 EST,0.69377,,NZDUSD,long,,20160331 19:35:00 EST,closed,20160331 19:35:00 EST,0.6938,,,1.0,1.0,,NZDUSD,,-0.3,-1.0,19492.0,4.0,400242.8,19850.0,,,,,
78.0,-4.3,20160401 02:31:51 EST,20160401 02:31:51 EST,20160401 02:31:51 EST,0.6938,,NZDUSD,short,,20160401 02:02:04 EST,closed,20160401 02:02:04 EST,0.69377,,,1.0,1.0,,NZDUSD,,-0.3,1.0,19487.7,4.0,400243.1,19849.7,,,,,
79.0,-4.3,20160401 06:20:18 EST,20160401 06:20:18 EST,20160401 06:20:18 EST,0.6938,,NZDUSD,short,,20160401 04:09:54 EST,closed,20160401 04:09:54 EST,0.69377,,,1.0,1.0,,NZDUSD,,-0.3,1.0,19483.4,4.0,400243.4,19849.4,,,,,
80.0,-4.3,20160401 10:44:13 EST,20160401 10:44:13 EST,20160401 10:44:13 EST,0.69377,,NZDUSD,long,,20160401 10:20:30 EST,closed,20160401 10:20:30 EST,0.6938,,,1.0,1.0,,NZDUSD,,-0.3,-1.0,19479.1,4.0,400243.1,19849.1,,,,,
81.0,-4.3,20160401 11:44:51 EST,20160401 11:44:51 EST,20160401 11:44:51 EST,0.6938,,NZDUSD,short,,20160401 10:44:13 EST,closed,20160401 10:44:13 EST,0.69377,,,1.0,1.0,,NZDUSD,,-0.3,1.0,19474.8,4.0,400243.4,19848.8,,,,,
82.0,-4.3,20160401 13:05:37 EST,20160401 13:05:37 EST,20160401 13:05:37 EST,0.69377,,NZDUSD,long,,20160401 11:44:51 EST,closed,20160401 11:44:51 EST,0.6938,,,1.0,1.0,,NZDUSD,,-0.3,-1.0,19470.5,4.0,400243.1,19848.5,,,,,
83.0,-4.3,20160401 16:20:43 EST,20160401 16:20:43 EST,20160401 16:20:43 EST,0.6938,,NZDUSD,short,,20160401 13:05:37 EST,closed,20160401 13:05:37 EST,0.69377,,,1.0,1.0,,NZDUSD,,-0.3,1.0,19466.2,4.0,400243.4,19848.2,,,,,
84.0,-4.3,20160401 22:37:35 EST,20160401 22:37:35 EST,20160401 22:37:35 EST,0.69377,,NZDUSD,long,,20160401 17:23:12 EST,closed,20160401 17:23:12 EST,0.6938,,,1.0,1.0,,NZDUSD,,-0.3,-1.0,19461.9,4.0,400243.1,19847.9,,,,,
85.0,-4.3,20160402 09:43:08 EST,20160402 09:43:08 EST,20160402 09:43:08 EST,0.6938,,NZDUSD,short,,20160401 22:37:35 EST,closed,20160401 22:37:35 EST,0.69377,,,1.0,1.0,,NZDUSD,,-0.3,1.0,19457.6,4.0,400243.4,19847.6,,,,,
86.0,-74.2,20160404 02:43:34 EST,20160404 02:43:34 EST,20160404 02:43:34 EST,0.68678,,NZDUSD,long,,20160402 09:43:08 EST,closed,20160402 09:43:08 EST,0.6938,,,1.0,1.0,,NZDUSD,,-70.2,-1.0,19383.4,4.0,400173.2,19777.4,,,,,
87.0,-2.1,20160404 03:40:23 EST,20160404 03:40:23 EST,20160404 03:40:23 EST,0.68659,,NZDUSD,short,,20160404 02:43:34 EST,closed,20160404 02:43:34 EST,0.68678,,,1.0,1.0,,NZDUSD,,1.9,1.0,19381.3,4.0,400171.3,19779.3,,,,,
88.0,0.2,20160404 06:13:25 EST,20160404 06:13:25 EST,20160404 06:13:25 EST,0.6855,,NZDUSD,short,,20160404 03:47:59 EST,closed,20160404 03:47:59 EST,0.68592,,,1.0,1.0,,NZDUSD,,4.2,1.0,19381.5,4.0,400167.1,19783.5,,,,,
89.0,-8.2,20160404 09:26:59 EST,20160404 09:26:59 EST,20160404 09:26:59 EST,0.68555,,NZDUSD,short,,20160404 08:36:26 EST,closed,20160404 08:36:26 EST,0.68513,,,1.0,1.0,,NZDUSD,,-4.2,1.0,19373.3,4.0,400171.3,19779.3,,,,,
90.0,5.6,20160404 17:54:15 EST,20160404 17:54:15 EST,20160404 17:54:15 EST,0.6831,,NZDUSD,short,,20160404 10:27:06 EST,closed,20160404 10:27:06 EST,0.68406,,,1.0,1.0,,NZDUSD,,9.6,1.0,19378.9,4.0,400161.7,19788.9,,,,,
