Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160320 05:49:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160320 05:49:00 EST,paperUSD,19998.0,20000.0,395896.1,0,-2.0,0.0,USD
20160320 05:49:00 EST,paperUSD,19996.0,20000.0,391799.1,0,-4.0,0.0,USD
20160320 05:58:00 EST,paperUSD,19997.9,20003.9,395899.1,0,-2.1,3.9,USD
20160320 05:58:00 EST,paperUSD,19995.9,20003.9,399996.1,0,-4.1,3.9,USD
20160320 05:59:00 EST,paperUSD,19993.9,20003.9,395894.1,0,-6.1,3.9,USD
20160320 05:59:00 EST,paperUSD,19991.9,20003.9,391797.1,0,-8.1,3.9,USD
20160320 06:00:00 EST,paperUSD,19995.0,20009.0,395894.0,0,-5.0,9.0,USD
20160320 06:00:00 EST,paperUSD,19993.0,20009.0,399991.0,0,-7.0,9.0,USD
20160320 07:44:00 EST,paperUSD,19991.0,20009.0,395892.9,0,-9.0,9.0,USD
20160320 07:44:00 EST,paperUSD,19989.0,20009.0,391803.1,0,-11.0,9.0,USD
20160320 11:46:00 EST,paperUSD,19981.3,20003.3,395906.9,0,-18.7,3.3,USD
20160320 11:46:00 EST,paperUSD,19987.3,20011.3,400004.7,0,-12.7,11.3,USD
20160320 11:48:00 EST,paperUSD,19985.3,20011.3,395900.9,0,-14.7,11.3,USD
20160320 11:48:00 EST,paperUSD,19983.3,20011.3,391806.7,0,-16.7,11.3,USD
20160320 12:35:00 EST,paperUSD,19988.4,20018.4,395903.4,0,-11.6,18.4,USD
20160320 12:35:00 EST,paperUSD,19980.3,20012.3,399991.5,0,-19.7,12.3,USD
20160320 12:40:00 EST,paperUSD,19978.3,20012.3,395894.5,0,-21.7,12.3,USD
20160320 12:40:00 EST,paperUSD,19976.3,20012.3,391806.4,0,-23.7,12.3,USD
20160320 13:25:00 EST,paperUSD,19971.4,20009.4,395906.3,0,-28.6,9.4,USD
20160320 13:25:00 EST,paperUSD,19972.2,20012.2,399997.2,0,-27.8,12.2,USD
20160320 14:37:00 EST,paperUSD,19970.2,20012.2,395880.6,0,-29.8,12.2,USD
20160320 14:37:00 EST,paperUSD,19968.2,20012.2,391777.8,0,-31.8,12.2,USD
20160320 15:34:00 EST,paperUSD,19964.0,20010.0,395896.6,0,-36.0,10.0,USD
20160320 15:34:00 EST,paperUSD,19968.7,20016.7,400006.1,0,-31.3,16.7,USD
20160320 15:36:00 EST,paperUSD,19966.7,20016.7,395885.0,0,-33.3,16.7,USD
20160320 15:36:00 EST,paperUSD,19964.7,20016.7,391776.8,0,-35.3,16.7,USD
