Date,accountid,balance,buy_power,unr_pnl,real_pnl,currency
20160318 06:35:23 EST,paperUSD,9934.87078,-64600.61332,0,-65.12922,USD
20160318 06:35:45 EST,paperUSD,9930.31878,-53555.46932,0,-69.68122,USD
20160318 06:36:39 EST,paperUSD,9928.31878,-61178.26932,0,-71.68122,USD
20160318 06:36:50 EST,paperUSD,9926.31878,-72445.46932,0,-73.68122,USD
20160318 06:36:50 EST,paperUSD,9924.31878,-80068.16932,0,-75.68122,USD
20160318 06:37:01 EST,paperUSD,9922.31878,-91334.96932,0,-77.68122,USD
20160318 06:38:38 EST,paperUSD,9920.31878,-102382.48932,0,-79.68122,USD
20160318 06:38:49 EST,paperUSD,9918.31878,-113431.59332,0,-81.68122,USD
20160318 06:40:04 EST,paperUSD,9918.51878,-102162.59332,0,-81.48122,USD
20160318 06:42:54 EST,paperUSD,9918.71878,-91111.28932,0,-81.28122,USD
20160318 06:43:38 EST,paperUSD,9916.71878,-100927.40248,0,-83.28122,USD
20160318 06:43:38 EST,paperUSD,9914.71878,-110733.59448,0,-85.28122,USD
20160318 06:43:49 EST,paperUSD,9912.71878,-120549.10032,0,-87.28122,USD
20160318 06:43:49 EST,paperUSD,9910.71878,-130354.67632,0,-89.28122,USD
20160318 06:46:19 EST,paperUSD,9908.21268,-120539.67658,0,-91.78732,USD
20160318 06:47:02 EST,paperUSD,9906.21268,-131592.03658,0,-93.78732,USD
20160318 06:47:13 EST,paperUSD,9904.21268,-142644.66058,0,-95.78732,USD
20160318 06:50:36 EST,paperUSD,9900.98068,-131593.26858,0,-99.01932,USD
20160318 06:52:23 EST,paperUSD,9898.98068,-142861.76858,0,-101.01932,USD
20160318 06:52:34 EST,paperUSD,9896.98068,-154129.56858,0,-103.01932,USD
20160318 06:53:18 EST,paperUSD,9894.98068,-165177.61658,0,-105.01932,USD
20160318 06:53:18 EST,paperUSD,9894.03668,-155370.98458,0,-105.96332,USD
20160318 06:53:29 EST,paperUSD,9892.03668,-166418.76858,0,-107.96332,USD
20160318 06:54:33 EST,paperUSD,9888.03668,-155152.96858,0,-111.96332,USD
20160318 06:54:44 EST,paperUSD,9886.03668,-164970.29638,0,-113.96332,USD
20160318 06:54:55 EST,paperUSD,9884.03668,-174787.01686,0,-115.96332,USD
20160318 06:59:10 EST,paperUSD,9878.0891,-164974.24396,0,-121.9109,USD
20160318 06:59:21 EST,paperUSD,9877.9371,-153924.61196,0,-122.0629,USD
20160318 07:00:37 EST,paperUSD,9875.9371,-165193.41196,0,-124.0629,USD
20160318 07:00:48 EST,paperUSD,9873.9371,-176463.21196,0,-126.0629,USD
20160318 07:02:15 EST,paperUSD,9871.9371,-186272.74582,0,-128.0629,USD
20160318 07:02:26 EST,paperUSD,9869.9371,-196082.07724,0,-130.0629,USD
20160318 07:03:09 EST,paperUSD,9867.9371,-207134.87724,0,-132.0629,USD
20160318 07:03:20 EST,paperUSD,9865.9371,-218186.70924,0,-134.0629,USD
20160318 07:04:24 EST,paperUSD,9870.9371,-210557.00924,0,-129.0629,USD
20160318 07:04:46 EST,paperUSD,9870.5371,-199285.60924,0,-129.4629,USD
20160318 07:05:40 EST,paperUSD,9868.5371,-209091.62524,0,-131.4629,USD
20160318 07:05:51 EST,paperUSD,9866.5371,-218898.34524,0,-133.4629,USD
20160318 07:06:23 EST,paperUSD,9864.5371,-230167.24524,0,-135.4629,USD
20160318 07:06:34 EST,paperUSD,9862.5371,-241436.34524,0,-137.4629,USD
20160318 07:07:49 EST,paperUSD,9859.3371,-230168.44524,0,-140.6629,USD
20160318 07:08:11 EST,paperUSD,9855.00904,-220361.44188,0,-144.99096,USD
20160318 07:10:09 EST,paperUSD,9853.00904,-230166.92694,0,-146.99096,USD
20160318 07:10:20 EST,paperUSD,9851.00904,-239971.50102,0,-148.99096,USD
20160318 07:10:21 EST,paperUSD,9846.54504,-230167.24502,0,-153.45496,USD
20160318 07:12:50 EST,paperUSD,9845.95304,-219114.00502,0,-154.04696,USD
20160318 07:14:39 EST,paperUSD,9843.95304,-230170.06102,0,-156.04696,USD
20160318 07:14:50 EST,paperUSD,9841.95304,-241226.11702,0,-158.04696,USD
20160318 07:15:33 EST,paperUSD,9839.95304,-248859.91702,0,-160.04696,USD
20160318 07:15:44 EST,paperUSD,9837.95304,-256493.71702,0,-162.04696,USD
20160318 07:16:28 EST,paperUSD,9833.32132,-246691.77466,0,-166.67868,USD
20160318 07:16:50 EST,paperUSD,9831.32132,-256498.31866,0,-168.67868,USD
20160318 07:17:02 EST,paperUSD,9829.32132,-266305.39066,0,-170.67868,USD
20160318 07:19:12 EST,paperUSD,9826.32132,-258672.59066,0,-173.67868,USD
20160318 07:19:34 EST,paperUSD,9828.28132,-247612.57466,0,-171.71868,USD
20160318 07:20:18 EST,paperUSD,9826.28132,-258888.47466,0,-173.71868,USD
20160318 07:20:18 EST,paperUSD,9824.28132,-266520.27466,0,-175.71868,USD
20160318 07:20:30 EST,paperUSD,9822.28132,-277797.17466,0,-177.71868,USD
20160318 07:20:30 EST,paperUSD,9820.28132,-285428.47466,0,-179.71868,USD
20160318 07:20:41 EST,paperUSD,9818.28132,-295229.60726,0,-181.71868,USD
20160318 07:20:42 EST,paperUSD,9817.77732,-285421.03926,0,-182.22268,USD
20160318 07:20:53 EST,paperUSD,9815.77732,-295222.3743,0,-184.22268,USD
20160318 07:21:04 EST,paperUSD,9813.77732,-306284.4143,0,-186.22268,USD
20160318 07:21:15 EST,paperUSD,9811.77732,-317346.6303,0,-188.22268,USD
20160318 07:22:32 EST,paperUSD,9813.01636,-307542.05622,0,-186.98364,USD
20160318 07:22:32 EST,paperUSD,9811.01636,-317353.35222,0,-188.98364,USD
20160318 07:22:44 EST,paperUSD,9809.01636,-327165.17622,0,-190.98364,USD
20160318 07:23:06 EST,paperUSD,9802.11636,-319538.77622,0,-197.88364,USD
20160318 07:23:17 EST,paperUSD,9795.01636,-308266.97622,0,-204.98364,USD
20160318 07:23:28 EST,paperUSD,9793.01636,-318073.97958,0,-206.98364,USD
20160318 07:23:40 EST,paperUSD,9791.01636,-327882.19758,0,-208.98364,USD
20160318 07:23:40 EST,paperUSD,9787.60836,-318071.78158,0,-212.39164,USD
20160318 07:23:51 EST,paperUSD,9782.08836,-307013.08558,0,-217.91164,USD
20160318 07:24:13 EST,paperUSD,9780.08836,-318286.68558,0,-219.91164,USD
20160318 07:24:24 EST,paperUSD,9778.08836,-329560.88558,0,-221.91164,USD
20160318 07:26:11 EST,paperUSD,9776.08836,-337185.78558,0,-223.91164,USD
20160318 07:26:23 EST,paperUSD,9776.58836,-325909.08558,0,-223.41164,USD
20160318 07:26:23 EST,paperUSD,9774.58836,-333534.68558,0,-225.41164,USD
20160318 07:26:45 EST,paperUSD,9772.58836,-343341.22958,0,-227.41164,USD
20160318 07:26:56 EST,paperUSD,9770.58836,-353147.77358,0,-229.41164,USD
20160318 07:27:18 EST,paperUSD,9768.78836,-345521.97358,0,-231.21164,USD
20160318 07:27:29 EST,paperUSD,9760.71516,-335719.82878,0,-239.28484,USD
20160318 07:27:29 EST,paperUSD,9757.57116,-325914.42878,0,-242.42884,USD
20160318 07:28:14 EST,paperUSD,9755.57116,-337191.72878,0,-244.42884,USD
20160318 07:28:26 EST,paperUSD,9753.57116,-348469.52878,0,-246.42884,USD
20160318 07:28:26 EST,paperUSD,9751.57116,-358272.88822,0,-248.42884,USD
20160318 07:28:27 EST,paperUSD,9749.57116,-368079.52022,0,-250.42884,USD
20160318 07:28:39 EST,paperUSD,9747.57116,-377882.37356,0,-252.42884,USD
20160318 07:28:39 EST,paperUSD,9745.57116,-387689.44556,0,-254.42884,USD
20160318 07:29:12 EST,paperUSD,9743.87116,-376411.34556,0,-256.12884,USD
20160318 07:29:34 EST,paperUSD,9741.87116,-387472.76956,0,-258.12884,USD
20160318 07:29:46 EST,paperUSD,9739.87116,-398534.54556,0,-260.12884,USD
20160318 07:30:18 EST,paperUSD,9737.87116,-409813.44556,0,-262.12884,USD
20160318 07:30:30 EST,paperUSD,9735.87116,-421092.14556,0,-264.12884,USD
20160318 07:30:30 EST,paperUSD,9734.39916,-411284.54556,0,-265.60084,USD
20160318 07:33:13 EST,paperUSD,9732.39916,-418914.34556,0,-267.60084,USD
20160318 07:33:24 EST,paperUSD,9728.17232,-409113.71906,0,-271.82768,USD
20160318 07:33:25 EST,paperUSD,9726.17232,-416744.61906,0,-273.82768,USD
20160318 07:34:10 EST,paperUSD,9724.67232,-409113.21906,0,-275.32768,USD
20160318 07:34:31 EST,paperUSD,9722.67232,-418920.73106,0,-277.32768,USD
20160318 07:34:42 EST,paperUSD,9720.67232,-428728.41906,0,-279.32768,USD
20160318 07:36:10 EST,paperUSD,9718.67232,-436362.01906,0,-281.32768,USD
20160318 07:36:22 EST,paperUSD,9717.17232,-425082.81906,0,-282.82768,USD
20160318 07:36:22 EST,paperUSD,9715.17232,-432716.41906,0,-284.82768,USD
20160318 07:36:34 EST,paperUSD,9713.17232,-442517.55166,0,-286.82768,USD
20160318 07:36:35 EST,paperUSD,9709.32432,-432711.71166,0,-290.67568,USD
20160318 07:36:47 EST,paperUSD,9706.79632,-421650.46366,0,-293.20368,USD
20160318 07:36:47 EST,paperUSD,9704.79632,-431451.7987,0,-295.20368,USD
20160318 07:37:21 EST,paperUSD,9702.79632,-442732.0987,0,-297.20368,USD
20160318 07:37:33 EST,paperUSD,9700.79632,-454012.8987,0,-299.20368,USD
20160318 07:38:19 EST,paperUSD,9697.79632,-442733.0987,0,-302.20368,USD
20160318 07:38:20 EST,paperUSD,9696.49632,-435098.7987,0,-303.50368,USD
20160318 07:38:32 EST,paperUSD,9692.57314,-425299.38684,0,-307.42686,USD
20160318 07:38:45 EST,paperUSD,9690.57314,-436359.22684,0,-309.42686,USD
20160318 07:38:57 EST,paperUSD,9688.57314,-447418.71484,0,-311.42686,USD
20160318 07:39:31 EST,paperUSD,9686.57314,-457218.6328,0,-313.42686,USD
20160318 07:39:43 EST,paperUSD,9684.57314,-467017.94344,0,-315.42686,USD
20160318 07:40:18 EST,paperUSD,9682.57314,-474651.44344,0,-317.42686,USD
20160318 07:40:29 EST,paperUSD,9680.57314,-482284.94344,0,-319.42686,USD
20160318 07:40:41 EST,paperUSD,9679.45314,-471224.57544,0,-320.54686,USD
20160318 07:41:15 EST,paperUSD,9677.45314,-482506.47544,0,-322.54686,USD
20160318 07:41:27 EST,paperUSD,9675.45314,-493788.27544,0,-324.54686,USD
20160318 07:41:51 EST,paperUSD,9673.45314,-504851.28344,0,-326.54686,USD
20160318 07:42:02 EST,paperUSD,9671.45314,-515915.69944,0,-328.54686,USD
20160318 07:42:14 EST,paperUSD,9669.25314,-508282.39944,0,-330.74686,USD
20160318 07:42:26 EST,paperUSD,9668.85314,-496998.99944,0,-331.14686,USD
20160318 07:43:12 EST,paperUSD,9666.85314,-504635.29944,0,-333.14686,USD
20160318 07:43:24 EST,paperUSD,9664.85314,-512270.99944,0,-335.14686,USD
20160318 07:43:35 EST,paperUSD,9658.0958,-502476.44614,0,-341.9042,USD
20160318 07:43:48 EST,paperUSD,9654.4238,-491413.70214,0,-345.5762,USD
20160318 07:44:12 EST,paperUSD,9651.9238,-483778.50214,0,-348.0762,USD
20160318 07:44:24 EST,paperUSD,9649.9238,-495058.80214,0,-350.0762,USD
20160318 07:44:36 EST,paperUSD,9647.9238,-506339.10214,0,-352.0762,USD
20160318 07:44:36 EST,paperUSD,9645.9238,-516134.06032,0,-354.0762,USD
20160318 07:44:49 EST,paperUSD,9643.9238,-527195.92432,0,-356.0762,USD
20160318 07:44:50 EST,paperUSD,9641.9238,-536991.3886,0,-358.0762,USD
20160318 07:44:50 EST,paperUSD,9639.9238,-546797.4926,0,-360.0762,USD
20160318 07:45:03 EST,paperUSD,9637.9238,-557859.1806,0,-362.0762,USD
20160318 07:45:03 EST,paperUSD,9635.9238,-567666.4286,0,-364.0762,USD
20160318 07:45:14 EST,paperUSD,9632.9238,-556387.1286,0,-367.0762,USD
20160318 07:45:38 EST,paperUSD,9632.4421,-546590.14602,0,-367.5579,USD
20160318 07:45:38 EST,paperUSD,9629.6501,-536783.69002,0,-370.3499,USD
20160318 07:45:52 EST,paperUSD,9623.9541,-525725.69802,0,-376.0459,USD
20160318 07:46:16 EST,paperUSD,9621.9541,-533354.59802,0,-378.0459,USD
20160318 07:46:28 EST,paperUSD,9619.9541,-540983.99802,0,-380.0459,USD
20160318 07:46:40 EST,paperUSD,9617.9541,-550781.68914,0,-382.0459,USD
20160318 07:46:53 EST,paperUSD,9615.9541,-561841.79314,0,-384.0459,USD
20160318 07:46:54 EST,paperUSD,9613.9541,-571639.48426,0,-386.0459,USD
20160318 07:47:05 EST,paperUSD,9611.9541,-582699.58826,0,-388.0459,USD
20160318 07:47:39 EST,paperUSD,9609.9541,-592506.66026,0,-390.0459,USD
20160318 07:47:51 EST,paperUSD,9608.9221,-581445.58826,0,-391.0779,USD
20160318 07:47:51 EST,paperUSD,9606.9221,-591253.54026,0,-393.0779,USD
20160318 07:48:15 EST,paperUSD,9604.9221,-602529.94026,0,-395.0779,USD
20160318 07:48:16 EST,paperUSD,9600.0221,-594903.44026,0,-399.9779,USD
20160318 07:48:27 EST,paperUSD,9598.0221,-606180.34026,0,-401.9779,USD
20160318 07:48:39 EST,paperUSD,9596.0221,-596382.64914,0,-403.9779,USD
20160318 07:49:13 EST,paperUSD,9594.6221,-585105.14914,0,-405.3779,USD
20160318 07:49:36 EST,paperUSD,9590.0701,-575299.74914,0,-409.9299,USD
20160318 07:50:10 EST,paperUSD,9588.0701,-582930.44914,0,-411.9299,USD
20160318 07:50:22 EST,paperUSD,9586.0701,-594207.64914,0,-413.9299,USD
20160318 07:50:22 EST,paperUSD,9584.0701,-601837.44914,0,-415.9299,USD
20160318 07:50:35 EST,paperUSD,9582.0701,-613114.64914,0,-417.9299,USD
20160318 07:50:35 EST,paperUSD,9580.0701,-622912.94758,0,-419.9299,USD
20160318 07:50:35 EST,paperUSD,9578.0701,-632718.25958,0,-421.9299,USD
20160318 07:50:48 EST,paperUSD,9576.0701,-642516.35558,0,-423.9299,USD
20160318 07:50:48 EST,paperUSD,9574.0701,-652322.01958,0,-425.9299,USD
20160318 07:51:10 EST,paperUSD,9571.5701,-644692.71958,0,-428.4299,USD
20160318 07:52:40 EST,paperUSD,9567.44448,-634896.7492,0,-432.55552,USD
20160318 07:53:36 EST,paperUSD,9565.44448,-644691.8086,0,-434.55552,USD
20160318 07:53:49 EST,paperUSD,9563.44448,-655750.2406,0,-436.55552,USD
20160318 07:53:49 EST,paperUSD,9561.44448,-665545.90732,0,-438.55552,USD
20160318 07:54:00 EST,paperUSD,9559.44448,-676603.89932,0,-440.55552,USD
20160318 07:54:34 EST,paperUSD,9556.83716,-666808.83992,0,-443.16284,USD
20160318 07:54:35 EST,paperUSD,9552.98916,-657005.02392,0,-447.01084,USD
20160318 07:55:09 EST,paperUSD,9550.98916,-664633.82392,0,-449.01084,USD
20160318 07:55:21 EST,paperUSD,9550.88916,-653354.72392,0,-449.11084,USD
20160318 07:55:21 EST,paperUSD,9548.88916,-660983.62392,0,-451.11084,USD
20160318 07:55:34 EST,paperUSD,9546.88916,-670780.30284,0,-453.11084,USD
20160318 07:55:34 EST,paperUSD,9544.88916,-680588.25484,0,-455.11084,USD
20160318 07:55:47 EST,paperUSD,9546.05716,-669527.09484,0,-453.94284,USD
20160318 07:55:47 EST,paperUSD,9544.05716,-679324.88718,0,-455.94284,USD
20160318 07:55:47 EST,paperUSD,9542.05716,-689133.45518,0,-457.94284,USD
20160318 07:56:21 EST,paperUSD,9540.05716,-700410.95518,0,-459.94284,USD
20160318 07:56:34 EST,paperUSD,9538.05716,-711688.25518,0,-461.94284,USD
20160318 07:56:34 EST,paperUSD,9534.94374,-701891.57626,0,-465.05626,USD
20160318 07:56:34 EST,paperUSD,9532.41574,-692083.53626,0,-467.58426,USD
20160318 07:57:09 EST,paperUSD,9530.21574,-684454.83626,0,-469.78426,USD
20160318 07:57:21 EST,paperUSD,9527.51574,-673178.23626,0,-472.48426,USD
20160318 07:57:33 EST,paperUSD,9525.51574,-682986.71626,0,-474.48426,USD
20160318 07:57:46 EST,paperUSD,9523.51574,-694046.82026,0,-476.48426,USD
20160318 07:57:46 EST,paperUSD,9521.51574,-703854.42026,0,-478.48426,USD
20160318 07:57:58 EST,paperUSD,9519.51574,-714914.34826,0,-480.48426,USD
20160318 07:58:32 EST,paperUSD,9517.51574,-724710.82474,0,-482.48426,USD
20160318 07:58:32 EST,paperUSD,9515.77974,-714902.96074,0,-484.22026,USD
20160318 07:58:44 EST,paperUSD,9513.77974,-724699.74088,0,-486.22026,USD
20160318 07:59:40 EST,paperUSD,9511.42774,-713640.16488,0,-488.57226,USD
20160318 07:59:40 EST,paperUSD,9509.42774,-723448.11688,0,-490.57226,USD
20160318 07:59:52 EST,paperUSD,9507.42774,-733255.62888,0,-492.57226,USD
20160318 08:02:24 EST,paperUSD,9506.48374,-723447.06088,0,-493.51626,USD
20160318 08:04:22 EST,paperUSD,9502.2569,-713652.50758,0,-497.7431,USD
20160318 08:06:52 EST,paperUSD,9500.2569,-723446.656,0,-499.7431,USD
20160318 08:07:03 EST,paperUSD,9498.2569,-733240.80442,0,-501.7431,USD
20160318 08:07:03 EST,paperUSD,9496.2569,-743050.16442,0,-503.7431,USD
20160318 08:07:15 EST,paperUSD,9494.2569,-752859.34842,0,-505.7431,USD
20160318 08:09:34 EST,paperUSD,9492.2569,-763930.45242,0,-507.7431,USD
20160318 08:09:34 EST,paperUSD,9490.4329,-754121.09242,0,-509.5671,USD
20160318 08:09:45 EST,paperUSD,9488.4329,-765192.37242,0,-511.5671,USD
20160318 08:11:11 EST,paperUSD,9486.4329,-775001.46842,0,-513.5671,USD
20160318 08:11:23 EST,paperUSD,9485.0489,-763929.57242,0,-514.9511,USD
20160318 08:11:23 EST,paperUSD,9483.0489,-773738.75642,0,-516.9511,USD
20160318 08:13:42 EST,paperUSD,9476.39278,-763949.26412,0,-523.60722,USD
20160318 08:14:48 EST,paperUSD,9474.39278,-775236.06412,0,-525.60722,USD
20160318 08:14:59 EST,paperUSD,9472.39278,-786521.66412,0,-527.60722,USD
20160318 08:15:22 EST,paperUSD,9470.39278,-796312.67472,0,-529.60722,USD
20160318 08:15:22 EST,paperUSD,9472.08878,-786499.79472,0,-527.91122,USD
20160318 08:15:33 EST,paperUSD,9470.08878,-796290.198,0,-529.91122,USD
20160318 08:15:45 EST,paperUSD,9468.08878,-807369.574,0,-531.91122,USD
20160318 08:15:56 EST,paperUSD,9466.08878,-818447.894,0,-533.91122,USD
20160318 08:17:43 EST,paperUSD,9462.32878,-807371.334,0,-537.67122,USD
20160318 08:17:43 EST,paperUSD,9460.32878,-817180.606,0,-539.67122,USD
20160318 08:17:55 EST,paperUSD,9458.32878,-826990.054,0,-541.67122,USD
20160318 08:18:38 EST,paperUSD,9456.85678,-817180.078,0,-543.14322,USD
20160318 08:19:43 EST,paperUSD,9454.85678,-826994.894,0,-545.14322,USD
20160318 08:19:54 EST,paperUSD,9452.85678,-836809.27,0,-547.14322,USD
20160318 08:20:26 EST,paperUSD,9450.85678,-844437.67,0,-549.14322,USD
20160318 08:20:37 EST,paperUSD,9448.85678,-852065.07,0,-551.14322,USD
20160318 08:21:52 EST,paperUSD,9447.56078,-842249.99,0,-552.43922,USD
20160318 08:22:15 EST,paperUSD,9445.56078,-853333.942,0,-554.43922,USD
20160318 08:22:26 EST,paperUSD,9443.56078,-864417.366,0,-556.43922,USD
20160318 08:23:31 EST,paperUSD,9443.26078,-856788.266,0,-556.73922,USD
20160318 08:24:26 EST,paperUSD,9441.26078,-866601.85,0,-558.73922,USD
20160318 08:24:37 EST,paperUSD,9439.26078,-876415.082,0,-560.73922,USD
20160318 08:26:35 EST,paperUSD,9437.26078,-884045.782,0,-562.73922,USD
20160318 08:26:46 EST,paperUSD,9435.26078,-891677.482,0,-564.73922,USD
20160318 08:26:57 EST,paperUSD,9438.96078,-880386.182,0,-561.03922,USD
20160318 08:27:41 EST,paperUSD,9436.34478,-870573.566,0,-563.65522,USD
20160318 08:27:52 EST,paperUSD,9428.53678,-859495.95,0,-571.46322,USD
20160318 08:28:25 EST,paperUSD,9426.53678,-870783.85,0,-573.46322,USD
20160318 08:28:36 EST,paperUSD,9424.53678,-882071.55,0,-575.46322,USD
20160318 08:28:36 EST,paperUSD,9422.53678,-891884.958,0,-577.46322,USD
20160318 08:28:48 EST,paperUSD,9420.53678,-901698.278,0,-579.46322,USD
20160318 08:29:41 EST,paperUSD,9419.23678,-890409.878,0,-580.76322,USD
20160318 08:30:14 EST,paperUSD,9421.18436,-880615.52714,0,-578.81564,USD
20160318 08:30:25 EST,paperUSD,9417.77636,-870803.61514,0,-582.22364,USD
20160318 08:31:40 EST,paperUSD,9415.77636,-882089.41514,0,-584.22364,USD
20160318 08:31:51 EST,paperUSD,9413.77636,-893375.91514,0,-586.22364,USD
20160318 08:33:39 EST,paperUSD,9412.67636,-882088.51514,0,-587.32364,USD
20160318 08:34:11 EST,paperUSD,9410.67636,-891884.58674,0,-589.32364,USD
20160318 08:34:23 EST,paperUSD,9408.67636,-901680.75956,0,-591.32364,USD
20160318 08:34:23 EST,paperUSD,9406.67636,-911493.72756,0,-593.32364,USD
20160318 08:34:34 EST,paperUSD,9404.67636,-921307.04756,0,-595.32364,USD
20160318 08:36:22 EST,paperUSD,9401.3605,-911512.1906,0,-598.6395,USD
20160318 08:36:33 EST,paperUSD,9398.6565,-901699.5746,0,-601.3435,USD
20160318 08:36:44 EST,paperUSD,9396.6565,-912775.0786,0,-603.3435,USD
20160318 08:36:56 EST,paperUSD,9394.6565,-923850.9346,0,-605.3435,USD
20160318 08:38:00 EST,paperUSD,9392.6565,-935137.5346,0,-607.3435,USD
20160318 08:38:11 EST,paperUSD,9390.6565,-946424.2346,0,-609.3435,USD
20160318 08:40:30 EST,paperUSD,9387.4565,-935138.7346,0,-612.5435,USD
20160318 08:43:32 EST,paperUSD,9385.4565,-944933.2879,0,-614.5435,USD
20160318 08:43:43 EST,paperUSD,9383.4565,-954727.43632,0,-616.5435,USD
20160318 08:43:54 EST,paperUSD,9377.5845,-943655.45232,0,-622.4155,USD
20160318 08:45:21 EST,paperUSD,9372.34546,-933864.54294,0,-627.65454,USD
20160318 08:47:29 EST,paperUSD,9370.34546,-943653.22548,0,-629.65454,USD
20160318 08:47:41 EST,paperUSD,9368.34546,-953442.61656,0,-631.65454,USD
20160318 08:47:52 EST,paperUSD,9366.34546,-963254.35256,0,-633.65454,USD
20160318 08:48:03 EST,paperUSD,9364.34546,-973066.35256,0,-635.65454,USD
20160318 08:49:52 EST,paperUSD,9362.34546,-984144.40856,0,-637.65454,USD
20160318 08:49:52 EST,paperUSD,9362.97718,-974352.38576,0,-637.02282,USD
20160318 08:50:03 EST,paperUSD,9360.97718,-985430.08976,0,-639.02282,USD
20160318 08:52:34 EST,paperUSD,9358.97718,-995226.8699,0,-641.02282,USD
20160318 08:52:45 EST,paperUSD,9356.97718,-1005023.75126,0,-643.02282,USD
20160318 08:54:11 EST,paperUSD,9351.83936,-995230.00772,0,-648.16064,USD
20160318 08:54:33 EST,paperUSD,9348.34336,-984153.79972,0,-651.65664,USD
20160318 08:55:48 EST,paperUSD,9346.34336,-995439.79972,0,-653.65664,USD
20160318 08:55:59 EST,paperUSD,9344.34336,-1006726.49972,0,-655.65664,USD
20160318 08:57:36 EST,paperUSD,9342.14336,-995439.99972,0,-657.85664,USD
20160318 08:58:09 EST,paperUSD,9342.69536,-985625.44772,0,-657.30464,USD
20160318 08:58:20 EST,paperUSD,9340.69536,-996701.91972,0,-659.30464,USD
20160318 08:58:32 EST,paperUSD,9338.69536,-1007777.24772,0,-661.30464,USD
20160318 08:59:47 EST,paperUSD,9334.23136,-996704.38372,0,-665.76864,USD
20160318 08:59:48 EST,paperUSD,9332.23136,-1006519.11172,0,-667.76864,USD
20160318 08:59:59 EST,paperUSD,9330.23136,-1016334.36772,0,-669.76864,USD
20160318 09:00:21 EST,paperUSD,9328.23136,-1027617.36772,0,-671.76864,USD
20160318 09:00:32 EST,paperUSD,9326.23136,-1038899.96772,0,-673.76864,USD
20160318 09:00:43 EST,paperUSD,9324.23136,-1049975.20772,0,-675.76864,USD
20160318 09:00:54 EST,paperUSD,9322.23136,-1061050.44772,0,-677.76864,USD
20160318 09:01:27 EST,paperUSD,9320.14336,-1051235.27972,0,-679.85664,USD
20160318 09:02:32 EST,paperUSD,9318.14336,-1061050.00772,0,-681.85664,USD
20160318 09:02:43 EST,paperUSD,9316.14336,-1070864.20772,0,-683.85664,USD
20160318 09:03:16 EST,paperUSD,9314.54336,-1059581.20772,0,-685.45664,USD
20160318 09:03:27 EST,paperUSD,9312.36736,-1049767.18372,0,-687.63264,USD
20160318 09:04:11 EST,paperUSD,9305.76736,-1042140.08372,0,-694.23264,USD
20160318 09:04:33 EST,paperUSD,9303.76736,-1051953.93172,0,-696.23264,USD
20160318 09:04:44 EST,paperUSD,9301.76736,-1061767.77972,0,-698.23264,USD
20160318 09:06:11 EST,paperUSD,9299.76736,-1073050.47972,0,-700.23264,USD
