permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,3.2404,USD,GLOBEX,1.0,,,1.0,1620.2,2.0,0.0,-293.2404,SLD,#GerTech30,USD,20160509 14:04:24 EST,,-290.0,99706.7596,2162020.0,99706.7596,1623.1,99710.0,99710.0,-293.2404
2,Paper,Paper,3.2404,USD,GLOBEX,2.0,,,1.0,1620.2,2.0,0.0,-303.2404,SLD,#GerTech30,USD,20160509 16:19:12 EST,,-300.0,99403.5192,2324040.0,99403.5192,1623.2,99410.0,99410.0,-303.2404
3,Paper,Paper,3.2404,USD,GLOBEX,3.0,,,1.0,1620.2,2.0,0.0,-303.2404,SLD,#GerTech30,USD,20160509 18:37:32 EST,,-300.0,99100.2788,2486060.0,99100.2788,1623.2,99110.0,99110.0,-303.2404
4,Paper,Paper,3.2404,USD,GLOBEX,4.0,,,1.0,1620.2,2.0,0.0,-303.2404,SLD,#GerTech30,USD,20160509 22:01:33 EST,,-300.0,98797.0384,2648080.0,98797.0384,1623.2,98810.0,98810.0,-303.2404
5,Paper,Paper,3.3544,USD,GLOBEX,5.0,,,1.0,1677.2,2.0,0.0,-303.3544,BOT,#GerTech30,USD,20160524 01:19:44 EST,,-300.0,98493.684,2815800.0,98493.684,1674.2,98510.0,98510.0,-303.3544
6,Paper,Paper,3.3874,USD,GLOBEX,6.0,,,1.0,1693.7,2.0,0.0,-303.3874,BOT,#GerTech30,USD,20160530 17:54:46 EST,,-300.0,98190.2966,2985170.0,98190.2966,1690.7,98210.0,98210.0,-303.3874
7,Paper,Paper,3.3874,USD,GLOBEX,7.0,,,1.0,1693.7,2.0,0.0,-303.3874,BOT,#GerTech30,USD,20160530 23:17:11 EST,,-300.0,97886.9092,3154540.0,97886.9092,1690.7,97910.0,97910.0,-303.3874
8,Paper,Paper,3.3798,USD,GLOBEX,8.0,,,1.0,1689.9,2.0,0.0,-163.3798,SLD,#GerTech30,USD,20160601 07:47:09 EST,,-160.0,97723.5294,3323530.0,97723.5294,1691.5,97750.0,97750.0,-163.3798
9,Paper,Paper,3.3946,USD,GLOBEX,9.0,,,1.0,1697.3,2.0,0.0,-473.3946,BOT,#GerTech30,USD,20160601 13:39:18 EST,,-470.0,97250.1348,3493260.0,97250.1348,1692.6,97280.0,97280.0,-473.3946
10,Paper,Paper,3.3946,USD,GLOBEX,10.0,,,1.0,1697.3,2.0,0.0,-303.3946,BOT,#GerTech30,USD,20160601 16:08:15 EST,,-300.0,96946.7402,3662990.0,96946.7402,1694.3,96980.0,96980.0,-303.3946
11,Paper,Paper,3.3946,USD,GLOBEX,11.0,,,1.0,1697.3,2.0,0.0,-303.3946,BOT,#GerTech30,USD,20160601 17:48:58 EST,,-300.0,96643.3456,3832720.0,96643.3456,1694.3,96680.0,96680.0,-303.3946
12,Paper,Paper,3.3946,USD,GLOBEX,12.0,,,1.0,1697.3,2.0,0.0,-303.3946,BOT,#GerTech30,USD,20160602 00:35:35 EST,,-300.0,96339.951,4002450.0,96339.951,1694.3,96380.0,96380.0,-303.3946
