symbol,trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,commission
USDCHF,1,202.904607669,20160318 14:59:18 EST,20160318 14:59:18 EST,20160318 14:59:18 EST,0.969135,,USDCHF,long,20160318 09:05:17 EST,20160318 14:59:18 EST,open,20160318 09:05:17 EST,0.968223333333,10000.0,,18.0,3.0,,strat103USDCHFv2,11.884232382
