trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-1480.86202,20160511 06:26:45 EST,20160511 06:26:45 EST,20160511 06:26:45 EST,19958.5,,#HongKong50,long,,20160511 06:07:18 EST,closed,20160511 06:07:18 EST,19972.51,,,2.0,2.0,,#HongKong50,,-1401.0,-2.0,USD,98559.083,79.86202,3995850.0,98559.083,98599.0,,98599.0,
2.0,-3580.90402,20160511 07:42:24 EST,20160511 07:42:24 EST,20160511 07:42:24 EST,19993.51,,#HongKong50,short,,20160511 06:26:45 EST,closed,20160511 06:26:45 EST,19958.5,,,2.0,2.0,,#HongKong50,,-3501.0,2.0,USD,95018.09598,79.90402,5995201.0,95018.09598,95098.0,,95098.0,
3.0,5669.91096,20160511 18:22:04 EST,20160511 18:22:04 EST,20160511 18:22:04 EST,20051.01,,#HongKong50,long,,20160511 07:42:24 EST,closed,20160511 07:42:24 EST,19993.51,,,2.0,2.0,,#HongKong50,,5750.0,-2.0,USD,100727.99396,80.08904,8000302.0,100727.99396,100848.0,,100848.0,
4.0,-3780.09604,20160512 08:36:46 EST,20160512 08:36:46 EST,20160512 08:36:46 EST,20042.51,,#HongKong50,short,,20160512 05:13:30 EST,closed,20160512 05:13:30 EST,20005.51,,,2.0,2.0,,#HongKong50,,-3700.0,2.0,USD,96987.90894,80.09604,10004553.0,96987.90894,97148.0,,97148.0,
5.0,13570.86896,20160513 05:09:35 EST,20160513 05:09:35 EST,20160513 05:09:35 EST,19714.51,,#HongKong50,short,,20160512 10:53:07 EST,closed,20160512 10:53:07 EST,19851.01,,,2.0,2.0,,#HongKong50,,13650.0,2.0,USD,110598.47992,79.13104,11976004.0,110598.47992,110798.0,,110798.0,
6.0,-2278.76604,20160513 06:58:45 EST,20160513 06:58:45 EST,20160513 06:58:45 EST,19680.51,,#HongKong50,long,,20160513 05:13:15 EST,closed,20160513 05:13:15 EST,19702.51,,,2.0,2.0,,#HongKong50,,-2200.0,-2.0,USD,108359.1189,78.76604,13944055.0,108359.1189,108598.0,,108598.0,
7.0,1421.30796,20160513 11:02:22 EST,20160513 11:02:22 EST,20160513 11:02:22 EST,19665.51,,#HongKong50,short,,20160513 06:58:45 EST,closed,20160513 06:58:45 EST,19680.51,,,2.0,2.0,,#HongKong50,,1500.0,2.0,USD,109819.78788,78.69204,15910606.0,109819.78788,110098.0,,110098.0,
8.0,-1928.62504,20160513 22:29:23 EST,20160513 22:29:23 EST,20160513 22:29:23 EST,19647.01,,#HongKong50,long,,20160513 11:02:22 EST,closed,20160513 11:02:22 EST,19665.51,,,2.0,2.0,,#HongKong50,,-1850.0,-2.0,USD,107930.49386,78.62504,17875307.0,107930.49386,108248.0,,108248.0,
9.0,-2078.62804,20160514 17:18:59 EST,20160514 17:18:59 EST,20160514 17:18:59 EST,19667.01,,#HongKong50,short,,20160513 22:29:23 EST,closed,20160513 22:29:23 EST,19647.01,,,2.0,2.0,,#HongKong50,,-2000.0,2.0,USD,105891.15984,78.62804,19842008.0,105891.15984,106248.0,,106248.0,
10.0,-2078.62804,20160515 08:01:25 EST,20160515 08:01:25 EST,20160515 08:01:25 EST,19647.01,,#HongKong50,long,,20160514 17:18:59 EST,closed,20160514 17:18:59 EST,19667.01,,,2.0,2.0,,#HongKong50,,-2000.0,-2.0,USD,103851.86582,78.62804,21806709.0,103851.86582,104248.0,,104248.0,
11.0,-2078.62804,20160515 08:14:22 EST,20160515 08:14:22 EST,20160515 08:14:22 EST,19667.01,,#HongKong50,short,,20160515 08:01:25 EST,closed,20160515 08:01:25 EST,19647.01,,,2.0,2.0,,#HongKong50,,-2000.0,2.0,USD,101812.5318,78.62804,23773410.0,101812.5318,102248.0,,102248.0,
12.0,-2078.62804,20160515 15:10:30 EST,20160515 15:10:30 EST,20160515 15:10:30 EST,19647.01,,#HongKong50,long,,20160515 08:14:22 EST,closed,20160515 08:14:22 EST,19667.01,,,2.0,2.0,,#HongKong50,,-2000.0,-2.0,USD,99773.23778,78.62804,25738111.0,99773.23778,100248.0,,100248.0,
13.0,-2078.62804,20160515 17:21:45 EST,20160515 17:21:45 EST,20160515 17:21:45 EST,19667.01,,#HongKong50,short,,20160515 15:10:30 EST,closed,20160515 15:10:30 EST,19647.01,,,2.0,2.0,,#HongKong50,,-2000.0,2.0,USD,97733.90376,78.62804,27704812.0,97733.90376,98248.0,,98248.0,
14.0,26920.79196,20160516 00:16:36 EST,20160516 00:16:36 EST,20160516 00:16:36 EST,19937.01,,#HongKong50,long,,20160515 17:21:45 EST,closed,20160515 17:21:45 EST,19667.01,,,2.0,2.0,,#HongKong50,,27000.0,-2.0,USD,124694.02974,79.20804,29698513.0,124694.02974,125248.0,,125248.0,
15.0,770.26896,20160516 08:09:06 EST,20160516 08:09:06 EST,20160516 08:09:06 EST,19928.51,,#HongKong50,short,,20160516 00:16:36 EST,closed,20160516 00:16:36 EST,19937.01,,,2.0,2.0,,#HongKong50,,850.0,2.0,USD,125504.17272,79.73104,31691364.0,125504.17272,126098.0,,126098.0,
16.0,2520.23396,20160516 10:18:29 EST,20160516 10:18:29 EST,20160516 10:18:29 EST,19954.51,,#HongKong50,long,,20160516 08:09:06 EST,closed,20160516 08:09:06 EST,19928.51,,,2.0,2.0,,#HongKong50,,2600.0,-2.0,USD,128064.2637,79.76604,33686815.0,128064.2637,128698.0,,128698.0,
17.0,-3329.88304,20160516 11:45:03 EST,20160516 11:45:03 EST,20160516 11:45:03 EST,19987.01,,#HongKong50,short,,20160516 10:18:29 EST,closed,20160516 10:18:29 EST,19954.51,,,2.0,2.0,,#HongKong50,,-3250.0,2.0,USD,124774.28968,79.88304,35685516.0,124774.28968,125448.0,,125448.0,
18.0,-1379.92204,20160516 17:31:45 EST,20160516 17:31:45 EST,20160516 17:31:45 EST,19974.01,,#HongKong50,long,,20160516 11:45:03 EST,closed,20160516 11:45:03 EST,19987.01,,,2.0,2.0,,#HongKong50,,-1300.0,-2.0,USD,123434.34166,79.92204,37682917.0,123434.34166,124148.0,,124148.0,
19.0,-2079.93604,20160516 18:26:48 EST,20160516 18:26:48 EST,20160516 18:26:48 EST,19994.01,,#HongKong50,short,,20160516 17:31:45 EST,closed,20160516 17:31:45 EST,19974.01,,,2.0,2.0,,#HongKong50,,-2000.0,2.0,USD,121394.35364,79.93604,39682318.0,121394.35364,122148.0,,122148.0,
20.0,-10079.77604,20160517 00:54:20 EST,20160517 00:54:20 EST,20160517 00:54:20 EST,19894.01,,#HongKong50,long,,20160516 18:26:48 EST,closed,20160516 18:26:48 EST,19994.01,,,2.0,2.0,,#HongKong50,,-10000.0,-2.0,USD,111354.56562,79.77604,41671719.0,111354.56562,112148.0,,112148.0,
21.0,-22430.02304,20160517 03:43:28 EST,20160517 03:43:28 EST,20160517 03:43:28 EST,20117.51,,#HongKong50,short,,20160517 00:54:20 EST,closed,20160517 00:54:20 EST,19894.01,,,2.0,2.0,,#HongKong50,,-22350.0,2.0,USD,88964.3306,80.02304,43683470.0,88964.3306,89798.0,,89798.0,
22.0,-9380.28404,20160517 05:44:21 EST,20160517 05:44:21 EST,20160517 05:44:21 EST,20024.51,,#HongKong50,long,,20160517 03:43:28 EST,closed,20160517 03:43:28 EST,20117.51,,,2.0,2.0,,#HongKong50,,-9300.0,-2.0,USD,79624.28158,80.28404,45685921.0,79624.28158,80498.0,,80498.0,
23.0,5870.02096,20160517 13:52:52 EST,20160517 13:52:52 EST,20160517 13:52:52 EST,19965.01,,#HongKong50,short,,20160517 05:44:21 EST,closed,20160517 05:44:21 EST,20024.51,,,2.0,2.0,,#HongKong50,,5950.0,2.0,USD,85534.35156,79.97904,47682422.0,85534.35156,86448.0,,86448.0,
24.0,-14929.56304,20160517 22:34:52 EST,20160517 22:34:52 EST,20160517 22:34:52 EST,19816.51,,#HongKong50,long,,20160517 13:52:52 EST,closed,20160517 13:52:52 EST,19965.01,,,2.0,2.0,,#HongKong50,,-14850.0,-2.0,USD,70644.71854,79.56304,49664073.0,70644.71854,71598.0,,71598.0,
25.0,4220.81996,20160518 07:52:17 EST,20160518 07:52:17 EST,20160518 07:52:17 EST,19773.51,,#HongKong50,short,,20160517 22:34:52 EST,closed,20160517 22:34:52 EST,19816.51,,,2.0,2.0,,#HongKong50,,4300.0,2.0,USD,74905.17152,79.18004,51641424.0,74905.17152,75898.0,,75898.0,
26.0,-1679.06204,20160518 09:43:40 EST,20160518 09:43:40 EST,20160518 09:43:40 EST,19757.51,,#HongKong50,long,,20160518 07:52:17 EST,closed,20160518 07:52:17 EST,19773.51,,,2.0,2.0,,#HongKong50,,-1600.0,-2.0,USD,73265.6565,79.06204,53617175.0,73265.6565,74298.0,,74298.0,
27.0,-2479.07804,20160518 10:01:31 EST,20160518 10:01:31 EST,20160518 10:01:31 EST,19781.51,,#HongKong50,short,,20160518 09:43:40 EST,closed,20160518 09:43:40 EST,19757.51,,,2.0,2.0,,#HongKong50,,-2400.0,2.0,USD,70826.09348,79.07804,55595326.0,70826.09348,71898.0,,71898.0,
28.0,-18778.75204,20160519 05:59:06 EST,20160519 05:59:06 EST,20160519 05:59:06 EST,19594.51,,#HongKong50,long,,20160518 10:01:31 EST,closed,20160518 10:01:31 EST,19781.51,,,2.0,2.0,,#HongKong50,,-18700.0,-2.0,USD,52086.90446,78.75204,57554777.0,52086.90446,53198.0,,53198.0,
29.0,-6778.51204,20160519 07:37:41 EST,20160519 07:37:41 EST,20160519 07:37:41 EST,19661.51,,#HongKong50,short,,20160519 05:59:06 EST,closed,20160519 05:59:06 EST,19594.51,,,2.0,2.0,,#HongKong50,,-6700.0,2.0,USD,45347.58144,78.51204,59520928.0,45347.58144,46498.0,,46498.0,
