trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-28.06235,20160416 07:28:38 EST,20160416 07:28:38 EST,20160416 07:28:38 EST,2800.25,,BTCUSD_okcoinCNY,short,,20160416 07:05:58 EST,closed,20160416 07:05:58 EST,2800.22,,,2.0,2.0,,BTCUSD_okcoinCNY,,-0.0600000000004,2.0,USD,99971.93765,28.00235,2000000.06,99971.93765,99999.94,99999.94,0.0,-14.0011
2.0,-28.7207,20160416 07:41:40 EST,20160416 07:41:40 EST,20160416 07:41:40 EST,2799.89,,BTCUSD_okcoinCNY,long,,20160416 07:28:38 EST,closed,20160416 07:28:38 EST,2800.25,,,2.0,2.0,,BTCUSD_okcoinCNY,,-0.72,-2.0,USD,99943.21695,28.0007,1999999.34,99943.21695,99999.22,99999.22,0.0,-14.00125
3.0,-9.77345,20160416 08:05:40 EST,20160416 08:05:40 EST,20160416 08:05:40 EST,2790.8,,BTCUSD_okcoinCNY,short,,20160416 07:41:40 EST,closed,20160416 07:41:40 EST,2799.89,,,2.0,2.0,,BTCUSD_okcoinCNY,,18.18,2.0,USD,99933.4435,27.95345,1999981.16,99933.4435,100017.4,100017.4,0.0,-13.99945
4.0,-33.9329,20160416 08:32:03 EST,20160416 08:32:03 EST,20160416 08:32:03 EST,2787.78,,BTCUSD_okcoinCNY,long,,20160416 08:05:40 EST,closed,20160416 08:05:40 EST,2790.8,,,2.0,2.0,,BTCUSD_okcoinCNY,,-6.04,-2.0,USD,99899.5106,27.8929,1999975.12,99899.5106,100011.36,100011.36,0.0,-13.954
5.0,-24.4693,20160416 08:44:43 EST,20160416 08:44:43 EST,20160416 08:44:43 EST,2786.08,,BTCUSD_okcoinCNY,short,,20160416 08:32:03 EST,closed,20160416 08:32:03 EST,2787.78,,,2.0,2.0,,BTCUSD_okcoinCNY,,3.4,2.0,USD,99875.0413,27.8693,1999971.72,99875.0413,100014.76,100014.76,0.0,-13.9389
6.0,-37.65625,20160416 09:21:53 EST,20160416 09:21:53 EST,20160416 09:21:53 EST,2781.17,,BTCUSD_okcoinCNY,long,,20160416 08:44:43 EST,closed,20160416 08:44:43 EST,2786.08,,,2.0,2.0,,BTCUSD_okcoinCNY,,-9.82,-2.0,USD,99837.38505,27.83625,1999961.9,99837.38505,100004.94,100004.94,0.0,-13.9304
7.0,-41.6462,20160416 10:28:30 EST,20160416 10:28:30 EST,20160416 10:28:30 EST,2788.07,,BTCUSD_okcoinCNY,short,,20160416 09:21:53 EST,closed,20160416 09:21:53 EST,2781.17,,,2.0,2.0,,BTCUSD_okcoinCNY,,-13.8,2.0,USD,99795.73885,27.8462,1999975.7,99795.73885,99991.14,99991.14,0.0,-13.90585
8.0,-27.18245,20160416 10:53:22 EST,20160416 10:53:22 EST,20160416 10:53:22 EST,2788.42,,BTCUSD_okcoinCNY,long,,20160416 10:28:30 EST,closed,20160416 10:28:30 EST,2788.07,,,2.0,2.0,,BTCUSD_okcoinCNY,,0.7,-2.0,USD,99768.5564,27.88245,1999976.4,99768.5564,99991.84,99991.84,0.0,-13.94035
9.0,-30.1699,20160416 11:06:02 EST,20160416 11:06:02 EST,20160416 11:06:02 EST,2789.56,,BTCUSD_okcoinCNY,short,,20160416 10:53:22 EST,closed,20160416 10:53:22 EST,2788.42,,,2.0,2.0,,BTCUSD_okcoinCNY,,-2.28,2.0,USD,99738.3865,27.8899,1999978.68,99738.3865,99989.56,99989.56,0.0,-13.9421
10.0,-27.0577,20160416 11:17:54 EST,20160416 11:17:54 EST,20160416 11:17:54 EST,2789.98,,BTCUSD_okcoinCNY,long,,20160416 11:06:02 EST,closed,20160416 11:06:02 EST,2789.56,,,2.0,2.0,,BTCUSD_okcoinCNY,,0.84,-2.0,USD,99711.3288,27.8977,1999979.52,99711.3288,99990.4,99990.4,0.0,-13.9478
