trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl
11.0,-4.064,20160323 09:59:18 EST,20160323 09:59:18 EST,20160323 09:59:18 EST,85.5544,,CADJPY,long,,20160323 09:57:19 EST,closed,20160323 09:57:19 EST,85.55,,,5.0,5.0,,CADJPY,,1.936,-1.0,20066.808,6.0,399866.68,20126.808,,,,,
12.0,-8.488,20160323 10:00:22 EST,20160323 10:00:22 EST,20160323 10:00:22 EST,85.563,,CADJPY,short,,20160323 09:59:18 EST,closed,20160323 09:59:18 EST,85.512,,,1.0,1.0,,CADJPY,,-4.488,1.0,20058.32,4.0,399871.168,20122.32,,,,,
13.0,-15.0,20160323 10:01:23 EST,20160323 10:01:23 EST,20160323 10:01:23 EST,85.538,,CADJPY,long,,20160323 10:00:22 EST,closed,20160323 10:00:22 EST,85.563,,,5.0,5.0,,CADJPY,,-11.0,-5.0,20043.32,4.0,399860.168,20111.32,,,,,
14.0,-8.40000000001,20160323 10:03:25 EST,20160323 10:03:25 EST,20160323 10:03:25 EST,85.513,,CADJPY,short,,20160323 10:02:24 EST,closed,20160323 10:02:24 EST,85.503,,,5.0,5.0,,CADJPY,,-4.40000000001,5.0,20034.92,4.0,399864.568,20106.92,,,,,
15.0,-28.2,20160323 10:05:28 EST,20160323 10:05:28 EST,20160323 10:05:28 EST,85.407,,CADJPY,long,,20160323 10:04:27 EST,closed,20160323 10:04:27 EST,85.462,,,5.0,5.0,,CADJPY,,-24.2,-5.0,20006.72,4.0,399840.368,20082.72,,,,,
16.0,-8.224,20160323 10:13:27 EST,20160323 10:13:27 EST,20160323 10:13:27 EST,85.529,,CADJPY,short,,20160323 10:12:26 EST,closed,20160323 10:12:26 EST,85.481,,,1.0,1.0,,CADJPY,,-4.224,1.0,19998.496,4.0,399844.592,20078.496,,,,,
17.0,21.456,20160323 10:22:31 EST,20160323 10:22:31 EST,20160323 10:22:31 EST,85.4256,,CADJPY,short,,20160323 10:15:29 EST,closed,20160323 10:15:29 EST,85.488,,,5.0,5.0,,CADJPY,,27.456,1.0,20019.952,6.0,399817.136,20105.952,,,,,
18.0,-0.568000000001,20160323 10:35:07 EST,20160323 10:35:07 EST,20160323 10:35:07 EST,85.414,,CADJPY,short,,20160323 10:25:33 EST,closed,20160323 10:25:33 EST,85.453,,,1.0,1.0,,CADJPY,,3.432,1.0,20019.384,4.0,399813.704,20109.384,,,,,
19.0,-4.704,20160323 10:44:40 EST,20160323 10:44:40 EST,20160323 10:44:40 EST,85.422,,CADJPY,long,,20160323 10:43:39 EST,closed,20160323 10:43:39 EST,85.43,,,1.0,1.0,,CADJPY,,-0.704000000001,-1.0,20014.68,4.0,399813.0,20108.68,,,,,
20.0,-1.976,20160323 10:46:11 EST,20160323 10:46:11 EST,20160323 10:46:11 EST,85.45,,CADJPY,long,,20160323 10:45:40 EST,closed,20160323 10:45:40 EST,85.427,,,1.0,1.0,,CADJPY,,2.024,-1.0,20012.704,4.0,399815.024,20110.704,,,,,
21.0,-19.2,20160323 10:48:13 EST,20160323 10:48:13 EST,20160323 10:48:13 EST,85.471,,CADJPY,short,,20160323 10:47:13 EST,closed,20160323 10:46:11 EST,85.4335,,,4.0,4.0,,CADJPY,,-13.2,4.0,19993.504,6.0,399828.224,20097.504,,,,,
22.0,1.92,20160323 11:01:49 EST,20160323 11:01:49 EST,20160323 11:01:49 EST,85.423,,CADJPY,short,,20160323 10:58:48 EST,closed,20160323 10:49:14 EST,85.453,,,3.0,3.0,,CADJPY,,7.92,3.0,19995.424,6.0,399820.304,20105.424,,,,,
23.0,-2.416,20160323 11:08:53 EST,20160323 11:08:53 EST,20160323 11:08:53 EST,85.43,,CADJPY,long,,20160323 11:05:51 EST,closed,20160323 11:05:51 EST,85.412,,,1.0,1.0,,CADJPY,,1.584,-1.0,19993.008,4.0,399821.888,20107.008,,,,,
24.0,-5.144,20160323 11:11:54 EST,20160323 11:11:54 EST,20160323 11:11:54 EST,85.443,,CADJPY,short,,20160323 11:08:53 EST,closed,20160323 11:08:53 EST,85.43,,,1.0,1.0,,CADJPY,,-1.144,1.0,19987.864,4.0,399823.032,20105.864,,,,,
25.0,-39.528,20160323 11:19:57 EST,20160323 11:19:57 EST,20160323 11:19:57 EST,85.3668,,CADJPY,long,,20160323 11:11:54 EST,closed,20160323 11:11:54 EST,85.443,,,5.0,5.0,,CADJPY,,-33.528,-1.0,19948.336,6.0,399789.504,20072.336,,,,,
26.0,4.824,20160323 11:22:59 EST,20160323 11:22:59 EST,20160323 11:22:59 EST,85.355,,CADJPY,long,,20160323 11:21:59 EST,closed,20160323 11:20:58 EST,85.3304,,,5.0,5.0,,CADJPY,,10.824,-5.0,19953.16,6.0,399800.328,20083.16,,,,,
27.0,5.68,20160323 11:26:01 EST,20160323 11:26:01 EST,20160323 11:26:01 EST,85.333,,CADJPY,short,,20160323 11:22:59 EST,closed,20160323 11:22:59 EST,85.355,,,5.0,5.0,,CADJPY,,9.68,5.0,19958.84,4.0,399790.648,20092.84,,,,,
28.0,-21.024,20160323 11:29:04 EST,20160323 11:29:04 EST,20160323 11:29:04 EST,85.337,,CADJPY,long,,20160323 11:27:32 EST,closed,20160323 11:26:01 EST,85.3698,,,5.0,5.0,,CADJPY,,-13.024,-5.0,19937.816,8.0,399777.624,20079.816,,,,,
29.0,-4.704,20160323 11:29:34 EST,20160323 11:29:34 EST,20160323 11:29:34 EST,85.339,,CADJPY,short,,20160323 11:29:04 EST,closed,20160323 11:29:04 EST,85.337,,,4.0,4.0,,CADJPY,,-0.703999999998,4.0,19933.112,4.0,399778.328,20079.112,,,,,
30.0,-11.04,20160323 11:30:35 EST,20160323 11:30:35 EST,20160323 11:30:35 EST,85.319,,CADJPY,long,,20160323 11:29:34 EST,closed,20160323 11:29:34 EST,85.339,,,4.0,4.0,,CADJPY,,-7.04,-4.0,19922.072,4.0,399771.288,20072.072,,,,,
31.0,-2.48,20160323 11:36:38 EST,20160323 11:36:38 EST,20160323 11:36:38 EST,85.3056666667,,CADJPY,short,,20160323 11:30:35 EST,closed,20160323 11:30:35 EST,85.319,,,3.0,3.0,,CADJPY,,3.52,1.0,19919.592,6.0,399767.768,20075.592,,,,,
32.0,-28.2,20160323 11:42:41 EST,20160323 11:42:41 EST,20160323 11:42:41 EST,85.344,,CADJPY,short,,20160323 11:40:40 EST,closed,20160323 11:40:40 EST,85.289,,,5.0,5.0,,CADJPY,,-24.2,5.0,19891.392,4.0,399791.968,20051.392,,,,,
33.0,-57.24,20160323 11:46:43 EST,20160323 11:46:43 EST,20160323 11:46:43 EST,85.223,,CADJPY,long,,20160323 11:42:41 EST,closed,20160323 11:42:41 EST,85.344,,,5.0,5.0,,CADJPY,,-53.24,-5.0,19834.152,4.0,399738.728,19998.152,,,,,
34.0,-30.84,20160323 11:49:15 EST,20160323 11:49:15 EST,20160323 11:49:15 EST,85.284,,CADJPY,short,,20160323 11:46:43 EST,closed,20160323 11:46:43 EST,85.223,,,5.0,5.0,,CADJPY,,-26.84,5.0,19803.312,4.0,399765.568,19971.312,,,,,
35.0,-1.576,20160323 12:07:38 EST,20160323 12:07:38 EST,20160323 12:07:38 EST,85.2562,,CADJPY,long,,20160323 11:53:20 EST,closed,20160323 11:49:15 EST,85.2416,,,5.0,5.0,,CADJPY,,6.424,-1.0,19801.736,8.0,399771.992,19977.736,,,,,
36.0,-4.264,20160323 12:08:40 EST,20160323 12:08:40 EST,20160323 12:08:40 EST,85.352,,CADJPY,short,,20160323 12:07:38 EST,closed,20160323 12:07:38 EST,85.349,,,1.0,1.0,,CADJPY,,-0.264000000001,1.0,19797.472,4.0,399772.256,19977.472,,,,,
37.0,16.24,20160323 12:09:43 EST,20160323 12:09:43 EST,20160323 12:09:43 EST,85.398,,CADJPY,long,,20160323 12:08:40 EST,closed,20160323 12:08:40 EST,85.352,,,5.0,5.0,,CADJPY,,20.24,-5.0,19813.712,4.0,399792.496,19997.712,,,,,
38.0,-4.88,20160323 12:11:17 EST,20160323 12:11:17 EST,20160323 12:11:17 EST,85.408,,CADJPY,short,,20160323 12:09:43 EST,closed,20160323 12:09:43 EST,85.398,,,1.0,1.0,,CADJPY,,-0.88,1.0,19808.832,4.0,399793.376,19996.832,,,,,
39.0,-2.768,20160323 12:12:17 EST,20160323 12:12:17 EST,20160323 12:12:17 EST,85.422,,CADJPY,long,,20160323 12:11:17 EST,closed,20160323 12:11:17 EST,85.408,,,1.0,1.0,,CADJPY,,1.232,-1.0,19806.064,4.0,399794.608,19998.064,,,,,
40.0,-5.672,20160323 12:18:21 EST,20160323 12:18:21 EST,20160323 12:18:21 EST,85.441,,CADJPY,short,,20160323 12:12:17 EST,closed,20160323 12:12:17 EST,85.422,,,1.0,1.0,,CADJPY,,-1.672,1.0,19800.392,4.0,399796.28,19996.392,,,,,
41.0,-4.44,20160323 12:32:27 EST,20160323 12:32:27 EST,20160323 12:32:27 EST,85.436,,CADJPY,long,,20160323 12:18:21 EST,closed,20160323 12:18:21 EST,85.441,,,1.0,1.0,,CADJPY,,-0.44,-1.0,19795.952,4.0,399795.84,19995.952,,,,,
42.0,1.896,20160323 12:38:31 EST,20160323 12:38:31 EST,20160323 12:38:31 EST,85.369,,CADJPY,short,,20160323 12:32:27 EST,closed,20160323 12:32:27 EST,85.436,,,1.0,1.0,,CADJPY,,5.896,1.0,19797.848,4.0,399789.944,20001.848,,,,,
43.0,-3.472,20160323 12:54:47 EST,20160323 12:54:47 EST,20160323 12:54:47 EST,85.375,,CADJPY,long,,20160323 12:38:31 EST,closed,20160323 12:38:31 EST,85.369,,,1.0,1.0,,CADJPY,,0.528,-1.0,19794.376,4.0,399790.472,20002.376,,,,,
44.0,0.4,20160323 13:00:51 EST,20160323 13:00:51 EST,20160323 13:00:51 EST,85.325,,CADJPY,short,,20160323 12:54:47 EST,closed,20160323 12:54:47 EST,85.375,,,1.0,1.0,,CADJPY,,4.4,1.0,19794.776,4.0,399786.072,20006.776,,,,,
45.0,-2.68,20160323 13:09:30 EST,20160323 13:09:30 EST,20160323 13:09:30 EST,85.34,,CADJPY,long,,20160323 13:00:51 EST,closed,20160323 13:00:51 EST,85.325,,,1.0,1.0,,CADJPY,,1.32,-1.0,19792.096,4.0,399787.392,20008.096,,,,,
46.0,10.368,20160323 13:26:42 EST,20160323 13:26:42 EST,20160323 13:26:42 EST,85.306,,CADJPY,short,,20160323 13:23:37 EST,closed,20160323 13:09:30 EST,85.3432,,,5.0,5.0,,CADJPY,,16.368,5.0,19802.464,6.0,399771.024,20024.464,,,,,
47.0,-4.792,20160323 13:29:24 EST,20160323 13:29:24 EST,20160323 13:29:24 EST,85.297,,CADJPY,long,,20160323 13:26:42 EST,closed,20160323 13:26:42 EST,85.306,,,1.0,1.0,,CADJPY,,-0.792,-1.0,19797.672,4.0,399770.232,20023.672,,,,,
48.0,-6.992,20160323 13:30:26 EST,20160323 13:30:26 EST,20160323 13:30:26 EST,85.331,,CADJPY,short,,20160323 13:29:24 EST,closed,20160323 13:29:24 EST,85.297,,,1.0,1.0,,CADJPY,,-2.992,1.0,19790.68,4.0,399773.224,20020.68,,,,,
49.0,-4.968,20160323 13:31:29 EST,20160323 13:31:29 EST,20160323 13:31:29 EST,85.32,,CADJPY,long,,20160323 13:30:26 EST,closed,20160323 13:30:26 EST,85.331,,,1.0,1.0,,CADJPY,,-0.968000000001,-1.0,19785.712,4.0,399772.256,20019.712,,,,,
50.0,-11.92,20160323 13:40:16 EST,20160323 13:40:16 EST,20160323 13:40:16 EST,85.274,,CADJPY,short,,20160323 13:39:15 EST,closed,20160323 13:39:15 EST,85.256,,,5.0,5.0,,CADJPY,,-7.92,5.0,19773.792,4.0,399780.176,20011.792,,,,,
51.0,-4.616,20160323 13:45:25 EST,20160323 13:45:25 EST,20160323 13:45:25 EST,85.274,,CADJPY,short,,20160323 13:44:23 EST,closed,20160323 13:44:23 EST,85.267,,,1.0,1.0,,CADJPY,,-0.615999999999,1.0,19769.176,4.0,399780.792,20011.176,,,,,
52.0,-2.944,20160323 13:48:28 EST,20160323 13:48:28 EST,20160323 13:48:28 EST,85.263,,CADJPY,short,,20160323 13:46:26 EST,closed,20160323 13:46:26 EST,85.275,,,1.0,1.0,,CADJPY,,1.056,1.0,19766.232,4.0,399779.736,20012.232,,,,,
53.0,-5.232,20160323 13:49:32 EST,20160323 13:49:32 EST,20160323 13:49:32 EST,85.249,,CADJPY,long,,20160323 13:48:28 EST,closed,20160323 13:48:28 EST,85.263,,,1.0,1.0,,CADJPY,,-1.232,-1.0,19761.0,4.0,399778.504,20011.0,,,,,
54.0,-3.12,20160323 13:51:47 EST,20160323 13:51:47 EST,20160323 13:51:47 EST,85.279,,CADJPY,long,,20160323 13:50:35 EST,closed,20160323 13:50:35 EST,85.269,,,1.0,1.0,,CADJPY,,0.88,-1.0,19757.88,4.0,399779.384,20011.88,,,,,
55.0,-13.304,20160323 13:54:53 EST,20160323 13:54:53 EST,20160323 13:54:53 EST,85.278,,CADJPY,short,,20160323 13:53:22 EST,closed,20160323 13:51:47 EST,85.2614,,,5.0,5.0,,CADJPY,,-7.304,5.0,19744.576,6.0,399786.688,20004.576,,,,,
56.0,-19.68,20160323 14:00:53 EST,20160323 14:00:53 EST,20160323 14:00:53 EST,85.2884,,CADJPY,short,,20160323 13:58:11 EST,closed,20160323 13:55:56 EST,85.2752,,,5.0,5.0,,CADJPY,,-9.68,1.0,19724.896,10.0,399796.368,19994.896,,,,,
57.0,-4.88,20160323 14:02:26 EST,20160323 14:02:26 EST,20160323 14:02:26 EST,85.268,,CADJPY,long,,20160323 14:00:53 EST,closed,20160323 14:00:53 EST,85.27,,,5.0,5.0,,CADJPY,,-0.879999999998,-5.0,19720.016,4.0,399795.488,19994.016,,,,,
58.0,-11.92,20160323 14:03:57 EST,20160323 14:03:57 EST,20160323 14:03:57 EST,85.286,,CADJPY,short,,20160323 14:02:26 EST,closed,20160323 14:02:26 EST,85.268,,,5.0,5.0,,CADJPY,,-7.92000000001,5.0,19708.096,4.0,399803.408,19986.096,,,,,
59.0,-5.408,20160323 14:05:05 EST,20160323 14:05:05 EST,20160323 14:05:05 EST,85.27,,CADJPY,long,,20160323 14:03:57 EST,closed,20160323 14:03:57 EST,85.286,,,1.0,1.0,,CADJPY,,-1.408,-1.0,19702.688,4.0,399802.0,19984.688,,,,,
60.0,-6.2,20160323 14:07:09 EST,20160323 14:07:09 EST,20160323 14:07:09 EST,85.273,,CADJPY,long,,20160323 14:06:07 EST,closed,20160323 14:06:07 EST,85.278,,,5.0,5.0,,CADJPY,,-2.2,-5.0,19696.488,4.0,399799.8,19982.488,,,,,
61.0,16.24,20160323 14:10:49 EST,20160323 14:10:49 EST,20160323 14:10:49 EST,85.227,,CADJPY,short,,20160323 14:07:09 EST,closed,20160323 14:07:09 EST,85.273,,,5.0,5.0,,CADJPY,,20.24,5.0,19712.728,4.0,399779.56,20002.728,,,,,
62.0,6.192,20160323 14:20:04 EST,20160323 14:20:04 EST,20160323 14:20:04 EST,85.283,,CADJPY,long,,20160323 14:18:32 EST,closed,20160323 14:10:49 EST,85.27308,,,5.0,5.0,,CADJPY,,16.192,-5.0,19718.92,10.0,399795.752,20018.92,,,,,
63.0,-4.88,20160323 14:22:09 EST,20160323 14:22:09 EST,20160323 14:22:09 EST,85.283,,CADJPY,short,,20160323 14:21:06 EST,closed,20160323 14:21:06 EST,85.281,,,5.0,5.0,,CADJPY,,-0.879999999998,5.0,19714.04,4.0,399796.632,20018.04,,,,,
64.0,5.68,20160323 14:25:16 EST,20160323 14:25:16 EST,20160323 14:25:16 EST,85.232,,CADJPY,short,,20160323 14:23:43 EST,closed,20160323 14:23:43 EST,85.254,,,5.0,5.0,,CADJPY,,9.68,5.0,19719.72,4.0,399786.952,20027.72,,,,,
65.0,9.2,20160323 14:27:49 EST,20160323 14:27:49 EST,20160323 14:27:49 EST,85.179,,CADJPY,short,,20160323 14:26:17 EST,closed,20160323 14:26:17 EST,85.209,,,5.0,5.0,,CADJPY,,13.2,5.0,19728.92,4.0,399773.752,20040.92,,,,,
66.0,-4.088,20160323 14:33:23 EST,20160323 14:33:23 EST,20160323 14:33:23 EST,85.197,,CADJPY,long,,20160323 14:32:23 EST,closed,20160323 14:32:23 EST,85.198,,,1.0,1.0,,CADJPY,,-0.0879999999992,-1.0,19724.832,4.0,399773.664,20040.832,,,,,
67.0,-7.168,20160323 14:35:57 EST,20160323 14:35:57 EST,20160323 14:35:57 EST,85.166,,CADJPY,long,,20160323 14:34:24 EST,closed,20160323 14:34:24 EST,85.202,,,1.0,1.0,,CADJPY,,-3.168,-1.0,19717.664,4.0,399770.496,20037.664,,,,,
68.0,-4.528,20160323 14:36:27 EST,20160323 14:36:27 EST,20160323 14:36:27 EST,85.172,,CADJPY,short,,20160323 14:35:57 EST,closed,20160323 14:35:57 EST,85.166,,,1.0,1.0,,CADJPY,,-0.528,1.0,19713.136,4.0,399771.024,20037.136,,,,,
69.0,-18.96,20160323 14:39:02 EST,20160323 14:39:02 EST,20160323 14:39:02 EST,85.155,,CADJPY,long,,20160323 14:37:28 EST,closed,20160323 14:37:28 EST,85.189,,,5.0,5.0,,CADJPY,,-14.96,-5.0,19694.176,4.0,399756.064,20022.176,,,,,
70.0,-13.32,20160323 14:53:49 EST,20160323 14:53:49 EST,20160323 14:53:49 EST,85.065,,CADJPY,long,,20160323 14:52:47 EST,closed,20160323 14:43:06 EST,85.0656,,,5.0,5.0,,CADJPY,,-1.32,-5.0,19680.856,12.0,399754.744,20020.856,,,,,
71.0,-9.28,20160323 14:54:58 EST,20160323 14:54:58 EST,20160323 14:54:58 EST,85.077,,CADJPY,short,,20160323 14:53:49 EST,closed,20160323 14:53:49 EST,85.065,,,5.0,5.0,,CADJPY,,-5.28,5.0,19671.576,4.0,399760.024,20015.576,,,,,
72.0,-10.84,20160323 14:58:00 EST,20160323 14:58:00 EST,20160323 14:58:00 EST,85.066,,CADJPY,long,,20160323 14:54:58 EST,closed,20160323 14:54:58 EST,85.077,,,5.0,5.0,,CADJPY,,-4.84000000001,-1.0,19660.736,6.0,399755.184,20010.736,,,,,
73.0,-10.16,20160323 15:00:31 EST,20160323 15:00:31 EST,20160323 15:00:31 EST,85.076,,CADJPY,short,,20160323 14:58:00 EST,closed,20160323 14:58:00 EST,85.062,,,5.0,5.0,,CADJPY,,-6.15999999999,5.0,19650.576,4.0,399761.344,20004.576,,,,,
74.0,-5.584,20160323 15:01:04 EST,20160323 15:01:04 EST,20160323 15:01:04 EST,85.058,,CADJPY,long,,20160323 15:00:31 EST,closed,20160323 15:00:31 EST,85.076,,,1.0,1.0,,CADJPY,,-1.584,-1.0,19644.992,4.0,399759.76,20002.992,,,,,
75.0,-19.088,20160323 15:14:26 EST,20160323 15:14:26 EST,20160323 15:14:26 EST,85.043,,CADJPY,short,,20160323 15:04:12 EST,closed,20160323 15:02:04 EST,85.0178,,,5.0,5.0,,CADJPY,,-11.088,1.0,19625.904,8.0,399770.848,19991.904,,,,,
76.0,-8.992,20160323 15:31:18 EST,20160323 15:31:18 EST,20160323 15:31:18 EST,85.0678,,CADJPY,short,,20160323 15:23:13 EST,closed,20160323 15:23:13 EST,85.061,,,5.0,5.0,,CADJPY,,-2.992,1.0,19616.912,6.0,399773.84,19988.912,,,,,
77.0,10.96,20160323 15:34:53 EST,20160323 15:34:53 EST,20160323 15:34:53 EST,85.125,,CADJPY,long,,20160323 15:31:18 EST,closed,20160323 15:31:18 EST,85.091,,,5.0,5.0,,CADJPY,,14.96,-5.0,19627.872,4.0,399788.8,20003.872,,,,,
78.0,-6.64,20160323 15:42:28 EST,20160323 15:42:28 EST,20160323 15:42:28 EST,85.131,,CADJPY,short,,20160323 15:34:53 EST,closed,20160323 15:34:53 EST,85.125,,,5.0,5.0,,CADJPY,,-2.64,5.0,19621.232,4.0,399791.44,20001.232,,,,,
79.0,-6.728,20160323 15:52:10 EST,20160323 15:52:10 EST,20160323 15:52:10 EST,85.161,,CADJPY,short,,20160323 15:48:35 EST,closed,20160323 15:48:35 EST,85.13,,,1.0,1.0,,CADJPY,,-2.728,1.0,19614.504,4.0,399794.168,19998.504,,,,,
80.0,3.48,20160323 16:09:04 EST,20160323 16:09:04 EST,20160323 16:09:04 EST,85.084,,CADJPY,short,,20160323 15:57:25 EST,closed,20160323 15:57:25 EST,85.169,,,1.0,1.0,,CADJPY,,7.48,1.0,19617.984,4.0,399786.688,20005.984,,,,,
81.0,-12.36,20160323 16:18:09 EST,20160323 16:18:09 EST,20160323 16:18:09 EST,85.065,,CADJPY,long,,20160323 16:09:04 EST,closed,20160323 16:09:04 EST,85.084,,,5.0,5.0,,CADJPY,,-8.36,-5.0,19605.624,4.0,399778.328,19997.624,,,,,
82.0,-4.44,20160323 16:23:15 EST,20160323 16:23:15 EST,20160323 16:23:15 EST,85.07,,CADJPY,short,,20160323 16:18:09 EST,closed,20160323 16:18:09 EST,85.065,,,1.0,1.0,,CADJPY,,-0.44,1.0,19601.184,4.0,399778.768,19997.184,,,,,
83.0,-10.6,20160323 16:24:16 EST,20160323 16:24:16 EST,20160323 16:24:16 EST,85.055,,CADJPY,long,,20160323 16:23:15 EST,closed,20160323 16:23:15 EST,85.07,,,5.0,5.0,,CADJPY,,-6.59999999999,-5.0,19590.584,4.0,399772.168,19990.584,,,,,
84.0,-3.736,20160323 16:25:48 EST,20160323 16:25:48 EST,20160323 16:25:48 EST,85.052,,CADJPY,short,,20160323 16:24:16 EST,closed,20160323 16:24:16 EST,85.055,,,1.0,1.0,,CADJPY,,0.264,1.0,19586.848,4.0,399771.904,19990.848,,,,,
85.0,-4.176,20160323 16:27:50 EST,20160323 16:27:50 EST,20160323 16:27:50 EST,85.05,,CADJPY,long,,20160323 16:25:48 EST,closed,20160323 16:25:48 EST,85.052,,,1.0,1.0,,CADJPY,,-0.176000000001,-1.0,19582.672,4.0,399771.728,19990.672,,,,,
86.0,-4.528,20160323 16:29:52 EST,20160323 16:29:52 EST,20160323 16:29:52 EST,85.061,,CADJPY,long,,20160323 16:28:51 EST,closed,20160323 16:28:51 EST,85.067,,,1.0,1.0,,CADJPY,,-0.528,-1.0,19578.144,4.0,399771.2,19990.144,,,,,
87.0,-3.296,20160323 16:32:54 EST,20160323 16:32:54 EST,20160323 16:32:54 EST,85.052,,CADJPY,short,,20160323 16:30:53 EST,closed,20160323 16:30:53 EST,85.06,,,1.0,1.0,,CADJPY,,0.704,1.0,19574.848,4.0,399770.496,19990.848,,,,,
88.0,-6.2,20160323 16:35:26 EST,20160323 16:35:26 EST,20160323 16:35:26 EST,85.077,,CADJPY,short,,20160323 16:34:25 EST,closed,20160323 16:34:25 EST,85.052,,,1.0,1.0,,CADJPY,,-2.2,1.0,19568.648,4.0,399772.696,19988.648,,,,,
89.0,-3.648,20160323 16:36:27 EST,20160323 16:36:27 EST,20160323 16:36:27 EST,85.081,,CADJPY,long,,20160323 16:35:26 EST,closed,20160323 16:35:26 EST,85.077,,,1.0,1.0,,CADJPY,,0.351999999999,-1.0,19565.0,4.0,399773.048,19989.0,,,,,
90.0,-18.08,20160323 16:49:16 EST,20160323 16:49:16 EST,20160323 16:49:16 EST,85.098,,CADJPY,short,,20160323 16:41:31 EST,closed,20160323 16:41:31 EST,85.066,,,5.0,5.0,,CADJPY,,-14.08,5.0,19546.92,4.0,399787.128,19974.92,,,,,
91.0,0.400000000002,20160323 16:51:18 EST,20160323 16:51:18 EST,20160323 16:51:18 EST,85.108,,CADJPY,long,,20160323 16:49:16 EST,closed,20160323 16:49:16 EST,85.098,,,5.0,5.0,,CADJPY,,4.4,-5.0,19547.32,4.0,399791.528,19979.32,,,,,
92.0,-5.32000000001,20160323 17:15:36 EST,20160323 17:15:36 EST,20160323 17:15:36 EST,85.111,,CADJPY,short,,20160323 16:51:18 EST,closed,20160323 16:51:18 EST,85.108,,,5.0,5.0,,CADJPY,,-1.32000000001,5.0,19542.0,4.0,399792.848,19978.0,,,,,
