trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-462.31102,20160511 06:26:58 EST,20160511 06:26:58 EST,20160511 06:26:58 EST,1325.47,,#Sweden30,long,,20160511 05:36:51 EST,closed,20160511 05:36:51 EST,1330.04,,,2.0,2.0,,#Sweden30,,-457.0,-2.0,USD,99540.34906,5.31102,2132547.0,99540.34906,99543.0,,99543.0,
2.0,-420.31018,20160511 14:51:33 EST,20160511 14:51:33 EST,20160511 14:51:33 EST,1329.62,,#Sweden30,short,,20160511 06:26:58 EST,closed,20160511 06:26:58 EST,1325.47,,,2.0,2.0,,#Sweden30,,-415.0,2.0,USD,99122.68982,5.31018,2265509.0,99122.68982,99128.0,,99128.0,
3.0,-705.30448,20160511 17:48:27 EST,20160511 17:48:27 EST,20160511 17:48:27 EST,1322.62,,#Sweden30,long,,20160511 14:51:33 EST,closed,20160511 14:51:33 EST,1329.62,,,2.0,2.0,,#Sweden30,,-700.0,-2.0,USD,98420.04458,5.30448,2397771.0,98420.04458,98428.0,,98428.0,
4.0,-705.30448,20160511 22:45:25 EST,20160511 22:45:25 EST,20160511 22:45:25 EST,1329.62,,#Sweden30,short,,20160511 17:48:27 EST,closed,20160511 17:48:27 EST,1322.62,,,2.0,2.0,,#Sweden30,,-700.0,2.0,USD,97717.38534,5.30448,2530733.0,97717.38534,97728.0,,97728.0,
5.0,-189.26388,20160513 06:59:01 EST,20160513 06:59:01 EST,20160513 06:59:01 EST,1315.05,,#Sweden30,long,,20160513 05:29:24 EST,closed,20160513 05:29:24 EST,1316.89,,,2.0,2.0,,#Sweden30,,-184.0,-2.0,USD,97530.75524,5.26388,2662238.0,97530.75524,97544.0,,97544.0,
6.0,-1058.28126,20160513 11:52:40 EST,20160513 11:52:40 EST,20160513 11:52:40 EST,1325.58,,#Sweden30,short,,20160513 06:59:01 EST,closed,20160513 06:59:01 EST,1315.05,,,2.0,2.0,,#Sweden30,,-1053.0,2.0,USD,96475.10408,5.28126,2794796.0,96475.10408,96491.0,,96491.0,
7.0,-475.29292,20160513 17:44:43 EST,20160513 17:44:43 EST,20160513 17:44:43 EST,1320.88,,#Sweden30,long,,20160513 11:52:40 EST,closed,20160513 11:52:40 EST,1325.58,,,2.0,2.0,,#Sweden30,,-470.0,-2.0,USD,96002.46232,5.29292,2926884.0,96002.46232,96021.0,,96021.0,
8.0,-337.29016,20160516 08:28:01 EST,20160516 08:28:01 EST,20160516 08:28:01 EST,1324.2,,#Sweden30,short,,20160513 17:44:43 EST,closed,20160513 17:44:43 EST,1320.88,,,2.0,2.0,,#Sweden30,,-332.0,2.0,USD,95667.81392,5.29016,3059304.0,95667.81392,95689.0,,95689.0,
9.0,1411.67486,20160518 15:18:26 EST,20160518 15:18:26 EST,20160518 15:18:26 EST,1338.37,,#Sweden30,long,,20160516 08:28:01 EST,closed,20160516 08:28:01 EST,1324.2,,,2.0,2.0,,#Sweden30,,1417.0,-2.0,USD,97082.13718,5.32514,3193141.0,97082.13718,97106.0,,97106.0,
10.0,897.66458,20160519 06:06:00 EST,20160519 06:06:00 EST,20160519 06:06:00 EST,1329.34,,#Sweden30,short,,20160518 15:18:26 EST,closed,20160518 15:18:26 EST,1338.37,,,2.0,2.0,,#Sweden30,,903.0,2.0,USD,97982.4785,5.33542,3326075.0,97982.4785,98009.0,,98009.0,
