symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
NZDUSD,NZD,,-20000.0,-20000.0,0.68311,0.68311,-13662.2,2.0,-3.0,-2.0,0.0,Paper,USD,-1.0
