Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:13 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:13 EST,paperUSD,99998.0,100000.0,1973153.312,311.808,-2.0,0.0,USD,100309.808,100313.808,313.808
20160410 17:36:12 EST,paperUSD,99996.528,100000.528,2000000.528,0.0,-3.472,0.528000000003,USD,99996.528,100000.528,0.0
20160410 17:36:12 EST,paperUSD,99994.528,100000.528,1973153.312,314.272,-5.472,0.528000000003,USD,100308.8,100316.8,316.272
20160410 20:04:53 EST,paperUSD,99923.888,99931.888,2000069.168,0.0,-76.112,-68.112,USD,99923.888,99931.888,0.0
20160410 20:04:53 EST,paperUSD,99921.888,99931.888,1973153.312,242.64,-78.112,-68.112,USD,100164.528,100176.528,244.64
20160410 21:04:27 EST,paperUSD,99917.248,99929.248,2000066.528,0.0,-82.752,-70.752,USD,99917.248,99929.248,0.0
20160410 21:04:27 EST,paperUSD,99915.248,99929.248,1973153.312,248.272,-84.752,-70.752,USD,100163.52,100179.52,250.272
20160410 21:34:21 EST,paperUSD,99913.248,99929.248,1946240.096,498.544,-86.752,-70.752,USD,100411.792,100429.792,500.544
20160410 22:02:37 EST,paperUSD,99908.608,99926.608,1973155.952,248.272,-91.392,-73.392,USD,100156.88,100176.88,250.272
20160411 00:34:26 EST,paperUSD,99903.968,99923.968,2000071.808,0.0,-96.032,-76.032,USD,99903.968,99923.968,0.0
20160411 00:34:26 EST,paperUSD,99901.968,99923.968,1973155.952,242.64,-98.032,-76.032,USD,100144.608,100168.608,244.64
20160411 01:34:30 EST,paperUSD,99899.968,99923.968,1946240.096,487.28,-100.032,-76.032,USD,100387.248,100413.248,489.28
20160411 02:05:18 EST,paperUSD,99895.328,99921.328,1973153.312,242.64,-104.672,-78.672,USD,100137.968,100165.968,244.64
20160411 03:04:14 EST,paperUSD,99893.328,99921.328,1946237.456,487.28,-106.672,-78.672,USD,100380.608,100410.608,489.28
20160411 03:32:59 EST,paperUSD,99888.688,99918.688,1973150.672,242.64,-111.312,-81.312,USD,100131.328,100163.328,244.64
20160411 04:04:15 EST,paperUSD,99886.688,99918.688,1946234.816,487.28,-113.312,-81.312,USD,100373.968,100407.968,489.28
20160411 05:04:44 EST,paperUSD,99882.048,99916.048,1973148.032,242.64,-117.952,-83.952,USD,100124.688,100160.688,244.64
20160411 06:34:30 EST,paperUSD,99880.048,99916.048,1946232.176,487.28,-119.952,-83.952,USD,100367.328,100405.328,489.28
20160411 07:34:28 EST,paperUSD,99875.408,99913.408,1973145.392,242.64,-124.592,-86.592,USD,100118.048,100158.048,244.64
20160411 09:34:23 EST,paperUSD,99873.408,99913.408,1946229.536,487.28,-126.592,-86.592,USD,100360.688,100402.688,489.28
20160411 10:04:40 EST,paperUSD,99868.768,99910.768,1973142.752,242.64,-131.232,-89.232,USD,100111.408,100155.408,244.64
20160411 20:33:55 EST,paperUSD,99866.768,99910.768,1946226.896,487.28,-133.232,-89.232,USD,100354.048,100400.048,489.28
20160411 21:05:40 EST,paperUSD,99862.128,99908.128,1973140.112,242.64,-137.872,-91.872,USD,100104.768,100152.768,244.64
20160412 02:03:42 EST,paperUSD,99860.128,99908.128,1946224.256,487.28,-139.872,-91.872,USD,100347.408,100397.408,489.28
20160412 02:33:56 EST,paperUSD,99855.488,99905.488,1973137.472,242.64,-144.512,-94.512,USD,100098.128,100150.128,244.64
20160412 03:05:08 EST,paperUSD,99853.488,99905.488,1946221.616,487.28,-146.512,-94.512,USD,100340.768,100394.768,489.28
20160412 03:33:49 EST,paperUSD,99848.848,99902.848,1973134.832,242.64,-151.152,-97.152,USD,100091.488,100147.488,244.64
20160412 04:35:50 EST,paperUSD,99846.848,99902.848,1946218.976,487.28,-153.152,-97.152,USD,100334.128,100392.128,489.28
20160412 06:02:57 EST,paperUSD,99842.208,99900.208,1973132.192,242.64,-157.792,-99.792,USD,100084.848,100144.848,244.64
20160412 06:34:12 EST,paperUSD,99840.208,99900.208,1946216.336,487.28,-159.792,-99.792,USD,100327.488,100389.488,489.28
20160412 07:04:24 EST,paperUSD,99835.568,99897.568,1973129.552,242.64,-164.432,-102.432,USD,100078.208,100142.208,244.64
20160412 11:34:17 EST,paperUSD,99833.568,99897.568,1946213.696,487.28,-166.432,-102.432,USD,100320.848,100386.848,489.28
20160412 12:02:33 EST,paperUSD,99828.928,99894.928,1973126.912,242.64,-171.072,-105.072,USD,100071.568,100139.568,244.64
20160412 13:03:59 EST,paperUSD,99826.928,99894.928,1946211.056,487.28,-173.072,-105.072,USD,100314.208,100384.208,489.28
20160412 13:33:43 EST,paperUSD,99822.288,99892.288,1973124.272,242.64,-177.712,-107.712,USD,100064.928,100136.928,244.64
20160413 07:34:33 EST,paperUSD,99820.288,99892.288,1945719.488,484.464,-179.712,-107.712,USD,100304.752,100378.752,486.464
