trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,11.0,20160322 07:14:38 EST,20160322 07:14:38 EST,20160322 07:14:38 EST,1.12103,,EURUSD,short,,20160322 07:04:30 EST,closed,20160322 07:04:30 EST,1.12133,,,5.0,5.0,,EURUSD,,15.0,5.0,20011.0,4.0,399985.0,20015.0
2.0,40.5,20160322 07:45:43 EST,20160322 07:45:43 EST,20160322 07:45:43 EST,1.12192,,EURUSD,long,,20160322 07:14:38 EST,closed,20160322 07:14:38 EST,1.12103,,,5.0,5.0,,EURUSD,,44.5,-5.0,20051.5,4.0,400029.5,20059.5
3.0,-29.0,20160322 08:43:52 EST,20160322 08:43:52 EST,20160322 08:43:52 EST,1.12242,,EURUSD,short,,20160322 07:45:43 EST,closed,20160322 07:45:43 EST,1.12192,,,5.0,5.0,,EURUSD,,-25.0,5.0,20022.5,4.0,400054.5,20034.5
4.0,3.0,20160322 08:53:46 EST,20160322 08:53:46 EST,20160322 08:53:46 EST,1.12256,,EURUSD,long,,20160322 08:43:52 EST,closed,20160322 08:43:52 EST,1.12242,,,5.0,5.0,,EURUSD,,7.0,-5.0,20025.5,4.0,400061.5,20041.5
5.0,54.5,20160322 09:14:14 EST,20160322 09:14:14 EST,20160322 09:14:14 EST,1.12139,,EURUSD,short,,20160322 08:53:46 EST,closed,20160322 08:53:46 EST,1.12256,,,5.0,5.0,,EURUSD,,58.5,5.0,20080.0,4.0,400003.0,20100.0
6.0,-19.0,20160322 09:23:33 EST,20160322 09:23:33 EST,20160322 09:23:33 EST,1.12109,,EURUSD,long,,20160322 09:14:14 EST,closed,20160322 09:14:14 EST,1.12139,,,5.0,5.0,,EURUSD,,-15.0,-5.0,20061.0,4.0,399988.0,20085.0
7.0,-67.5,20160322 09:33:06 EST,20160322 09:33:06 EST,20160322 09:33:06 EST,1.12236,,EURUSD,short,,20160322 09:23:33 EST,closed,20160322 09:23:33 EST,1.12109,,,5.0,5.0,,EURUSD,,-63.5,5.0,19993.5,4.0,400051.5,20021.5
8.0,12.5,20160322 09:41:25 EST,20160322 09:41:25 EST,20160322 09:41:25 EST,1.12269,,EURUSD,long,,20160322 09:33:06 EST,closed,20160322 09:33:06 EST,1.12236,,,5.0,5.0,,EURUSD,,16.5,-5.0,20006.0,4.0,400068.0,20038.0
9.0,29.0,20160322 10:10:00 EST,20160322 10:10:00 EST,20160322 10:10:00 EST,1.12203,,EURUSD,short,,20160322 09:41:25 EST,closed,20160322 09:41:25 EST,1.12269,,,5.0,5.0,,EURUSD,,33.0,5.0,20035.0,4.0,400035.0,20071.0
10.0,73.0,20160322 10:38:41 EST,20160322 10:38:41 EST,20160322 10:38:41 EST,1.12357,,EURUSD,long,,20160322 10:10:00 EST,closed,20160322 10:10:00 EST,1.12203,,,5.0,5.0,,EURUSD,,77.0,-5.0,20108.0,4.0,400112.0,20148.0
11.0,-16.5,20160322 10:50:19 EST,20160322 10:50:19 EST,20160322 10:50:19 EST,1.12382,,EURUSD,short,,20160322 10:38:41 EST,closed,20160322 10:38:41 EST,1.12357,,,5.0,5.0,,EURUSD,,-12.5,5.0,20091.5,4.0,400124.5,20135.5
12.0,-66.0,20160322 11:15:41 EST,20160322 11:15:41 EST,20160322 11:15:41 EST,1.12258,,EURUSD,long,,20160322 10:50:19 EST,closed,20160322 10:50:19 EST,1.12382,,,5.0,5.0,,EURUSD,,-62.0,-5.0,20025.5,4.0,400062.5,20073.5
