permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,125.083,20000.0,-20000.0,-2.0,SLD,EUR,JPY,20160425 07:05:17 EST,,0.0,99998.0,1977485.06,99998.61,125.083,100002.61,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,114.006,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160425 07:08:32 EST,,0.0,99996.0,1956963.98,99993.26,114.006,100001.26,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,110.391,40000.0,-20000.0,-652.7,SLD,CHF,JPY,20160523 18:01:16 EST,,-650.7,99343.3,1956963.98,99332.28,110.391,99342.28,99349.3,-652.7
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,122.534,20000.0,0.0,-6.68,SLD,EUR,JPY,20160524 01:27:02 EST,,-4.68,99336.62,1979020.1,99345.06,122.56,99355.06,99344.62,-6.68
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,110.333,20000.0,0.0,8.44,BOT,CHF,JPY,20160524 01:27:03 EST,,10.44,99345.06,1998880.04,99345.06,110.391,99355.06,99355.06,8.44
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,122.612,40000.0,40000.0,-2.0,BOT,EUR,JPY,20160524 05:23:02 EST,,0.0,99343.06,1954739.72,99337.82,122.612,99351.82,99355.06,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,110.558,40000.0,-40000.0,-2.0,SLD,CHF,JPY,20160524 05:23:04 EST,,0.0,99341.06,1914938.84,99329.86,110.558,99347.86,99355.06,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,123.042,20000.0,20000.0,75.4,SLD,EUR,JPY,20160525 13:37:52 EST,,77.4,99416.46,1937086.4,99246.86,122.612,99266.86,99432.46,75.4
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,111.233,20000.0,-20000.0,-123.5,BOT,CHF,JPY,20160525 13:37:54 EST,,-121.5,99292.96,1957108.34,99244.86,110.558,99266.86,99310.96,-123.5
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,122.546,20000.0,40000.0,-2.0,BOT,EUR,JPY,20160525 20:44:53 EST,,0.0,99290.96,1935050.06,99225.22,122.579,99249.22,99310.96,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,110.808,20000.0,-40000.0,-2.0,SLD,CHF,JPY,20160525 20:44:55 EST,,0.0,99288.96,1915104.62,99220.88,110.683,99246.88,99310.96,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,122.547,20000.0,20000.0,-7.76,SLD,EUR,JPY,20160525 22:20:52 EST,,-5.76,99281.2,1937163.08,99225.36,122.579,99253.36,99305.2,-7.76
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,110.811,20000.0,-20000.0,-25.04,BOT,CHF,JPY,20160525 22:20:52 EST,,-23.04,99256.16,1957109.06,99223.36,110.683,99253.36,99282.16,-25.04
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,122.708,40000.0,-20000.0,21.22,SLD,EUR,JPY,20160525 23:26:25 EST,,23.22,99277.38,1957109.06,99225.5,122.708,99257.5,99305.38,21.22
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,110.943,40000.0,20000.0,-48.8,BOT,CHF,JPY,20160525 23:26:25 EST,,-46.8,99228.58,1957109.06,99221.88,110.943,99255.88,99258.58,-48.8
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,122.599,60000.0,40000.0,17.62,BOT,EUR,JPY,20160526 01:59:06 EST,,19.62,99246.2,1935041.24,99227.08,122.599,99263.08,99278.2,17.62
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,122.583,60000.0,-20000.0,-7.76,SLD,EUR,JPY,20160526 02:42:56 EST,,-5.76,99238.44,1957106.18,99238.4,122.583,99276.4,99272.44,-7.76
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,110.867,60000.0,20000.0,2.68,BOT,CHF,JPY,20160526 02:42:58 EST,,4.68,99241.12,1977062.24,99232.98,110.867,99272.98,99277.12,2.68
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,122.825,20000.0,0.0,-45.56,BOT,EUR,JPY,20160526 03:10:31 EST,,-43.56,99195.56,1999170.74,99214.26,122.583,99254.26,99233.56,-45.56
