permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,83.463,USD,BITCOIN,1.0,,,1.0,1669.26,20.0,20.0,-83.463,BOT,BTCUSD_bitmarketplPLN,USD,20160421 06:47:07 EST,,0.0,99916.537,1966614.8,99833.074,1669.26,100000.0,100000.0,-83.463
2,Paper,Paper,83.305,USD,BITCOIN,2.0,,,1.0,1666.1,40.0,-20.0,-146.505,SLD,BTCUSD_bitmarketplPLN,USD,20160421 07:12:04 EST,,-63.2,99770.032,1966614.8,99686.727,1666.1,99936.8,99936.8,-146.505
3,Paper,Paper,83.69649,USD,BITCOIN,3.0,,,1.0,1673.9298,40.0,20.0,-240.29249,BOT,BTCUSD_bitmarketplPLN,USD,20160421 08:38:55 EST,,-156.596,99529.73951,1966614.8,99446.04302,1673.9298,99780.204,99780.204,-240.29249
4,Paper,Paper,83.9145,USD,BITCOIN,4.0,,,1.0,1678.29,40.0,-20.0,3.2895,SLD,BTCUSD_bitmarketplPLN,USD,20160421 12:55:34 EST,,87.204,99533.02901,1966614.8,99449.11451,1678.29,99867.408,99867.408,3.2895
5,Paper,Paper,84.0485,USD,BITCOIN,5.0,,,1.0,1680.97,40.0,20.0,-137.6485,BOT,BTCUSD_bitmarketplPLN,USD,20160421 13:22:52 EST,,-53.6,99395.38051,1966614.8,99311.33201,1680.97,99813.808,99813.808,-137.6485
6,Paper,Paper,85.449995,USD,BITCOIN,6.0,,,1.0,1708.9999,40.0,-20.0,475.148005,SLD,BTCUSD_bitmarketplPLN,USD,20160421 15:18:37 EST,,560.598,99870.528515,1966614.8,99785.07852,1708.9999,100374.406,100374.406,475.148005
7,Paper,Paper,85.632,USD,BITCOIN,7.0,,,1.0,1712.64,40.0,20.0,-158.434,BOT,BTCUSD_bitmarketplPLN,USD,20160421 15:42:42 EST,,-72.802,99712.094515,1966614.8,99626.462515,1712.64,100301.604,100301.604,-158.434
8,Paper,Paper,85.64051,USD,BITCOIN,8.0,,,1.0,1712.8102,40.0,-20.0,-82.23651,SLD,BTCUSD_bitmarketplPLN,USD,20160421 17:09:36 EST,,3.404,99629.858005,1966614.8,99544.217495,1712.8102,100305.008,100305.008,-82.23651
9,Paper,Paper,85.1,USD,BITCOIN,9.0,,,1.0,1702.0,40.0,20.0,131.104,BOT,BTCUSD_bitmarketplPLN,USD,20160421 17:47:19 EST,,216.204,99760.962005,1966614.8,99675.862005,1702.0,100521.212,100521.212,131.104
10,Paper,Paper,85.6345,USD,BITCOIN,10.0,,,1.0,1712.69,40.0,-20.0,128.1655,SLD,BTCUSD_bitmarketplPLN,USD,20160421 19:20:05 EST,,213.8,99889.127505,1966614.8,99803.493005,1712.69,100735.012,100735.012,128.1655
11,Paper,Paper,85.250005,USD,BITCOIN,11.0,,,1.0,1705.0001,40.0,20.0,68.547995,BOT,BTCUSD_bitmarketplPLN,USD,20160421 19:43:56 EST,,153.798,99957.6755,1966614.8,99872.425495,1705.0001,100888.81,100888.81,68.547995
12,Paper,Paper,85.399995,USD,BITCOIN,12.0,,,1.0,1707.9999,40.0,-20.0,-25.403995,SLD,BTCUSD_bitmarketplPLN,USD,20160421 23:28:41 EST,,59.996,99932.271505,1966614.8,99846.87151,1707.9999,100948.806,100948.806,-25.403995
13,Paper,Paper,85.4,USD,BITCOIN,13.0,,,1.0,1708.0,40.0,20.0,-85.402,BOT,BTCUSD_bitmarketplPLN,USD,20160422 00:19:01 EST,,-0.0019999999995,99846.869505,1966614.8,99761.469505,1708.0,100948.804,100948.804,-85.402
14,Paper,Paper,85.07499,USD,BITCOIN,14.0,,,1.0,1701.4998,40.0,-20.0,-215.07899,SLD,BTCUSD_bitmarketplPLN,USD,20160422 02:57:19 EST,,-130.004,99631.790515,1966614.8,99546.715525,1701.4998,100818.8,100818.8,-215.07899
15,Paper,Paper,84.6885,USD,BITCOIN,15.0,,,1.0,1693.77,40.0,20.0,69.9075,BOT,BTCUSD_bitmarketplPLN,USD,20160422 03:55:02 EST,,154.596,99701.698015,1966614.8,99617.009515,1693.77,100973.396,100973.396,69.9075
16,Paper,Paper,84.899995,USD,BITCOIN,16.0,,,1.0,1697.9999,40.0,-20.0,-0.301994999999,SLD,BTCUSD_bitmarketplPLN,USD,20160422 04:47:24 EST,,84.598,99701.39602,1966614.8,99616.496025,1697.9999,101057.994,101057.994,-0.301994999999
17,Paper,Paper,85.370455,USD,BITCOIN,17.0,,,1.0,1707.4091,40.0,20.0,-273.554455,BOT,BTCUSD_bitmarketplPLN,USD,20160422 05:19:59 EST,,-188.184,99427.841565,1966614.8,99342.47111,1707.4091,100869.81,100869.81,-273.554455
18,Paper,Paper,85.8995,USD,BITCOIN,18.0,,,1.0,1717.99,40.0,-20.0,125.7185,SLD,BTCUSD_bitmarketplPLN,USD,20160422 06:42:05 EST,,211.618,99553.560065,1966614.8,99467.660565,1717.99,101081.428,101081.428,125.7185
19,Paper,Paper,85.451,USD,BITCOIN,19.0,,,1.0,1709.02,40.0,20.0,93.949,BOT,BTCUSD_bitmarketplPLN,USD,20160422 07:08:24 EST,,179.4,99647.509065,1966614.8,99562.058065,1709.02,101260.828,101260.828,93.949
