Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160504 20:58:53 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160504 21:22:38 EST,paperUSD,99809.11338,99829.0,2994331.0,0,-190.88662,-171.0,USD,99809.11338,99829.0,0
20160504 21:39:39 EST,paperUSD,99618.23018,99658.0,3988491.0,0,-381.76982,-342.0,USD,99618.23018,99658.0,0
20160504 23:06:09 EST,paperUSD,99427.34356,99487.0,4982822.0,0,-572.65644,-513.0,USD,99427.34356,99487.0,0
20160504 23:22:17 EST,paperUSD,99236.46036,99316.0,5976982.0,0,-763.53964,-684.0,USD,99236.46036,99316.0,0
20160504 23:38:56 EST,paperUSD,99045.57374,99145.0,6971313.0,0,-954.42626,-855.0,USD,99045.57374,99145.0,0
20160504 23:55:14 EST,paperUSD,98854.69054,98974.0,7965473.0,0,-1145.30946,-1026.0,USD,98854.69054,98974.0,0
20160505 00:27:35 EST,paperUSD,98663.80392,98803.0,8959804.0,0,-1336.19608,-1197.0,USD,98663.80392,98803.0,0
20160505 00:59:48 EST,paperUSD,98472.92072,98632.0,9953964.0,0,-1527.07928,-1368.0,USD,98472.92072,98632.0,0
20160505 02:18:20 EST,paperUSD,98282.0341,98461.0,10948295.0,0,-1717.9659,-1539.0,USD,98282.0341,98461.0,0
20160505 02:35:42 EST,paperUSD,98091.1509,98290.0,11942455.0,0,-1908.8491,-1710.0,USD,98091.1509,98290.0,0
20160505 03:55:43 EST,paperUSD,97900.26428,98119.0,12936786.0,0,-2099.73572,-1881.0,USD,97900.26428,98119.0,0
20160505 04:26:30 EST,paperUSD,97709.38108,97948.0,13930946.0,0,-2290.61892,-2052.0,USD,97709.38108,97948.0,0
20160505 05:31:32 EST,paperUSD,97518.49446,97777.0,14925277.0,0,-2481.50554,-2223.0,USD,97518.49446,97777.0,0
20160505 05:47:06 EST,paperUSD,97327.61126,97606.0,15919437.0,0,-2672.38874,-2394.0,USD,97327.61126,97606.0,0
20160505 06:52:59 EST,paperUSD,97136.72464,97435.0,16913768.0,0,-2863.27536,-2565.0,USD,97136.72464,97435.0,0
20160505 07:23:37 EST,paperUSD,96945.84144,97264.0,17907928.0,0,-3054.15856,-2736.0,USD,96945.84144,97264.0,0
20160505 11:06:33 EST,paperUSD,96754.95482,97093.0,18902259.0,0,-3245.04518,-2907.0,USD,96754.95482,97093.0,0
20160505 11:23:09 EST,paperUSD,96564.07162,96922.0,19896419.0,0,-3435.92838,-3078.0,USD,96564.07162,96922.0,0
20160505 12:26:10 EST,paperUSD,96373.185,96751.0,20890750.0,0,-3626.815,-3249.0,USD,96373.185,96751.0,0
20160505 13:14:31 EST,paperUSD,96182.3018,96580.0,21884910.0,0,-3817.6982,-3420.0,USD,96182.3018,96580.0,0
20160505 14:51:31 EST,paperUSD,95991.41518,96409.0,22879241.0,0,-4008.58482,-3591.0,USD,95991.41518,96409.0,0
20160505 15:23:30 EST,paperUSD,95800.53198,96238.0,23873401.0,0,-4199.46802,-3762.0,USD,95800.53198,96238.0,0
20160505 16:42:28 EST,paperUSD,95609.64536,96067.0,24867732.0,0,-4390.35464,-3933.0,USD,95609.64536,96067.0,0
20160505 16:58:43 EST,paperUSD,95418.76216,95896.0,25861892.0,0,-4581.23784,-4104.0,USD,95418.76216,95896.0,0
20160505 17:33:17 EST,paperUSD,95227.87554,95725.0,26856223.0,0,-4772.12446,-4275.0,USD,95227.87554,95725.0,0
20160505 18:01:45 EST,paperUSD,95036.99234,95554.0,27850383.0,0,-4963.00766,-4446.0,USD,95036.99234,95554.0,0
20160505 18:35:26 EST,paperUSD,94846.10572,95383.0,28844714.0,0,-5153.89428,-4617.0,USD,94846.10572,95383.0,0
20160505 18:50:24 EST,paperUSD,94655.22252,95212.0,29838874.0,0,-5344.77748,-4788.0,USD,94655.22252,95212.0,0
