trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,53.71186,20160511 17:48:26 EST,20160511 17:48:26 EST,20160511 17:48:26 EST,1822.34,,#Poland20,long,,20160511 05:36:54 EST,closed,20160511 05:36:54 EST,1821.73,,,2.0,2.0,,#Poland20,,61.0,-2.0,USD,100057.35532,7.28814,2182234.0,100057.35532,100061.0,,100061.0,
2.0,-307.25652,20160512 18:20:10 EST,20160512 18:20:10 EST,20160512 18:20:10 EST,1812.63,,#Poland20,long,,20160512 15:55:04 EST,closed,20160512 15:55:04 EST,1815.63,,,2.0,2.0,,#Poland20,,-300.0,-2.0,USD,99753.73006,7.25652,2363497.0,99753.73006,99761.0,,99761.0,
3.0,-847.2826,20160513 06:59:02 EST,20160513 06:59:02 EST,20160513 06:59:02 EST,1824.85,,#Poland20,short,,20160513 05:57:49 EST,closed,20160513 05:57:49 EST,1816.45,,,2.0,2.0,,#Poland20,,-840.0,2.0,USD,98910.08036,7.2826,2545982.0,98910.08036,98921.0,,98921.0,
4.0,-795.28364,20160513 13:26:14 EST,20160513 13:26:14 EST,20160513 13:26:14 EST,1816.97,,#Poland20,long,,20160513 06:59:02 EST,closed,20160513 06:59:02 EST,1824.85,,,2.0,2.0,,#Poland20,,-788.0,-2.0,USD,98118.44642,7.28364,2727679.0,98118.44642,98133.0,,98133.0,
5.0,-127.27028,20160513 13:42:55 EST,20160513 13:42:55 EST,20160513 13:42:55 EST,1818.17,,#Poland20,short,,20160513 13:26:14 EST,closed,20160513 13:26:14 EST,1816.97,,,2.0,2.0,,#Poland20,,-120.0,2.0,USD,97994.81008,7.27028,2909496.0,97994.81008,98013.0,,98013.0,
6.0,-127.27028,20160513 15:04:00 EST,20160513 15:04:00 EST,20160513 15:04:00 EST,1816.97,,#Poland20,long,,20160513 13:42:55 EST,closed,20160513 13:42:55 EST,1818.17,,,2.0,2.0,,#Poland20,,-120.0,-2.0,USD,97871.17614,7.27028,3091193.0,97871.17614,97893.0,,97893.0,
7.0,-127.27028,20160513 18:45:42 EST,20160513 18:45:42 EST,20160513 18:45:42 EST,1818.17,,#Poland20,short,,20160513 15:04:00 EST,closed,20160513 15:04:00 EST,1816.97,,,2.0,2.0,,#Poland20,,-120.0,2.0,USD,97747.5398,7.27028,3273010.0,97747.5398,97773.0,,97773.0,
8.0,-127.27028,20160513 22:29:36 EST,20160513 22:29:36 EST,20160513 22:29:36 EST,1816.97,,#Poland20,long,,20160513 18:45:42 EST,closed,20160513 18:45:42 EST,1818.17,,,2.0,2.0,,#Poland20,,-120.0,-2.0,USD,97623.90586,7.27028,3454707.0,97623.90586,97653.0,,97653.0,
9.0,-127.27028,20160514 10:12:10 EST,20160514 10:12:10 EST,20160514 10:12:10 EST,1818.17,,#Poland20,short,,20160513 22:29:36 EST,closed,20160513 22:29:36 EST,1816.97,,,2.0,2.0,,#Poland20,,-120.0,2.0,USD,97500.26952,7.27028,3636524.0,97500.26952,97533.0,,97533.0,
10.0,-127.27028,20160514 11:18:36 EST,20160514 11:18:36 EST,20160514 11:18:36 EST,1816.97,,#Poland20,long,,20160514 10:12:10 EST,closed,20160514 10:12:10 EST,1818.17,,,2.0,2.0,,#Poland20,,-120.0,-2.0,USD,97376.63558,7.27028,3818221.0,97376.63558,97413.0,,97413.0,
