permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date
1,Paper,Paper,0.932475,USD,BITSTAMP,1.0,,,1.0,372.99,1.0,-1.0,-0.932475,SLD,BTC,USD,20160316 18:05:31 EST,
