symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
EURJPY,EUR,,-1000000.0,-1000000.0,125.495,125.495,-1104356.0,22.08712,0.0,-22.08712,0.0,Paper,JPY
CADJPY,CAD,,1000000.0,1000000.0,84.024,84.024,-739411.2,14.788224,0.0,-14.788224,0.0,Paper,JPY
