Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160509 05:11:16 EST,paperUSD,100000.0,100000.0,2000000.0,0,0.0,0.0,USD,100000.0,100000.0,0
20160511 09:19:43 EST,paperUSD,83967.353,84021.0,4682350.0,0,-16032.647,-15979.0,USD,83967.353,84021.0,0
20160511 10:39:19 EST,paperUSD,67306.03816,67413.0,7348092.0,0,-32693.96184,-32587.0,USD,67306.03816,67413.0,0
20160511 14:35:19 EST,paperUSD,43535.24898,43696.0,10037551.0,0,-56464.75102,-56304.0,USD,43535.24898,43696.0,0
20160511 16:28:23 EST,paperUSD,18481.9598,18696.0,12702010.0,0,-81518.0402,-81304.0,USD,18481.9598,18696.0,0
20160511 17:48:57 EST,paperUSD,-6571.82938,-6304.0,15391469.0,0,-106571.82938,-106304.0,USD,-6571.82938,-6304.0,0
20160512 12:44:27 EST,paperUSD,-31625.79398,-31304.0,18089699.0,0,-131625.79398,-131304.0,USD,-31625.79398,-31304.0,0
20160513 05:13:49 EST,paperUSD,-62875.13466,-62500.0,20756733.0,0,-162875.13466,-162500.0,USD,-62875.13466,-62500.0,0
20160513 09:42:50 EST,paperUSD,-54291.3026,-53863.0,23415130.0,0,-154291.3026,-153863.0,USD,-54291.3026,-53863.0,0
20160513 11:58:20 EST,paperUSD,-62614.30514,-62133.0,26065257.0,0,-162614.30514,-162133.0,USD,-62614.30514,-62133.0,0
20160513 13:43:31 EST,paperUSD,-74667.54768,-74133.0,28727384.0,0,-174667.54768,-174133.0,USD,-74667.54768,-74133.0,0
20160513 17:45:18 EST,paperUSD,-86720.55022,-86133.0,31377511.0,0,-186720.55022,-186133.0,USD,-86720.55022,-86133.0,0
20160513 18:56:02 EST,paperUSD,-98773.79276,-98133.0,34039638.0,0,-198773.79276,-198133.0,USD,-98773.79276,-98133.0,0
20160513 23:39:56 EST,paperUSD,-110826.7953,-110133.0,36689765.0,0,-210826.7953,-210133.0,USD,-110826.7953,-110133.0,0
20160514 14:14:53 EST,paperUSD,-122880.03784,-122133.0,39351892.0,0,-222880.03784,-222133.0,USD,-122880.03784,-122133.0,0
20160514 14:44:35 EST,paperUSD,-134933.04038,-134133.0,42002019.0,0,-234933.04038,-234133.0,USD,-134933.04038,-134133.0,0
20160514 19:39:29 EST,paperUSD,-146986.28292,-146133.0,44664146.0,0,-246986.28292,-246133.0,USD,-146986.28292,-146133.0,0
20160514 21:24:15 EST,paperUSD,-159039.28546,-158133.0,47314273.0,0,-259039.28546,-258133.0,USD,-159039.28546,-158133.0,0
20160515 00:00:32 EST,paperUSD,-171092.528,-170133.0,49976400.0,0,-271092.528,-270133.0,USD,-171092.528,-170133.0,0
20160515 05:13:36 EST,paperUSD,-183145.53054,-182133.0,52626527.0,0,-283145.53054,-282133.0,USD,-183145.53054,-182133.0,0
20160515 11:12:59 EST,paperUSD,-195198.77308,-194133.0,55288654.0,0,-295198.77308,-294133.0,USD,-195198.77308,-194133.0,0
20160515 12:07:45 EST,paperUSD,-207251.77562,-206133.0,57938781.0,0,-307251.77562,-306133.0,USD,-207251.77562,-206133.0,0
