symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#AUS200,#AUS200,,2.0,2.0,5342.75,5342.75,0.0,10.6855,0.0,-18552.06854,-17896.0,Paper,USD,
