trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
1.0,-15.2,20160425 08:48:12 EST,20160425 08:48:12 EST,20160425 08:48:12 EST,1.12572,,EURUSD,long,,20160425 08:13:26 EST,closed,20160425 08:13:26 EST,1.12628,,,2.0,2.0,,EURUSD,,-11.2,-2.0,USD,99984.8,4.0,1999988.8,99984.8,99988.8,99988.8,-0.199999999997,-2.2
2.0,-436.0,20160502 09:42:28 EST,20160502 09:42:28 EST,20160502 09:42:28 EST,1.14854,,EURUSD,short,,20160425 11:35:15 EST,closed,20160425 11:35:15 EST,1.12694,,,2.0,2.0,,EURUSD,,-432.0,2.0,USD,99548.8,4.0,2000420.8,99548.8,99556.8,99556.8,2.6,0.599999999999
3.0,-37.6,20160502 10:15:37 EST,20160502 10:15:37 EST,20160502 10:15:37 EST,1.15079,,EURUSD,long,,20160502 10:00:48 EST,closed,20160502 10:00:48 EST,1.15247,,,2.0,2.0,,EURUSD,,-33.6,-2.0,USD,99511.2,4.0,2000387.2,99511.2,99523.2,99523.2,-13.4,-15.4
4.0,19.4,20160503 01:52:41 EST,20160503 01:52:41 EST,20160503 01:52:41 EST,1.154,,EURUSD,long,,20160503 01:26:17 EST,closed,20160503 01:26:17 EST,1.15283,,,2.0,2.0,,EURUSD,,23.4,-2.0,USD,99530.6,4.0,2000410.6,99530.6,99546.6,99546.6,-1.6,-3.6
5.0,-11.0,20160512 17:28:17 EST,20160512 17:28:17 EST,20160512 17:28:17 EST,1.13762,,EURUSD,short,,20160512 17:08:07 EST,closed,20160512 17:08:07 EST,1.13727,,,2.0,2.0,,EURUSD,,-7.0,2.0,USD,99519.6,4.0,2000417.6,99519.6,99539.6,99539.6,3.8,1.8
6.0,-42.4,20160513 11:32:11 EST,20160513 11:32:11 EST,20160513 11:32:11 EST,1.12874,,EURUSD,long,,20160513 09:44:54 EST,closed,20160513 09:44:54 EST,1.13066,,,2.0,2.0,,EURUSD,,-38.4,-2.0,USD,99477.2,4.0,2000379.2,99477.2,99501.2,99501.2,-0.299999999998,-2.3
7.0,-24.8,20160513 15:19:06 EST,20160513 15:19:06 EST,20160513 15:19:06 EST,1.1315,,EURUSD,short,,20160513 14:23:54 EST,closed,20160513 14:23:54 EST,1.13046,,,2.0,2.0,,EURUSD,,-20.8,2.0,USD,99452.4,4.0,2000400.0,99452.4,99480.4,99480.4,2.8,0.800000000001
8.0,-28.6,20160513 16:30:25 EST,20160513 16:30:25 EST,20160513 16:30:25 EST,1.13027,,EURUSD,long,,20160513 15:19:06 EST,closed,20160513 15:19:06 EST,1.1315,,,2.0,2.0,,EURUSD,,-24.6,-2.0,USD,99423.8,4.0,2000375.4,99423.8,99455.8,99455.8,-3.0,-5.0
9.0,-7.0,20160515 19:17:21 EST,20160515 19:17:21 EST,20160515 19:17:21 EST,1.13164,,EURUSD,short,,20160515 19:13:35 EST,closed,20160515 19:13:35 EST,1.13149,,,2.0,2.0,,EURUSD,,-3.0,2.0,USD,99416.8,4.0,2000378.4,99416.8,99452.8,99452.8,1.4,-0.599999999995
10.0,-5.2,20160515 23:36:08 EST,20160515 23:36:08 EST,20160515 23:36:08 EST,1.13068,,EURUSD,long,,20160515 23:29:05 EST,closed,20160515 23:29:05 EST,1.13074,,,2.0,2.0,,EURUSD,,-1.2,-2.0,USD,99411.6,4.0,2000377.2,99411.6,99451.6,99451.6,-3.6,-5.6
11.0,-17.0,20160516 01:27:03 EST,20160516 01:27:03 EST,20160516 01:27:03 EST,1.13133,,EURUSD,short,,20160515 23:36:08 EST,closed,20160515 23:36:08 EST,1.13068,,,2.0,2.0,,EURUSD,,-13.0,2.0,USD,99394.6,4.0,2000390.2,99394.6,99438.6,99438.6,0.400000000003,-1.6
12.0,13.8,20160516 05:07:15 EST,20160516 05:07:15 EST,20160516 05:07:15 EST,1.13206,,EURUSD,long,,20160516 02:53:56 EST,closed,20160516 02:53:56 EST,1.13117,,,2.0,2.0,,EURUSD,,17.8,-2.0,USD,99408.4,4.0,2000408.0,99408.4,99456.4,99456.4,-0.200000000001,-2.2
