Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:07 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:07 EST,paperUSD,99998.0,100000.0,1980989.536,234.192,-2.0,0.0,USD,100232.192,100236.192,236.192
20160410 20:06:16 EST,paperUSD,99956.4,99960.4,2000039.6,0.0,-43.6,-39.6,USD,99956.4,99960.4,0.0
20160410 20:06:16 EST,paperUSD,99954.4,99960.4,1980989.536,193.888,-45.6,-39.6,USD,100148.288,100156.288,195.888
20160410 21:05:16 EST,paperUSD,99951.52,99959.52,2000038.72,0.0,-48.48,-40.48,USD,99951.52,99959.52,0.0
20160410 21:05:16 EST,paperUSD,99949.52,99959.52,1980989.536,195.472,-50.48,-40.48,USD,100144.992,100156.992,197.472
20160410 21:35:33 EST,paperUSD,99947.52,99959.52,1961940.352,392.944,-52.48,-40.48,USD,100340.464,100354.464,394.944
20160410 22:03:45 EST,paperUSD,99944.64,99958.64,1980990.416,195.472,-55.36,-41.36,USD,100140.112,100156.112,197.472
20160411 00:04:15 EST,paperUSD,99941.76,99957.76,2000040.48,0.0,-58.24,-42.24,USD,99941.76,99957.76,0.0
20160411 00:04:15 EST,paperUSD,99939.76,99957.76,1980990.416,193.888,-60.24,-42.24,USD,100133.648,100153.648,195.888
20160411 03:05:48 EST,paperUSD,99937.76,99957.76,1961940.352,389.776,-62.24,-42.24,USD,100327.536,100349.536,391.776
20160411 03:36:01 EST,paperUSD,99934.88,99956.88,1980989.536,193.888,-65.12,-43.12,USD,100128.768,100152.768,195.888
20160411 04:05:46 EST,paperUSD,99932.88,99956.88,1961939.472,389.776,-67.12,-43.12,USD,100322.656,100348.656,391.776
20160411 04:36:01 EST,paperUSD,99930.0,99956.0,1980988.656,193.888,-70.0,-44.0,USD,100123.888,100151.888,195.888
20160411 08:05:46 EST,paperUSD,99928.0,99956.0,1961938.592,389.776,-72.0,-44.0,USD,100317.776,100347.776,391.776
20160411 08:35:34 EST,paperUSD,99925.12,99955.12,1980987.776,193.888,-74.88,-44.88,USD,100119.008,100151.008,195.888
20160411 09:35:34 EST,paperUSD,99923.12,99955.12,1961937.712,389.776,-76.88,-44.88,USD,100312.896,100346.896,391.776
20160411 10:05:46 EST,paperUSD,99920.24,99954.24,1980986.896,193.888,-79.76,-45.76,USD,100114.128,100150.128,195.888
20160411 11:35:30 EST,paperUSD,99918.24,99954.24,1961936.832,389.776,-81.76,-45.76,USD,100308.016,100346.016,391.776
20160411 12:05:45 EST,paperUSD,99915.36,99953.36,1980986.016,193.888,-84.64,-46.64,USD,100109.248,100149.248,195.888
20160411 20:35:13 EST,paperUSD,99913.36,99953.36,1961935.952,389.776,-86.64,-46.64,USD,100303.136,100345.136,391.776
20160411 21:06:24 EST,paperUSD,99910.48,99952.48,1980985.136,193.888,-89.52,-47.52,USD,100104.368,100148.368,195.888
20160411 22:05:18 EST,paperUSD,99908.48,99952.48,1961935.072,389.776,-91.52,-47.52,USD,100298.256,100344.256,391.776
20160411 22:34:59 EST,paperUSD,99905.6,99951.6,1980984.256,193.888,-94.4,-48.4,USD,100099.488,100147.488,195.888
20160412 09:05:20 EST,paperUSD,99903.6,99951.6,1961934.192,389.776,-96.4,-48.4,USD,100293.376,100343.376,391.776
20160412 09:34:59 EST,paperUSD,99900.72,99950.72,1980983.376,193.888,-99.28,-49.28,USD,100094.608,100146.608,195.888
20160412 10:04:14 EST,paperUSD,99898.72,99950.72,1961933.312,389.776,-101.28,-49.28,USD,100288.496,100342.496,391.776
20160412 10:34:59 EST,paperUSD,99895.84,99949.84,1980982.496,193.888,-104.16,-50.16,USD,100089.728,100145.728,195.888
20160412 11:04:45 EST,paperUSD,99893.84,99949.84,1961932.432,389.776,-106.16,-50.16,USD,100283.616,100341.616,391.776
20160412 11:34:58 EST,paperUSD,99890.96,99948.96,1980981.616,193.888,-109.04,-51.04,USD,100084.848,100144.848,195.888
20160412 16:35:15 EST,paperUSD,99888.96,99948.96,1961872.24,56.96,-111.04,-51.04,USD,99945.92,100007.92,58.96
20160412 17:19:41 EST,paperUSD,99909.4,99971.4,1980974.4,20.44,-90.6,-28.6,USD,99929.84,99993.84,22.44
20160413 07:36:00 EST,paperUSD,99907.4,99971.4,1961727.568,164.408,-92.6,-28.6,USD,100071.808,100137.808,166.408
20160413 08:05:56 EST,paperUSD,99985.084,100051.084,1980970.528,77.684,-14.916,51.084,USD,100062.768,100130.768,79.684
