permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.876808,USD,IDEALPRO,1.0,,,1.0,81.7275,200000.0,200000.0,-2.876808,BOT,AUD,JPY,20160407 07:56:00 EST,,0.0,99997.123192,1856159.6,100079.604677,81.7275,100085.36,100000.0,-2.876808
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,113.3575,100000.0,-100000.0,-2.0,SLD,CHF,JPY,20160407 07:56:00 EST,,0.0,99995.123192,1756405.0,100065.484677,113.3575,100075.24,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,81.7405,100000.0,300000.0,-2.0,BOT,AUD,JPY,20160407 21:15:00 EST,,0.0,99993.123192,1684473.36,99960.8420905,81.7318333333,99974.0400001,100000.0,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,82.0385,100000.0,200000.0,267.866666696,SLD,AUD,JPY,20160407 22:42:00 EST,,269.866666696,100260.989859,1756667.24,100308.320928,81.7318333333,100322.08,100269.866667,267.866666696
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,113.599,100000.0,0.0,-214.52,BOT,CHF,JPY,20160407 22:42:00 EST,,-212.52,100046.469859,1856634.36,100308.760928,113.3575,100322.52,100057.346667,-214.52
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,81.7,100000.0,100000.0,-30.013333304,SLD,AUD,JPY,20160408 08:20:00 EST,,-28.013333304,100016.456526,1928530.36,99955.6431924,81.7318333333,99970.5200004,100029.333334,-30.013333304
7,Paper,Paper,3.9979808,USD,IDEALPRO,7.0,,,1.0,113.579,200000.0,200000.0,-3.9979808,BOT,CHF,JPY,20160408 08:20:00 EST,,0.0,100012.458545,1728631.32,99648.4532151,113.579,99671.3200007,100029.333334,-3.9979808
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,81.9535,300000.0,-200000.0,193.066666696,SLD,AUD,JPY,20160408 08:36:00 EST,,195.066666696,100205.525212,1656512.24,100064.878068,81.9535,100090.640001,100224.400001,193.066666696
9,Paper,Paper,4.0001632,USD,IDEALPRO,9.0,,,1.0,113.641,200000.0,0.0,105.1198368,SLD,CHF,JPY,20160408 08:36:00 EST,,109.12,100310.645049,1856520.4,100130.876748,113.579,100156.640001,100333.520001,105.1198368
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,81.8855,100000.0,-100000.0,57.84,BOT,AUD,JPY,20160408 09:31:00 EST,,59.84,100368.485049,1928579.64,100230.525049,81.9535,100257.400001,100393.360001,57.84
11,Paper,Paper,3.9986672,USD,IDEALPRO,11.0,,,1.0,113.5985,200000.0,-200000.0,-3.9986672,SLD,CHF,JPY,20160408 09:31:00 EST,,0.0,100364.486382,1728646.28,99584.5149546,113.5985,99619.400001,100393.360001,-3.9986672
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,113.5125,100000.0,-100000.0,73.68,BOT,CHF,JPY,20160408 10:54:00 EST,,75.68,100438.166382,1828537.28,100078.64374,113.5985,100113.520001,100469.040001,73.68
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,81.7285,400000.0,300000.0,196.0,BOT,AUD,JPY,20160408 11:33:00 EST,,198.0,100634.166382,1684695.12,101118.000467,81.7285,101157.200001,100667.040001,196.0
14,Paper,Paper,2.887016,USD,IDEALPRO,14.0,,,1.0,82.0175,200000.0,500000.0,-2.887016,BOT,AUD,JPY,20160408 12:26:00 EST,,0.0,100631.279366,1540344.32,100567.076141,81.8441,100612.040001,100667.040001,-2.887016
15,Paper,Paper,4.0031552,USD,IDEALPRO,15.0,,,1.0,113.726,200000.0,-300000.0,-4.0031552,SLD,CHF,JPY,20160408 12:26:00 EST,,0.0,100627.276211,1340186.56,100647.951608,113.6835,100700.920001,100667.040001,-4.0031552
