trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,purebalance,unr_pnl
1.0,-470.996,20160504 23:10:24 EST,20160504 23:10:24 EST,20160504 23:10:24 EST,17751.0,,#US30,short,,20160504 20:56:29 EST,closed,20160504 20:56:29 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,99564.498,70.996,3775100.0,99564.498,99600.0,,99600.0,
2.0,-470.996,20160504 23:22:15 EST,20160504 23:22:15 EST,20160504 23:22:15 EST,17747.0,,#US30,long,,20160504 23:10:24 EST,closed,20160504 23:10:24 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,99129.004,70.996,5549800.0,99129.004,99200.0,,99200.0,
3.0,-470.996,20160505 00:42:23 EST,20160505 00:42:23 EST,20160505 00:42:23 EST,17751.0,,#US30,short,,20160504 23:22:15 EST,closed,20160504 23:22:15 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,98693.502,70.996,7324900.0,98693.502,98800.0,,98800.0,
4.0,-470.996,20160505 00:58:17 EST,20160505 00:58:17 EST,20160505 00:58:17 EST,17747.0,,#US30,long,,20160505 00:42:23 EST,closed,20160505 00:42:23 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,98258.008,70.996,9099600.0,98258.008,98400.0,,98400.0,
5.0,-470.996,20160505 02:27:01 EST,20160505 02:27:01 EST,20160505 02:27:01 EST,17751.0,,#US30,short,,20160505 00:58:17 EST,closed,20160505 00:58:17 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,97822.506,70.996,10874700.0,97822.506,98000.0,,98000.0,
6.0,-470.996,20160505 02:35:23 EST,20160505 02:35:23 EST,20160505 02:35:23 EST,17747.0,,#US30,long,,20160505 02:27:01 EST,closed,20160505 02:27:01 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,97387.012,70.996,12649400.0,97387.012,97600.0,,97600.0,
7.0,-470.996,20160505 04:09:34 EST,20160505 04:09:34 EST,20160505 04:09:34 EST,17751.0,,#US30,short,,20160505 02:35:23 EST,closed,20160505 02:35:23 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,96951.51,70.996,14424500.0,96951.51,97200.0,,97200.0,
8.0,-470.996,20160505 04:26:20 EST,20160505 04:26:20 EST,20160505 04:26:20 EST,17747.0,,#US30,long,,20160505 04:09:34 EST,closed,20160505 04:09:34 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,96516.016,70.996,16199200.0,96516.016,96800.0,,96800.0,
9.0,-470.996,20160505 05:31:27 EST,20160505 05:31:27 EST,20160505 05:31:27 EST,17751.0,,#US30,short,,20160505 04:26:20 EST,closed,20160505 04:26:20 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,96080.514,70.996,17974300.0,96080.514,96400.0,,96400.0,
10.0,-470.996,20160505 05:46:34 EST,20160505 05:46:34 EST,20160505 05:46:34 EST,17747.0,,#US30,long,,20160505 05:31:27 EST,closed,20160505 05:31:27 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,95645.02,70.996,19749000.0,95645.02,96000.0,,96000.0,
11.0,-470.996,20160505 15:39:26 EST,20160505 15:39:26 EST,20160505 15:39:26 EST,17751.0,,#US30,short,,20160505 05:46:34 EST,closed,20160505 05:46:34 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,95209.518,70.996,21524100.0,95209.518,95600.0,,95600.0,
12.0,-470.996,20160505 15:53:22 EST,20160505 15:53:22 EST,20160505 15:53:22 EST,17747.0,,#US30,long,,20160505 15:39:26 EST,closed,20160505 15:39:26 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,94774.024,70.996,23298800.0,94774.024,95200.0,,95200.0,
13.0,-470.996,20160505 17:31:27 EST,20160505 17:31:27 EST,20160505 17:31:27 EST,17751.0,,#US30,short,,20160505 15:53:22 EST,closed,20160505 15:53:22 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,94338.522,70.996,25073900.0,94338.522,94800.0,,94800.0,
14.0,-470.996,20160505 17:47:29 EST,20160505 17:47:29 EST,20160505 17:47:29 EST,17747.0,,#US30,long,,20160505 17:31:27 EST,closed,20160505 17:31:27 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,93903.028,70.996,26848600.0,93903.028,94400.0,,94400.0,
15.0,-470.996,20160506 00:11:42 EST,20160506 00:11:42 EST,20160506 00:11:42 EST,17751.0,,#US30,short,,20160505 17:47:29 EST,closed,20160505 17:47:29 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,93467.526,70.996,28623700.0,93467.526,94000.0,,94000.0,
16.0,-470.996,20160506 00:29:33 EST,20160506 00:29:33 EST,20160506 00:29:33 EST,17747.0,,#US30,long,,20160506 00:11:42 EST,closed,20160506 00:11:42 EST,17751.0,,,2.0,2.0,,#US30,,-400.0,-2.0,USD,93032.032,70.996,30398400.0,93032.032,93600.0,,93600.0,
17.0,-470.996,20160506 00:46:25 EST,20160506 00:46:25 EST,20160506 00:46:25 EST,17751.0,,#US30,short,,20160506 00:29:33 EST,closed,20160506 00:29:33 EST,17747.0,,,2.0,2.0,,#US30,,-400.0,2.0,USD,92596.53,70.996,32173500.0,92596.53,93200.0,,93200.0,
18.0,-9570.814,20160506 01:15:53 EST,20160506 01:15:53 EST,20160506 01:15:53 EST,17656.0,,#US30,long,,20160506 00:46:25 EST,closed,20160506 00:46:25 EST,17751.0,,,2.0,2.0,,#US30,,-9500.0,-2.0,USD,83061.218,70.814,33939100.0,83061.218,83700.0,,83700.0,
19.0,3329.444,20160506 02:20:37 EST,20160506 02:20:37 EST,20160506 02:20:37 EST,17622.0,,#US30,short,,20160506 01:15:53 EST,closed,20160506 01:15:53 EST,17656.0,,,2.0,2.0,,#US30,,3400.0,2.0,USD,86425.974,70.556,35701300.0,86425.974,87100.0,,87100.0,
20.0,129.508,20160506 03:23:44 EST,20160506 03:23:44 EST,20160506 03:23:44 EST,17624.0,,#US30,long,,20160506 02:20:37 EST,closed,20160506 02:20:37 EST,17622.0,,,2.0,2.0,,#US30,,200.0,-2.0,USD,86590.726,70.492,37463700.0,86590.726,87300.0,,87300.0,
21.0,-1270.52,20160506 03:39:20 EST,20160506 03:39:20 EST,20160506 03:39:20 EST,17636.0,,#US30,short,,20160506 03:23:44 EST,closed,20160506 03:23:44 EST,17624.0,,,2.0,2.0,,#US30,,-1200.0,2.0,USD,85355.454,70.52,39227300.0,85355.454,86100.0,,86100.0,
22.0,-970.526,20160506 03:54:55 EST,20160506 03:54:55 EST,20160506 03:54:55 EST,17627.0,,#US30,long,,20160506 03:39:20 EST,closed,20160506 03:39:20 EST,17636.0,,,2.0,2.0,,#US30,,-900.0,-2.0,USD,84420.2,70.526,40990000.0,84420.2,85200.0,,85200.0,
23.0,-870.524,20160506 04:12:44 EST,20160506 04:12:44 EST,20160506 04:12:44 EST,17635.0,,#US30,short,,20160506 03:54:55 EST,closed,20160506 03:54:55 EST,17627.0,,,2.0,2.0,,#US30,,-800.0,2.0,USD,83584.93,70.524,42753500.0,83584.93,84400.0,,84400.0,
24.0,-870.524,20160506 04:27:42 EST,20160506 04:27:42 EST,20160506 04:27:42 EST,17627.0,,#US30,long,,20160506 04:12:44 EST,closed,20160506 04:12:44 EST,17635.0,,,2.0,2.0,,#US30,,-800.0,-2.0,USD,82749.676,70.524,44516200.0,82749.676,83600.0,,83600.0,
