trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,48.331448,20160404 11:03:00 EST,20160404 11:03:00 EST,20160404 11:03:00 EST,126.9175,,EURJPY,short,,20160404 10:44:00 EST,closed,20160404 10:44:00 EST,126.9775,,,100000.0,100000.0,,EURJPY,,52.8,100000.0,20059.9457584,4.468552,195406.16,20072.6
3.0,-50.666836,20160404 11:10:00 EST,20160404 11:10:00 EST,20160404 11:10:00 EST,126.925,,EURJPY,short,,20160404 11:09:00 EST,closed,20160404 11:09:00 EST,126.8725,,,100000.0,100000.0,,EURJPY,,-46.2,100000.0,19960.5335224,4.466836,195653.88,19981.74
2.0,-121.955768,20160404 11:10:00 EST,20160404 11:10:00 EST,20160404 11:10:00 EST,116.042,,CHFJPY,long,,20160404 11:09:00 EST,closed,20160404 10:44:00 EST,116.087875,,,200000.0,200000.0,,CHFJPY,,-105.6,-200000.0,19875.708844,16.355768,399887.8,19901.0
4.0,185.1723016,20160404 11:14:00 EST,20160404 11:14:00 EST,20160404 11:14:00 EST,126.8155,,EURJPY,short,,20160404 11:12:00 EST,closed,20160404 11:12:00 EST,127.031,,,100000.0,100000.0,,EURJPY,,189.64,100000.0,20058.8336672,4.4676984,297324.24,20090.64
5.0,-236.8503016,20160404 11:14:00 EST,20160404 11:14:00 EST,20160404 11:14:00 EST,116.0695,,CHFJPY,long,,20160404 11:12:00 EST,closed,20160404 11:12:00 EST,116.334,,,100000.0,100000.0,,CHFJPY,,-232.76,-100000.0,19824.030844,4.0903016,399465.4,19857.88
6.0,-173.4793808,20160404 12:34:00 EST,20160404 12:34:00 EST,20160404 12:34:00 EST,126.7425,,EURJPY,short,,20160404 12:12:00 EST,closed,20160404 12:12:00 EST,126.649,,,200000.0,200000.0,,EURJPY,,-164.56,200000.0,19648.5106024,8.9193808,297586.92,19693.32
7.0,4.2781112,20160404 12:34:00 EST,20160404 12:34:00 EST,20160404 12:34:00 EST,115.9675,,CHFJPY,long,,20160404 12:12:00 EST,closed,20160404 12:12:00 EST,115.958,,,100000.0,100000.0,,CHFJPY,,8.36,-100000.0,19654.8295744,4.0818888,399638.32,19701.68
9.0,-3.20661440001,20160404 16:24:00 EST,20160404 16:24:00 EST,20160404 16:24:00 EST,116.0975,,CHFJPY,long,,20160404 14:12:00 EST,closed,20160404 14:12:00 EST,116.0965,,,100000.0,100000.0,,CHFJPY,,0.879999999992,-100000.0,19647.158192,4.0866144,176400.8,19702.56
10.0,-23.4459808,20160404 16:28:00 EST,20160404 16:28:00 EST,20160404 16:28:00 EST,116.068,,CHFJPY,long,,20160404 16:25:00 EST,closed,20160404 16:25:00 EST,116.09,,,100000.0,100000.0,,CHFJPY,,-19.36,-100000.0,19593.319264,4.0859808,288028.8,19655.04
8.0,-17.5424568,20160404 16:40:00 EST,20160404 16:40:00 EST,20160404 16:40:00 EST,126.823,,EURJPY,short,,20160404 16:29:00 EST,open,20160404 14:12:00 EST,126.84775,,,100000.0,200000.0,,EURJPY,,-6.37999999999,100000.0,19608.591796,11.1624568,185863.88,19676.82
11.0,9.9942656,20160404 16:40:00 EST,20160404 16:40:00 EST,20160404 16:40:00 EST,116.08,,CHFJPY,long,,20160404 16:29:00 EST,closed,20160404 16:29:00 EST,116.064,,,100000.0,100000.0,,CHFJPY,,14.08,-100000.0,19620.628788,4.0857344,288014.28,19690.9
