symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
EURJPY,EUR,,-20000.0,-20000.0,123.241,123.241,-21690.416,2.0,-3.056,-2.0,0.0,Paper,JPY,-1.056
GBPJPY,GBP,,20000.0,20000.0,154.978,154.978,-27276.128,2.0,-3.76,-2.0,0.0,Paper,JPY,-1.76
