trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl
18.0,-3.2,20160407 16:13:08 EST,20160407 16:13:08 EST,20160407 16:13:08 EST,420.8,,BTCUSD_bitstampUSD,long,,20160407 16:09:03 EST,closed,20160407 16:09:03 EST,420.0,,,1.0,1.0,,BTCUSD_bitstampUSD,,0.8,-1.0,19949.674225,4.0,399996.53,19999.03,USD,19949.674225,19999.03,0.8,-1.2
19.0,-4.21,20160407 16:16:32 EST,20160407 16:16:32 EST,20160407 16:16:32 EST,420.88,,BTCUSD_bitstampUSD,long,,20160407 16:15:30 EST,closed,20160407 16:15:30 EST,421.09,,,1.0,1.0,,BTCUSD_bitstampUSD,,-0.21,-1.0,19943.464225,4.0,399574.18,19998.82,USD,19941.464225,19998.82,-0.17,-2.17
21.0,-4.0,20160407 16:25:44 EST,20160407 16:25:44 EST,20160407 16:25:44 EST,420.92,,BTCUSD_bitstampUSD,long,,20160407 16:17:33 EST,closed,20160407 16:17:33 EST,420.92,,,1.0,1.0,,BTCUSD_bitstampUSD,,0.0,-1.0,19939.464225,4.0,399574.18,19998.82,USD,19937.494225,19998.85,-0.08,-2.08
20.0,-4.03,20160407 16:26:14 EST,20160407 16:26:14 EST,20160407 16:26:14 EST,422.17,,BTCUSD_bitfinexUSD,short,,20160407 16:15:51 EST,closed,20160407 16:15:51 EST,422.14,,,1.0,1.0,,BTCUSD_bitfinexUSD,,-0.03,1.0,19937.434225,4.0,399996.35,19998.79,USD,19937.434225,19998.79,0.03,-1.97
23.0,-3.93,20160407 19:37:51 EST,20160407 19:37:51 EST,20160407 19:37:51 EST,421.11,,BTCUSD_bitfinexUSD,short,,20160407 19:35:49 EST,closed,20160407 19:35:49 EST,421.18,,,1.0,1.0,,BTCUSD_bitfinexUSD,,0.07,1.0,19931.504225,4.0,399576.44,19998.86,USD,19929.404225,19998.76,0.0,-2.0
22.0,-3.95,20160407 19:38:02 EST,20160407 19:38:02 EST,20160407 19:38:02 EST,419.89,,BTCUSD_bitstampUSD,long,,20160407 19:34:58 EST,closed,20160407 19:34:58 EST,419.84,,,1.0,1.0,,BTCUSD_bitstampUSD,,0.05,-1.0,19929.554225,4.0,399996.33,19998.91,USD,19929.554225,19998.91,-0.1,-2.1
24.0,-4.09,20160407 20:08:56 EST,20160407 20:08:56 EST,20160407 20:08:56 EST,419.89,,BTCUSD_bitstampUSD,long,,20160407 20:04:41 EST,closed,20160407 20:04:41 EST,419.98,,,1.0,1.0,,BTCUSD_bitstampUSD,,-0.09,-1.0,19923.464225,4.0,399574.24,19998.82,USD,19920.804225,19998.16,-0.09,-2.09
25.0,-3.34,20160407 20:09:06 EST,20160407 20:09:06 EST,20160407 20:09:06 EST,421.34,,BTCUSD_bitfinexUSD,short,,20160407 20:04:41 EST,closed,20160407 20:04:41 EST,422.0,,,1.0,1.0,,BTCUSD_bitfinexUSD,,0.66,1.0,19922.124225,4.0,399995.58,19999.48,USD,19922.124225,19999.48,-0.66,-2.66
26.0,-3.32,20160407 20:34:05 EST,20160407 20:34:05 EST,20160407 20:34:05 EST,419.88,,BTCUSD_bitstampUSD,long,,20160407 20:15:31 EST,closed,20160407 20:15:31 EST,419.2,,,1.0,1.0,,BTCUSD_bitstampUSD,,0.68,-1.0,19916.804225,4.0,399574.93,20000.16,USD,19914.804225,20000.16,0.0,-2.0
27.0,-4.0,20160407 20:34:05 EST,20160407 20:34:05 EST,20160407 20:34:05 EST,421.33,,BTCUSD_bitfinexUSD,short,,20160407 20:15:42 EST,closed,20160407 20:15:42 EST,421.33,,,1.0,1.0,,BTCUSD_bitfinexUSD,,0.0,1.0,19914.804225,4.0,399996.26,20000.16,USD,19914.804225,20000.16,0.0,-2.0
28.0,-4.0,20160407 20:45:45 EST,20160407 20:45:45 EST,20160407 20:45:45 EST,419.98,,BTCUSD_bitstampUSD,long,,20160407 20:43:42 EST,closed,20160407 20:43:42 EST,419.98,,,1.0,1.0,,BTCUSD_bitstampUSD,,0.0,-1.0,19908.804225,4.0,399574.96,20000.16,USD,19906.784225,20000.14,-0.28,-2.28
29.0,-3.98,20160407 20:45:55 EST,20160407 20:45:55 EST,20160407 20:45:55 EST,421.28,,BTCUSD_bitfinexUSD,short,,20160407 20:43:52 EST,closed,20160407 20:43:52 EST,421.3,,,1.0,1.0,,BTCUSD_bitfinexUSD,,0.02,1.0,19906.824225,4.0,399996.24,20000.18,USD,19906.824225,20000.18,-0.02,-2.02
30.0,-2.0,,,,0.0,,BTCUSD_bitstampUSD,long,,20160407 22:42:29 EST,open,20160407 22:42:29 EST,419.79,,,0.0,1.0,,BTCUSD_bitstampUSD,,0.0,1.0,19904.824225,2.0,399576.45,20000.18,USD,19902.814225,20000.17,,
31.0,-2.0,,,,0.0,,BTCUSD_bitfinexUSD,short,,20160407 22:42:29 EST,open,20160407 22:42:29 EST,421.69,,,0.0,1.0,,BTCUSD_bitfinexUSD,,0.0,-1.0,19902.824225,2.0,399154.76,20000.18,USD,19898.814225,20000.17,,
