permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,123.26,20000.0,-20000.0,-2.0,SLD,EUR,JPY,20160410 17:15:05 EST,,0.0,99998.0,1978306.24,99751.184,123.26,99755.184,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,123.273,20000.0,-40000.0,-2.0,SLD,EUR,JPY,20160410 17:28:57 EST,,0.0,99996.0,1956610.192,99506.656,123.2665,99512.656,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,123.334,20000.0,-20000.0,-13.88,BOT,EUR,JPY,20160410 18:02:41 EST,,-11.88,99982.12,1978316.976,99736.448,123.2665,99744.448,99988.12,-13.88
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,123.465,40000.0,20000.0,-36.936,BOT,EUR,JPY,20160410 19:04:07 EST,,-34.936,99945.184,1978316.976,100150.864,123.465,100160.864,99953.184,-36.936
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,123.458,60000.0,-40000.0,-3.232,SLD,EUR,JPY,20160410 19:31:22 EST,,-1.232,99941.952,1956588.368,99520.016,123.458,99532.016,99951.952,-3.232
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,123.465,20000.0,-20000.0,-3.232,BOT,EUR,JPY,20160410 19:56:36 EST,,-1.232,99938.72,1978318.208,99726.752,123.458,99740.752,99950.72,-3.232
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,123.465,40000.0,20000.0,-3.232,BOT,EUR,JPY,20160410 20:21:20 EST,,-1.232,99935.488,1978318.208,100141.168,123.465,100157.168,99949.488,-3.232
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,123.458,60000.0,-40000.0,-3.232,SLD,EUR,JPY,20160410 20:48:05 EST,,-1.232,99932.256,1956589.6,99510.32,123.458,99528.32,99948.256,-3.232
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,123.465,20000.0,-20000.0,-3.232,BOT,EUR,JPY,20160410 21:13:50 EST,,-1.232,99929.024,1978319.44,99717.056,123.458,99737.056,99947.024,-3.232
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,123.465,40000.0,20000.0,-3.232,BOT,EUR,JPY,20160411 00:15:50 EST,,-1.232,99925.792,1978319.44,100131.472,123.465,100153.472,99945.792,-3.232
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,123.465,20000.0,40000.0,-2.0,BOT,EUR,JPY,20160411 06:43:34 EST,,0.0,99923.792,1956589.6,100337.152,123.465,100361.152,99945.792,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,123.458,20000.0,20000.0,-3.232,SLD,EUR,JPY,20160411 07:14:45 EST,,-1.232,99920.56,1978318.208,100126.24,123.465,100152.24,99944.56,-3.232
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,123.465,20000.0,40000.0,-2.0,BOT,EUR,JPY,20160412 04:43:41 EST,,0.0,99918.56,1956588.368,100331.92,123.465,100359.92,99944.56,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,123.458,20000.0,20000.0,-3.232,SLD,EUR,JPY,20160412 04:56:17 EST,,-1.232,99915.328,1978316.976,100121.008,123.465,100151.008,99943.328,-3.232
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,123.465,20000.0,40000.0,-2.0,BOT,EUR,JPY,20160412 11:50:47 EST,,0.0,99913.328,1956587.136,100326.688,123.465,100358.688,99943.328,-2.0
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,123.458,20000.0,20000.0,-3.232,SLD,EUR,JPY,20160412 12:06:52 EST,,-1.232,99910.096,1978315.744,100115.776,123.465,100149.776,99942.096,-3.232
