Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160401 08:46:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160401 08:46:00 EST,paperUSD,19995.505752,20000.0,175287.6,0,-4.494248,0.0,USD
20160401 10:15:00 EST,paperUSD,19993.505752,20000.0,99844.32,0,-6.494248,0.0,USD
20160401 10:16:00 EST,paperUSD,19991.505752,20000.0,24283.12,0,-8.494248,0.0,USD
20160401 10:18:00 EST,paperUSD,20101.9008808,20112.64,136526.68,0,101.9008808,112.64,USD
20160401 10:18:00 EST,paperUSD,20111.2005448,20124.96,212035.08,0,111.2005448,124.96,USD
20160404 03:34:00 EST,paperUSD,20434.3605448,20450.12,212035.08,0,434.3605448,450.12,USD
20160404 04:09:00 EST,paperUSD,21017.7651336,21035.76,323805.64,0,1017.7651336,1035.76,USD
20160404 04:10:00 EST,paperUSD,21015.5287984,21035.76,211988.88,0,1015.5287984,1035.76,USD
20160404 04:13:00 EST,paperUSD,21136.0549184,21158.52,323682.88,0,1136.0549184,1158.52,USD
20160404 04:13:00 EST,paperUSD,21140.2149184,21164.68,398872.28,0,1140.2149184,1164.68,USD
20160404 04:21:00 EST,paperUSD,21135.744096,21164.68,175331.16,0,1135.744096,1164.68,USD
20160404 04:21:00 EST,paperUSD,21133.744096,21164.68,100066.96,0,1133.744096,1164.68,USD
20160404 04:22:00 EST,paperUSD,21549.9216864,21585.32,323187.44,0,1549.9216864,1585.32,USD
20160404 14:35:00 EST,paperUSD,21547.6879384,21585.32,211500.04,0,1547.6879384,1585.32,USD
20160404 14:35:00 EST,paperUSD,21545.6879384,21585.32,136620.84,0,1545.6879384,1585.32,USD
