trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-27.5,20160322 08:13:06 EST,20160322 08:13:06 EST,20160322 08:13:06 EST,0.76046,,AUDUSD,short,,20160322 07:04:31 EST,closed,20160322 07:04:31 EST,0.75999,,,5.0,5.0,,AUDUSD,,-23.5,5.0,19972.5,4.0,400023.5,19976.5
2.0,0.499999999996,20160322 09:39:43 EST,20160322 09:39:43 EST,20160322 09:39:43 EST,0.76055,,AUDUSD,long,,20160322 08:13:06 EST,closed,20160322 08:13:06 EST,0.76046,,,5.0,5.0,,AUDUSD,,4.5,-5.0,19973.0,4.0,400028.0,19981.0
3.0,-0.500000000005,20160322 09:50:13 EST,20160322 09:50:13 EST,20160322 09:50:13 EST,0.76048,,AUDUSD,short,,20160322 09:39:43 EST,closed,20160322 09:39:43 EST,0.76055,,,5.0,5.0,,AUDUSD,,3.5,5.0,19972.5,4.0,400024.5,19984.5
4.0,-1.0,20160322 10:19:50 EST,20160322 10:19:50 EST,20160322 10:19:50 EST,0.76054,,AUDUSD,long,,20160322 09:50:13 EST,closed,20160322 09:50:13 EST,0.76048,,,5.0,5.0,,AUDUSD,,3.0,-5.0,19971.5,4.0,400027.5,19987.5
5.0,-65.5,20160322 10:28:55 EST,20160322 10:28:55 EST,20160322 10:28:55 EST,0.76177,,AUDUSD,short,,20160322 10:19:50 EST,closed,20160322 10:19:50 EST,0.76054,,,5.0,5.0,,AUDUSD,,-61.5,5.0,19906.0,4.0,400089.0,19926.0
6.0,-24.5,20160322 10:37:39 EST,20160322 10:37:39 EST,20160322 10:37:39 EST,0.76136,,AUDUSD,long,,20160322 10:28:55 EST,closed,20160322 10:28:55 EST,0.76177,,,5.0,5.0,,AUDUSD,,-20.5,-5.0,19881.5,4.0,400068.5,19905.5
7.0,-83.0,20160322 10:49:30 EST,20160322 10:49:30 EST,20160322 10:49:30 EST,0.76294,,AUDUSD,short,,20160322 10:37:39 EST,closed,20160322 10:37:39 EST,0.76136,,,5.0,5.0,,AUDUSD,,-79.0,5.0,19798.5,4.0,400147.5,19826.5
8.0,-54.0,20160322 11:07:11 EST,20160322 11:07:11 EST,20160322 11:07:11 EST,0.76194,,AUDUSD,long,,20160322 10:49:30 EST,closed,20160322 10:49:30 EST,0.76294,,,5.0,5.0,,AUDUSD,,-50.0,-5.0,19744.5,4.0,400097.5,19776.5
9.0,-55.5,20160322 11:51:15 EST,20160322 11:51:15 EST,20160322 11:51:15 EST,0.76297,,AUDUSD,short,,20160322 11:07:11 EST,closed,20160322 11:07:11 EST,0.76194,,,5.0,5.0,,AUDUSD,,-51.5,5.0,19689.0,4.0,400149.0,19725.0
10.0,-66.5,20160322 12:44:23 EST,20160322 12:44:23 EST,20160322 12:44:23 EST,0.76172,,AUDUSD,long,,20160322 11:51:15 EST,closed,20160322 11:51:15 EST,0.76297,,,5.0,5.0,,AUDUSD,,-62.5,-5.0,19622.5,4.0,400086.5,19662.5
11.0,1.99999999999,20160322 13:17:46 EST,20160322 13:17:46 EST,20160322 13:17:46 EST,0.7616,,AUDUSD,short,,20160322 12:44:23 EST,closed,20160322 12:44:23 EST,0.76172,,,5.0,5.0,,AUDUSD,,5.99999999999,5.0,19624.5,4.0,400080.5,19668.5
12.0,9.5,20160322 14:03:12 EST,20160322 14:03:12 EST,20160322 14:03:12 EST,0.76187,,AUDUSD,long,,20160322 13:17:46 EST,closed,20160322 13:17:46 EST,0.7616,,,5.0,5.0,,AUDUSD,,13.5,-5.0,19634.0,4.0,400094.0,19682.0
13.0,4.0,20160322 15:06:59 EST,20160322 15:06:59 EST,20160322 15:06:59 EST,0.76171,,AUDUSD,short,,20160322 14:03:12 EST,closed,20160322 14:03:12 EST,0.76187,,,5.0,5.0,,AUDUSD,,8.0,5.0,19638.0,4.0,400086.0,19690.0
14.0,20.0,20160322 15:59:20 EST,20160322 15:59:20 EST,20160322 15:59:20 EST,0.76219,,AUDUSD,long,,20160322 15:06:59 EST,closed,20160322 15:06:59 EST,0.76171,,,5.0,5.0,,AUDUSD,,24.0,-5.0,19658.0,4.0,400110.0,19714.0
15.0,-1.5507595208e-12,20160322 16:16:11 EST,20160322 16:16:11 EST,20160322 16:16:11 EST,0.76211,,AUDUSD,short,,20160322 15:59:20 EST,closed,20160322 15:59:20 EST,0.76219,,,5.0,5.0,,AUDUSD,,4.0,5.0,19658.0,4.0,400106.0,19718.0
16.0,-4.00000000001,20160322 17:15:05 EST,20160322 17:15:05 EST,20160322 17:15:05 EST,0.76211,,AUDUSD,long,,20160322 16:16:11 EST,closed,20160322 16:16:11 EST,0.76211,,,5.0,5.0,,AUDUSD,,-5.55111512313e-12,-5.0,19654.0,4.0,400106.0,19718.0
17.0,-3.99999999999,20160322 17:17:37 EST,20160322 17:17:37 EST,20160322 17:17:37 EST,0.76211,,AUDUSD,short,,20160322 17:15:05 EST,closed,20160322 17:15:05 EST,0.76211,,,5.0,5.0,,AUDUSD,,5.55111512313e-12,5.0,19650.0,4.0,400106.0,19718.0
18.0,-24.0,20160322 18:13:17 EST,20160322 18:13:17 EST,20160322 18:13:17 EST,0.76171,,AUDUSD,long,,20160322 17:17:37 EST,closed,20160322 17:17:37 EST,0.76211,,,5.0,5.0,,AUDUSD,,-20.0,-5.0,19626.0,4.0,400086.0,19698.0
19.0,3.0,20160322 19:14:35 EST,20160322 19:14:35 EST,20160322 19:14:35 EST,0.76157,,AUDUSD,short,,20160322 18:13:17 EST,closed,20160322 18:13:17 EST,0.76171,,,5.0,5.0,,AUDUSD,,7.0,5.0,19629.0,4.0,400079.0,19705.0
20.0,-15.0,20160322 19:24:41 EST,20160322 19:24:41 EST,20160322 19:24:41 EST,0.76135,,AUDUSD,long,,20160322 19:14:35 EST,closed,20160322 19:14:35 EST,0.76157,,,5.0,5.0,,AUDUSD,,-11.0,-5.0,19614.0,4.0,400068.0,19694.0
21.0,-18.5,20160322 19:35:05 EST,20160322 19:35:05 EST,20160322 19:35:05 EST,0.76164,,AUDUSD,short,,20160322 19:24:41 EST,closed,20160322 19:24:41 EST,0.76135,,,5.0,5.0,,AUDUSD,,-14.5,5.0,19595.5,4.0,400082.5,19679.5
22.0,3.5,20160322 19:47:17 EST,20160322 19:47:17 EST,20160322 19:47:17 EST,0.76179,,AUDUSD,long,,20160322 19:35:05 EST,closed,20160322 19:35:05 EST,0.76164,,,5.0,5.0,,AUDUSD,,7.5,-5.0,19599.0,4.0,400090.0,19687.0
23.0,-13.0,20160322 19:56:00 EST,20160322 19:56:00 EST,20160322 19:56:00 EST,0.76197,,AUDUSD,short,,20160322 19:47:17 EST,closed,20160322 19:47:17 EST,0.76179,,,5.0,5.0,,AUDUSD,,-9.0,5.0,19586.0,4.0,400099.0,19678.0
24.0,60.5,20160322 21:06:02 EST,20160322 21:06:02 EST,20160322 21:06:02 EST,0.76326,,AUDUSD,long,,20160322 19:56:00 EST,closed,20160322 19:56:00 EST,0.76197,,,5.0,5.0,,AUDUSD,,64.5,-5.0,19646.5,4.0,400163.5,19742.5
25.0,-78.0,20160322 21:28:12 EST,20160322 21:28:12 EST,20160322 21:28:12 EST,0.76474,,AUDUSD,short,,20160322 21:06:02 EST,closed,20160322 21:06:02 EST,0.76326,,,5.0,5.0,,AUDUSD,,-74.0,5.0,19568.5,4.0,400237.5,19668.5
26.0,-103.5,20160322 22:03:06 EST,20160322 22:03:06 EST,20160322 22:03:06 EST,0.76275,,AUDUSD,long,,20160322 21:28:12 EST,closed,20160322 21:28:12 EST,0.76474,,,5.0,5.0,,AUDUSD,,-99.5,-5.0,19465.0,4.0,400138.0,19569.0
27.0,-5.5,20160322 22:14:24 EST,20160322 22:14:24 EST,20160322 22:14:24 EST,0.76278,,AUDUSD,short,,20160322 22:03:06 EST,closed,20160322 22:03:06 EST,0.76275,,,5.0,5.0,,AUDUSD,,-1.5,5.0,19459.5,4.0,400139.5,19567.5
28.0,-2.0,20160322 22:41:22 EST,20160322 22:41:22 EST,20160322 22:41:22 EST,0.76282,,AUDUSD,long,,20160322 22:14:24 EST,closed,20160322 22:14:24 EST,0.76278,,,5.0,5.0,,AUDUSD,,2.0,-5.0,19457.5,4.0,400141.5,19569.5
29.0,-9.5,20160322 22:49:53 EST,20160322 22:49:53 EST,20160322 22:49:53 EST,0.76293,,AUDUSD,short,,20160322 22:41:22 EST,closed,20160322 22:41:22 EST,0.76282,,,5.0,5.0,,AUDUSD,,-5.5,5.0,19448.0,4.0,400147.0,19564.0
30.0,-77.0,20160323 00:32:18 EST,20160323 00:32:18 EST,20160323 00:32:18 EST,0.76147,,AUDUSD,long,,20160322 22:49:53 EST,closed,20160322 22:49:53 EST,0.76293,,,5.0,5.0,,AUDUSD,,-73.0,-5.0,19371.0,4.0,400074.0,19491.0
31.0,-7.5,20160323 00:34:00 EST,20160323 00:34:00 EST,20160323 00:34:00 EST,0.76154,,AUDUSD,short,,20160323 00:32:18 EST,closed,20160323 00:32:18 EST,0.76147,,,5.0,5.0,,AUDUSD,,-3.5,5.0,19363.5,4.0,400077.5,19487.5
32.0,-40.5,20160323 00:44:42 EST,20160323 00:44:42 EST,20160323 00:44:42 EST,0.76081,,AUDUSD,long,,20160323 00:34:00 EST,closed,20160323 00:34:00 EST,0.76154,,,5.0,5.0,,AUDUSD,,-36.5,-5.0,19323.0,4.0,400041.0,19451.0
33.0,-47.5,20160323 01:03:39 EST,20160323 01:03:39 EST,20160323 01:03:39 EST,0.76168,,AUDUSD,short,,20160323 00:44:42 EST,closed,20160323 00:44:42 EST,0.76081,,,5.0,5.0,,AUDUSD,,-43.5,5.0,19275.5,4.0,400084.5,19407.5
34.0,-8.0,20160323 01:24:02 EST,20160323 01:24:02 EST,20160323 01:24:02 EST,0.7616,,AUDUSD,long,,20160323 01:03:39 EST,closed,20160323 01:03:39 EST,0.76168,,,5.0,5.0,,AUDUSD,,-4.0,-5.0,19267.5,4.0,400080.5,19403.5
