symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
BTCUSD_bitbayPLN,BTCUSD_bitbayPLN,,-20.0,-20.0,1700.0,1700.0,0.0,85.0,-85.0,-1036.15,-360.0,Paper,USD,0.0
