Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160331 11:29:34 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160331 11:29:34 EST,paperUSD,19998.0,20000.0,388752.544,0,-2.0,0.0,USD
20160331 11:29:35 EST,paperUSD,19996.0,20000.0,378869.704,0,-4.0,0.0,USD
20160403 17:15:18 EST,paperUSD,20044.776,20050.776,390066.384,0,44.776,50.776,USD
20160403 17:15:20 EST,paperUSD,19981.616,19989.616,399888.064,0,-18.384,-10.384,USD
20160403 17:15:21 EST,paperUSD,19979.616,19989.616,392348.224,0,-20.384,-10.384,USD
20160404 13:14:27 EST,paperUSD,20017.48,20029.48,399848.2,0,17.48,29.48,USD
20160404 13:16:30 EST,paperUSD,20015.48,20029.48,392347.08,0,15.48,29.48,USD
20160404 13:18:00 EST,paperUSD,20015.768,20031.768,399845.912,0,15.768,31.768,USD
20160404 13:26:35 EST,paperUSD,20013.768,20031.768,392344.704,0,13.768,31.768,USD
20160404 13:28:06 EST,paperUSD,20011.592,20031.592,399846.088,0,11.592,31.592,USD
