symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
#Swiss20,#Swiss20,,-2.0,-2.0,7867.7,7867.7,0.0,15.7354,0.0,2645.89108,2772.0,Paper,USD,
